Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,1 contribution,5.0 of 5 bubbles,Hyat Regency Newport Beach,"I had the privilege of attending a Government Finance Officers Association training as well as lodged at this facility on last week. It appears to be a very busy resort and they operate with a ""Spirit of Excellence."" I would highly recommend this resort for a leisurely stay and it is in close proximity to the beach. I will definitely visit again with family at my leisure when I have more time to enjoy the facility and tour the area.",February 2023,none,Traveled on business,"Thank you so much for all of your kind words.  We love hearing from our conference attendees.  We do hope you will visit us again with your family and some quality leisure time!  Best regards,  Cathy S.",5.0 of 5 bubbles,none,none,none,none,none,1,132
28 helpful votes,22 contributions,5.0 of 5 bubbles,A totally adequate Hyatt,"Busy hotel and excellent service when a particular housekeeping issue arose.  The staff, across the board, were accommodating, professional, gracious, and seemed to be genuinely concerned that guests were satisfied with any aspect of their stay.  Just another of many favorable Hyatt visits, and reasons why my entire family views Hyatt as the most reliable and dependable hotel properties of all major brands.",August 2022,none,none,"Thank you for taking the time to write a review and share it with us.  We are delighted you enjoyed your stay, services and amenities and are especially gratified with all of your kind words about our colleagues.  We look forward to welcoming you back soon!  Best regards,  Cathy S.",5.0 of 5 bubbles,none,none,none,none,none,2,132
none,1 contribution,4.0 of 5 bubbles,Newport Beach,Boutique hotel in Newport Beach. I love this property it's not overwhelming with large buildings spread out nicely. The entertainment they have on Friday nights during the season Is always a good time. New patio furniture makes it more welcoming and with the addition of a barista bar complimentary depending on your level of Hyatt membership.,February 2023,none,none,"Thank you for the great review!  We are delighted you enjoyed your stay with us and we look forward to welcoming you back soon!  Best regards,  Cathy S.",1.0 of 5 bubbles,none,none,none,none,none,3,132
7 helpful votes,7 contributions,5.0 of 5 bubbles,Hyatt Regency at Newport Beach,"A great play to stay during your vacation Great staff, great location, great hotel! I definitely will return to stay at this hotel! I was treated exceptionally well from the minute I arrived to the minute I checked out. If you are staying in Southern California, my recommendation would be to stay at a Hyatt property",February 2023,none,none,"Thank you so much for all of your kind words.  We especially appreciate your shout out to our colleagues.  We look forward to welcoming you back soon!  Best regards,  Cathy S.",5.0 of 5 bubbles,none,none,none,none,none,4,132
4 helpful votes,24 contributions,5.0 of 5 bubbles,Newport Beach Hyatt,"Great place to stay with amazing service and accommodations  and close to beach (approximately 2 miles). Coffee bar in the morning (6:30am) and they also offer great selection of breakfast items. One of the most helpful technology--ordering your coffee the night before and having it ready for pick up! Check-in done via email/mobile app and check-out same manner. Truly, a great place for business, travel for two or with family. Very family friendly. They even had a room (large with games for the litlte ones and place) to sit and enjoy beverages.",February 2023,none,Traveled on business,"Thank you for all of your kind words, recommendation and great rating!  We are delighted to hear that you had an excellent stay.  We look forward to welcoming you back soon.  Sincerely,  Cathy S.",5.0 of 5 bubbles,none,none,none,none,none,5,132
none,1 contribution,3.0 of 5 bubbles,It was Okay.,The room was okay. Not sure it was worth the amount of money I had paid. My room was freezing and the heat would not stay on. The staff was very polite and the valet workers were very quick and polite!,February 2023,none,Traveled on business,"Thank you for taking the time to write a review and share it.  We appreciate your kind words and look forward to your next visit.   Sincerely,  Cathy S.",4.0 of 5 bubbles,none,none,none,none,none,6,132
2 helpful votes,4 contributions,5.0 of 5 bubbles,Newport Beach Gem!,"The Hyatt Newport Beach never disappoints! Roomy lobby and sitting areas inside and outside, beautiful grounds, centrally located to so many places.  Highly recommend! Staff is always helpful, professional, friendly.",February 2023,none,none,"Thank you for your kind words.  We are delighted you enjoyed your stay with us.  We look forward to welcoming you back soon!  Warm regards,  Cathy S.",5.0 of 5 bubbles,none,none,none,none,none,7,132
3 helpful votes,3 contributions,5.0 of 5 bubbles,Fantastic stay again,"Having stayed at this hotel before we knew what to expect and we're not disappointed. The hotel and grounds are spotless as always, and the staff are all incredibly friendly and helpful. I can't really fault any part of our 7 night stay, thanks again!",February 2023,none,none,"Thank you so much for your sincere review and many kind words.  We do hope you will visit us again soon!  Warm regards,  Cathy S.",5.0 of 5 bubbles,none,none,none,none,none,8,132
none,1 contribution,1.0 of 5 bubbles,It sucks.,"Okay the views are alright.  Here’s  the skinny on the rooms.  The walls are paper thin.  Men were snoring on both side of my room.  I can hear everyone taking each step above me, like they are going to fall through the ceiling any second. I can hear everything.  Zipping the suitcase, opening the balcony, taking a pee,   I called to request a room on the top floor at the end of the hall.  Ashley accommodated. Apologized and said we’re going to remodel.  Yeah right.  Where’s the bill dozer?   Do not stay here.",February 2023,none,Traveled with friends,"Thank you for taking the time to write a review and share it with us.  It does sound as if you are employing quite a bit of hyperbole to describe an older property.  I assure you that no guest has ever fallen through our ceiling but duly noted that the noise levels vary from building to building.  We were happy to accommodate your room change request and rest assured all of your comments have been shared with our leadership.    Sincerely,  Cathy S.",none,none,none,none,none,none,9,132
none,1 contribution,5.0 of 5 bubbles,Newport Beach Hyatt Regency,"Great location, clean, fun, lots of activities. Will be coming back soon! The views and the overall atmosphere is top tier, I enjoyed my bike rides and the sunsets at night, the staff was very friendly and accommodating.",February 2023,none,none,"Thanks so much for mentioning all of our fun outdoor activities!  Our large campus-style hotel is perfect for active people who enjoy being outdoors.  We look forward to welcoming you back soon.  Warm regards,  Cathy S.",5.0 of 5 bubbles,none,none,none,none,none,10,132
