Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,1 contribution,5.0 of 5 bubbles,Full kitchen a plus for families traveling to Disneyland,Close proximity to Disneyland.  Great full kitchen for a family traveling to Disneyland that wants to save money on dining out.  Grill gazebo for BBQ too! Welcoming front desk. Check in and check out was seamless! @LetMeBook4U,March 2023,none,none,none,none,none,none,none,none,none,1,5
none,1 contribution,5.0 of 5 bubbles,Disneyland trip,The hotel was able to accomodate our early check in request. The process was quick and easy of a check in process and the room was clean. The front desk was very friendly and attentive during the entire process.,March 2023,none,none,none,none,none,none,none,none,none,2,5
none,2 contributions,5.0 of 5 bubbles,Trip to Anaheim,Great stay will come again. Came to anaheim for a trip with friends love this hotel. Will definitely come back here again the staff is awesome. Great location. If you are coming to anaheim you should stay here,February 2023,none,Traveled with friends,Thank you so much for your positive review. Thank you for staying with us. We hope to see you again in the near future.,none,none,none,none,none,none,3,5
none,3 contributions,5.0 of 5 bubbles,"Great location, clean, and friendly","Very clean, nice staff, room was well supplied and great location! Easy walk to Disneyland and it is a safe spot. Our room had a full kitchen set up which was nice , including microwave, full size fridge, and stove! Clean and well managed, would stay here again!",February 2023,none,Traveled as a couple,none,none,none,none,none,none,none,4,5
none,1 contribution,5.0 of 5 bubbles,Resort stay,I have stayed at different candlewood suites. Anaheim candlewood suite resort is by far the best one I've stayed at. The people at the front counter were amazing and very helpful. The location was very nice as well,February 2023,none,Traveled on business,none,none,none,none,none,none,none,5,5
none,none,5.0 of 5 bubbles,Overnight Stay,Clean room. Comfortable bed. Nice staff. The only issue we had was the light was out on the thermostat so we had no idea what the temperature setting was for the air and we could never get the room temperature set right. The hotel stafff did they’d take care of it once we told them at check out.,February 2023,none,Traveled as a couple,none,5.0 of 5 bubbles,none,none,none,none,none,6,5
none,none,5.0 of 5 bubbles,Great hotel just a 15 min walk to Disneyland,The bed was very comfortable and they staff was very friendly and  accommodating. Would differently come back. It's also just a 10-15 minute walk to disneyland.  So thank you candlewood inn for the great stay,January 2023,none,Traveled as a couple,none,none,none,none,none,none,none,7,5
73 helpful votes,38 contributions,5.0 of 5 bubbles,Enjoyed this spot for Disneyland,Comfortable and good service. Would come back. Wish they had king bed though. Also close to the garden walk. Good suite style with kitchen amenities. Parking is convenient. Bed is comfortable too but see above.,January 2023,none,Traveled with family,none,none,none,none,none,none,none,8,5
none,none,4.0 of 5 bubbles,Great place!,Great place to stay! Not to far from the park. Perfect for what you need! The floor that we are staying on smells nice (other hotels around this area smell terrible) definitely would recommend this place. :),January 2023,none,Traveled as a couple,none,none,none,none,none,none,none,9,5
none,1 contribution,4.0 of 5 bubbles,Disneyland,Staff are awesome! Security guards constantly monitoring. Located within walking distance of Disneyland! Kitchens in rooms very handy for light breakfast and snacking. Could see fireworks at Disneyland from our room.,January 2023,none,Traveled with family,none,none,none,none,none,none,none,10,5
