Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,1 contribution,5.0 of 5 bubbles,DRRAM COME TRUE,We got married here! 70 family members flew from all over for our wedding. It was ABSOLUTELY perfect! Brad is the absolute best to work with! They bend over backwards to make sure your stay/guests is perfect Alana is a complete sweetheart and helped organize our wedding to perfection! We were/are truly blessed! We will be back!  💝,November 2022,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,1,15
3 helpful votes,5 contributions,5.0 of 5 bubbles,To JOANNA BEAR GM…STAY BRILLIANT,"I just wanted to take a few minutes of your time to tell you about our recent experience with your magnificent hotel and staff. Just a quick background…I’m a former F&B Director at La Valencia Hotel in La Jolla, Rancho Valencia Resort in Rancho Santa Fe, Stratosphere and Harrah’s Hotel & Casinos in Las Vegas. During my 30+ years in Food and Beverage, I’ve come across some of the finest individuals who offer a “different level” of customer service. And I wanted to mention a few of the names and hoping you might share this email with them.       I need to start with MIKE MCDANIELS.  As a Front Desk Agent, he has a complete understanding of guest retention. An absolute gentleman who will do anything to ensure customer satisfaction. If I was still working in La Jolla, I would have",September 2022,none,none,"Hello Douglas:  We certainly cannot thank you enough for your glowing review of Surf & Sand and our associates. To date, I do not believe we have ever had such a detailed, positive review.  Thank you for mentioning the great service of Michael, Ali, George, Patrick, Amit, Gabe, Adam, and all of our special culinary, housekeeping, front desk, maintenance teams.  Coming from a hospitality professional,  it is truly valued. We hope you are able to return in the near future.  Please call upon us directly for any needed assistance. Thank you again!",5.0 of 5 bubbles,none,none,none,none,none,2,15
none,1 contribution,2.0 of 5 bubbles,save your money,"Our balcony was essentially on the ocean. The room was large and the bed comfortable.  But otherwise everything was standard and well worn. This hotel needs to be updated to justify the price. Unless you have money to burn, pick someplace else in Laguna.",March 2023,none,Traveled as a couple,none,none,none,none,none,none,none,3,15
2 helpful votes,2 contributions,1.0 of 5 bubbles,It’s so bad save your money for Montage,"I think I am still in shocked. We got married here 10 years ago and it was such a beautiful hotel. Hubby took me back for staycation and I could not believe how RUN DOWN the place is. It’s not just one or two little issues. Even for someone who is in love with the location, SAVE your money and stay at the Montage for cheaper!!!   We paid over 1500 per night to stay here and end up with NO HOT shower and had to rise in the bath tub that does not drain. Front desk can’t explain why they could not fix it and give us 100 dollars off our stay… is this a joke?   The room was gross and it’s so not worth it compared to all the other places we could have stayed! If you read the reviews, it’s not an isolated incident. This place has been poorly maintained and managed for years to get to",February 2023,Stay somewhere else,Traveled as a couple,none,none,none,none,none,none,none,4,15
6 helpful votes,10 contributions,3.0 of 5 bubbles,"Average, at best, and NO A/C","First and foremost, $1,100 a night SHOULD INCLUDE AN AIR CONDITIONED ROOM. Please be aware, IT DOES NOT. Almost every room on this property DOES NOT HAVE AIR CONDITIONING, and they are incredibly misleading about that online. I reached out to their staff while staying here to address this, and no one even bothered to respond. The service was below average at best. My girlfriend was 8 months pregnant and the ""bell hops"" didn't even attempt to help her with her bags. The sauna was broken at the spa during our spa day, and again, no help was offered to remedy this either. Beautiful view from the room is about the only plus you'll find here, so I would not stay here again.",February 2023,none,Traveled with friends,none,none,none,none,none,none,none,5,15
none,14 contributions,5.0 of 5 bubbles,Luxury Comfort and Relaxation,"One of the best hotel experiences. Great for business, and family. Cannot recommend highly enough. The highlight. How clean it all is, how wonderful the staff are. How immaculate the experience. Well done guys  🙏 you out together an experience of luxury and comfort",February 2023,none,Traveled with family,none,none,none,none,none,none,none,6,15
27 helpful votes,110 contributions,5.0 of 5 bubbles,Getaway,"Excellent property location.  Be aware, property does not have AC in any rooms.  Not a problem if not traveling during hot summer months.  Outside rear of property needs to be totally renovated - appears to have major damage from last storm.  In all our travels, the employees were the most helpful and friendliest of all - this is a major accomplishment for the hotel.  the rooms are spacious and the views are awesome.  Stayed on 8th floor of the high rise.",February 2023,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,7,15
201 helpful votes,470 contributions,4.0 of 5 bubbles,"Wonderful stay, but overpriced","We recently stayed at this hotel for 5 nights.  We had a wonderful corner room with a balcony that had amazing views of the whole coast line.  The sound of the waves was mesmerizing.   Our room was large and very comfortable.  There was a slight lack of outlets which is unusual in good hotels these days.    The bathroom, however,  was suboptimal.  While we were happy to have double sinks, the shower was tiny and the water temperature was very hard to control.     The staff at this hotel - lobby, valet, housekeeping - are extremely pleasant and really want to make your visit as nice as possible.  However, the housekeeping services were very spotty.  There were several days where items around the coffee machine were not replaced, as well as bathroom items.    We liked the location",January 2023,Balcony or corner balcony room recommended.,none,none,none,none,none,none,none,none,8,15
2 helpful votes,2 contributions,5.0 of 5 bubbles,Beach Diamond!,"The Surf & Sand in Laguna Beach is a relative diamond in the rough.  There are other hotels in Laguna on the beach with good offerings and I've stayed at many of them.  However, S&S offers the best quality and location for a high-end resort.",January 2023,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,9,15
1 helpful vote,none,5.0 of 5 bubbles,Best Resort in Laguna Beach,"Easily my favorite resort in Laguna Beach. We had some difficulty and miscommunication scheduling through a 3rd party, but Lisa in Reservations cleared everything up and made it the best vacation and experience for me and my wife. On short notice too, I can’t thanks Lisa and her team enough. The service and amenities are top notch. Highly recommend.",January 2023,none,Traveled as a couple,none,none,none,none,none,none,none,10,15
none,1 contribution,4.0 of 5 bubbles,Fantastic Laguna Get away,"We would return to this hotel for many reasons, the location on the water and close to town is a plus but the staff is so friendly we would return just for that.  The front Desk, Concierge, restaurant waiters all made us feel appreciated and special.  Nice work Surf and Sand",January 2023,none,none,none,none,none,none,none,none,none,11,15
127 helpful votes,121 contributions,5.0 of 5 bubbles,Great couples getaway!,"We went to Surf and Sand for a two-night getaway over New Years.  We had a great time.  I believe it is the most upscale beachfront hotels, outside of the large luxury hotels like Pelican, Montage, Monarch, and Ritz.  Definitely not a place for kids IMO.  Would we go again, yes.    Below are our observations:  LIKES -  Location.  Right in the middle of Laguna Beach (town).  And it is literally located on              the beach.   -  View.  Because it’s right on the beach, looking thru the window, the beach was right          there.  It felt like we were literally on top of the waves. -  Room.  The room was very specious with the bead facing the window/ocean.  Loved it. -  Room service.  With other hotels, we would call room service for extra towels and it  \            would",December 2022,none,none,none,none,none,none,none,none,none,12,15
