Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
1 helpful vote,1 contribution,4.0 of 5 bubbles,"Should be cameras outside & in hallways, elevators","I love the staff very kibd, my favorite is Nicolas. Hes kinnd, frendly, gernerous, talkative, listens, smiles, laughter, helpful, very hard work. He deseverse a raise. The house keepers r very nice too. The only thing i wish u all had is cameras outside and in the hallways.   Thank u for everthing and accepts animals, thats awesome.  Savina greene, greenesavina@gmail. com",August 2022,"Customers that smoke pot, r messy, dirty, have fights, screaming at night, fights out in parking...",Traveled solo,"Dear Savina,   Thank you for your review filled with so many kind comments! We are thrilled to read you had a great stay with us at Extended Stay America. Thank you for mentioning our staff, especially Nicolas. He is a true asset to our team, and we will surely share your compliments. We have shared your feedback with the concerned team member. Again, thank you for your feedback, and we hope to see you again soon!    Sincerely, Hotel Management",none,none,none,none,none,none,1,285
1 helpful vote,4 contributions,5.0 of 5 bubbles,Denise Coney - Realtor,Always a pleasure dealing with staff but Gina is awesome. She gives me great service with low rates!  We all know gas prices are through the roof right now so every penny counts! Thank you Gina for the smile with great service. You Rock Girl! Thank you Extended Stay America Lake Forest CA.,May 2021,none,Traveled on business,"Thank you for sharing your wonderful review of your visit to Extended Stay America.  Our goal is to make your stay as comfortable as possible and to assist you with whatever you need, so it's nice to know our team accomplished this during your visit. We especially appreciate your nice comments recognizing the service provided by Gina, and we'll be sure to share your compliments with her.  Thanks again, and we hope you will plan on staying with us again in the future.    Sincerely, Hotel Management",none,none,none,none,none,none,2,285
none,4 contributions,1.0 of 5 bubbles,I would give Zero if able to!,"Your staff were very friendly and courteous, My room was clean and had everything I needed inside it.  However, the smells emanating from the rooms as I passed them walking towards my room 137 made me want to vomit. I first passed an area where it smelled like heavy cigarette smoke.  As I kept walking I began smelling heavy urine and poop smell.  I dry heaved a little.  I continued walking and the urine and poop smell got worse.  Are you housing the homeless there?  Because that's what I felt like I was walking into.  A homeless hotel.  It was absolutely the grossest hotel I ever stayed in and had my room not been clean I would have left. As I stayed in my room and went near my front door to use the restroom, I could smell the horrible smells coming through my door.  I also at",May 2022,none,none,"Dear msspud77,   Thank you for the positive review and for taking the time to recognize our staff and their services. However, we want to apologize for any concerns that kept it from being perfect. We appreciate you choosing our hotel, and we hope you will allow us another opportunity to accommodate you whenever your travels bring you to our area.  Sincerely, Hotel Management",none,none,none,none,none,none,3,285
1 helpful vote,2 contributions,1.0 of 5 bubbles,Horrible,"I was on a business trip with a colleague and we made the mistake of staying here. My friend broke out in hives and could not breathe. We requested a room change which they gracefully granted. However, the second room was no better. Best advise is do not stay here. The place needs a complete remodel. It is dated, musty and smells terrible.",May 2022,none,Traveled on business,"Dear Dixiemoi24, We are disappointed to read your comments concerning your stay, our sincere apologies. Please be assured what you experienced is not acceptable by our standards. However, we have noted your observations regarding the need to update and renovate as we continuously monitor our property's condition and plan for future upgrades and changes. In the meantime, our Housekeeping and Engineering staff are committed to keeping our facilities clean, fresh, and up to date. We welcome the opportunity to prove ourselves again as your trusted hotel while in the city.  Sincerely, Hotel Management",none,none,none,none,none,none,4,285
1 helpful vote,2 contributions,5.0 of 5 bubbles,"Friendly staff, customer service, safe inviroment, great house keeping & Friendly Good coffee","Friendly staff, customer service, safe inviroment, great house keeping & Friendly Good coffee. Decent price. Love the Hotel is pet friendly for sure. I appreciate everything from this Hotel, after the lost of my spouse/ long term boyfriend of 26 years.",April 2022,none,Traveled solo,none,none,none,none,none,none,none,5,285
1 helpful vote,1 contribution,1.0 of 5 bubbles,Don't waste your money! this place is scary,"Wife and I were having the house tented, so we needed to move out for a few day, we live in the neighbor, the hotel was close, and we have a cat and this place is pet friendly, so we decided to stay here, worst decision I have made in a long time!  At Check in, there was a lady laying outside the front door, high as a kite, and smelled bad.  There was a gentleman working the check in counter, he was either having a bad day or just hates his job, he was not friendly at all.  We were given a room on the third floor, and the whole floor smelled like an ashtray, the room was the same, very strong smoke smell.  We should have left then, but we were stuck and had already paid for the 4 nights. Inside the room there is a stove, cool we can cook, I turn it on, and it sparks and blows",June 2021,"rooms the the rear, you can watch the drug deals all day and night",none,"Micky, it is disappointing to read your comments concerning your stay at our hotel. Please accept our apologies, as we never mean to disappoint our guests in any way. We can assure you that what you experienced is not acceptable by our standards, and we will be taking the proper action to ensure a more wonderful experience for every guest entering our doors. We hope you will consider giving us another chance to prove we are up to the task of delivering excellent service and accommodations.  Sincerely, Hotel Management",4.0 of 5 bubbles,none,none,none,none,none,6,285
1 helpful vote,1 contribution,5.0 of 5 bubbles,The Staff Great Staff and Teamwork,"Hi,  I have been here in the Extended Stay here in Lake Forest CA for 6 months due to a job promotion. The Staff and Management has been amazing. They are helpful, kind, and very professional.  I know I can't live forever, however if I could I would. Thank you Extended Stay for finding an excellent Staff and Management. You're only as good as the people you surround your company with. Extended Stay is in the people business.  This Extended Stay in Lake Forest has Great Staff.",April 2021,none,Traveled solo,"Thank you for taking the time to share your impressions of our hotel. We are pleased to know that the service you received was exceptional, and we appreciate you highlighting this in your review.  It was a pleasure having you as our guest, and we hope to see you again soon at Extended Stay America.   Sincerely, Hotel Management",none,none,none,none,none,none,7,285
2 helpful votes,3 contributions,1.0 of 5 bubbles,If only I could give ZERO STARS.,"This was the most filthy disgusting hotel I have ever stepped foot in. Our bedding had stains all over the pillow cases, a visible blood stain on the mattress and cover sheet. I was horrified. The whole place smelled like an old ashtray, carpet was filthy and disgusting. I can’t even begin to describe how awful it was. We stayed for an hour before we could find a room at midnight at another hotel. We took our son and our newborn baby and got out of there as quickly as possible. I called down to the front desk to inform them of the filthy bedding and they just said they could send us to a different room. Didn’t seem shocked whatsoever nor did they give a crap. The place is riddled with druggies and homeless hanging out around the building. You are better off sleeping in your car",March 2021,none,Traveled with family,"Thank you for your recent review of your stay at our hotel. We were sorry to read your comments, and would like to start by offering you our apologies for any inconvenience caused to you. Our main goal is to offer a great stay experience to our guests with clean, comfortable accommodations and a responsive, friendly staff. After reading the details of your experience, we regret this was not your experience. We have shared your feedback with our team so these issues do not happen again. We hope you will consider staying with us once again so we can provide you with the flawless visit you deserve.   Sincerely, Hotel Management",none,none,none,none,none,none,8,285
2 helpful votes,2 contributions,5.0 of 5 bubbles,Great Hotel!!!!,"I had a pleasant stay at this hotel. Mr. Jay Kholoma, General Manger, is very professional, polite and helped me enjoy my 30 day stay., I recommend this hotel for its affordability and comfort this hotel offers.",November 2020,none,Traveled on business,"Thank you for choosing Extended Stay America and for the wonderful comments. It is great to know you had a nice time with us and that you were impressed with our courteous service. We will be sure to share your kind compliments with the associate you mentioned. Thank you for being our guest, and we look forward to your next stay.   Sincerely,  Hotel Management",none,none,none,none,none,none,9,285
294 helpful votes,930 contributions,2.0 of 5 bubbles,First visit...lst visit,"We had to book at the last minute because of a funeral, otherwise we would have switched to a different property. The minute we entered the room we found hundreds of ants around the AC unit. Checking at the front desk was less than useful.  First, we were told ""This is ant season.""  Next, the manager said he was aware of the issue and ""Orkin was coming the next day (Sunday, which made no sense}""  When asked if he had other rooms without ants, he said he didn't know which rooms had ants and which did not.  Finally, the went looing for ant spray and came back with a disinfectant spray and said to try. We did and it slowed down the ants but did not eliminate them.   The trash bucket at the front entrance was jammed to the brim and there many other items on the ground. The dog poop",August 2020,none,none,"Thank you for taking the time to give us your feedback regarding your recent stay. The conditions you describe in your guest room are unacceptable, and we should have done a better job of preparing your room prior to your arrival. We have addressed this with our staff, and we are confident this will not be repeated. We hope you will give us a second chance to deliver the type of experience you should always expect from our hotel.  Sincerely,   Hotel Management",none,none,none,none,none,none,10,285
