Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,1 contribution,4.0 of 5 bubbles,Vacation,"We enjoyed our stay at this charming hotel on the main street in Laguna Beach, with only like a 4 min walk to the beach. The rooms were clean and the staff was super friendly. Would definitely recommend!",April 2022,none,Traveled with friends,none,none,none,none,none,none,none,1,405
none,1 contribution,5.0 of 5 bubbles,Miss,Our stay at this charming quaint inn was wonderful! They have exceptional staff! Rooms were nice and clean! The bathroom offering a wonderful jacuzzi! The rooms circle a courtyard with beautiful flowers and palm trees offering minimal shade😉 the water was warm and wonderful!,April 2022,none,Traveled with friends,none,none,none,none,none,none,none,2,405
2 helpful votes,11 contributions,5.0 of 5 bubbles,Perfect Stay!,"Overall the experience could not be better. I have stayed in a number of places in Laguna and the Holiday Inn has been an excellent stay for the last 6days thru New Years. The location is perfect, right across from the beach and shops all over. The front desk staff is super helpful and efficient. Extending my stay during this busy time was no issue. Rooms are good and the bedding and towels all feel like they are new. I have already booked another week mid January and glad to make this my go to hotel while in Laguna. Again thanks for the great work from the front staff.",December 2021,none,Traveled solo,none,none,none,none,none,none,none,3,405
1 helpful vote,3 contributions,5.0 of 5 bubbles,Best value!,This is a perfect place for families or if you want to be near everything in Laguna Beach. The front staff are super friendly and helpful. We loved our stay here. The rooms were plenty big for the three of us.,December 2021,none,Traveled with family,none,none,none,none,none,none,none,4,405
83 helpful votes,248 contributions,3.0 of 5 bubbles,A Beautiful Garden Inside of the Hotel,"This Holiday Inn might be the smallest one with 55 guest rooms, and its exterial appearance is not attractive, but has good decorated holiday lightings with nice tropical plants surrounding to the non-heated swimming pool. Unfortunately, it does not have a SPA.  The beds are comfortable, but the bathroom is so so. As a matter of fact, the bed comfort is better than the one at the brand new Courtyard by Marriott Monteray Park, CA.",December 2021,none,Traveled with family,"Hi jeremyl181,  Thank you for choosing to stay with us and for posting a candid review. I was very concerned to read your comments regarding the bathroom comfort. I understand your dismay and I am sorry. This is not the joy of travel for all experience that we wanted for all our guests. I will make sure to share your comments with our team for the necessary improvements needed on our end.   I appreciate you as our guest and I still hope you would give us another chance in the future.   Orlando A. Case Manager IHGService",none,none,none,none,none,none,5,405
39 helpful votes,164 contributions,4.0 of 5 bubbles,Steps away from the shore,"A beautiful courtyard and pool, with sufficiently spacious rooms, located a mere 40 steps from an outlook over the ocean.  Spacious granite walled showers,  although somewhat less than plush owels and tiny, low toilets.  $200 for a double.  A longer walk to the main beach.  Hotel is located next to Rph's market.",December 2021,none,Traveled with family,none,none,none,none,none,none,none,6,405
1066 helpful votes,2617 contributions,4.0 of 5 bubbles,Walking distance to just about everything,"We arrived at the Holiday Inn at about 3 pm and parked in the Ralph's lot across the street while I checked in. Only after checking in did I realize there's a large dedicated parking lot behind the hotel.  Our room was no. 66, on the second (and top) level above the swimming pool. In the evening a couple of men got together for a chat by the pool, and we could hear them talking in our room even though our doors and windows were closed.   Holiday Inn occupies a premier location near the beach and across from Ralph's, and it's easy to get a quick take-out breakfast at Orange Inn's window on the other side of the Pacific Coast Highway.  They offer free coffee in the lobby.  We were allowed to check out a half an hour late. We felt that Holiday Inn Laguna Beach is a very good value",October 2021,none,none,Thank you for choosing to stay with us! We appreciate your review and we look forward to welcoming you back in the near future!,5.0 of 5 bubbles,none,none,none,none,none,7,405
none,1 contribution,4.0 of 5 bubbles,Great Location,Great location and very friendly customer service. Staff was very helpful upon check in.  Hotel is a bit dated yet clean & comfy.  Such a charming setting with the rooms surrounding the pool & courtyard. We didn’t hear street noise. Walking distance to many restaurants or take the trolley! Good winter rates.,December 2021,Parking in back - was $17 per night.  Usual in Laguna.,Traveled with friends,Thank you for your amazing review! We appreciate you staying with us and we look forward to welcoming you back in the near future!,none,none,none,none,none,none,8,405
none,1 contribution,5.0 of 5 bubbles,Omid is awesome.,"The guest services person, Omid, working the evening we checked in was incredibly helpful, kind, and accommodating.  I have looked for a place to leave positive feedback with IGH, but I cannot find a place to do so, thus the feedback here!",October 2021,wouldn't stay here.,none,"Thank you for choosing to stay with us and we hope to see you back soon!  Nooshin Gholi,GM",none,none,none,none,none,none,9,405
none,5 contributions,5.0 of 5 bubbles,Sunset Cove- Antigua,"Nasrin is the reason I will be coming back to this property! She is so attentive, kind, and went above and beyond to ensure we were comfortable and happy.  They are very lucky to have her, her customer service is a 10 out of 10! Thank you Nasrin, I will be seeing you again soon!",October 2021,none,Traveled as a couple,"Thank you for choosing to stay with us and we hope to see you back soon!  Nooshin Gholi,GM",none,none,none,none,none,none,10,405
none,4 contributions,5.0 of 5 bubbles,Lovely Place,"My husband and I booked a one night local get-a-way that we earned from the IHG Rewards Program. The hotel is in a great location on PCH, walking distance to most of the shops and restaurants. Nasrin pleasantly greeted us upon check-in and was so friendly and hospitable as she explained the amenities there at the hotel. The best gift was that she upgraded our room to suite. Wow, what a lovely surprise! The room was spacious, very clean and had a nice view including a slice of the ocean. We will definitely be staying there again in the future.",October 2021,none,none,"Dear Guest,  I am happy to hear that you enjoyed your stay. Thank you for choosing to stay with us here at the Holiday Inn Laguna Beach and we hope to see you back soon!  Nooshin Gholi,GM",none,none,none,none,none,none,11,405
18 helpful votes,53 contributions,4.0 of 5 bubbles,Comfortable Laguna Beach stay.,"Great location, comfortable rooms, friendly (Nasrin) staff. Property well laid out, but, could use a little touch up. I realize getting help currently can be a problem, and not sure if that relates here, but, a freshening up here and there, would in my mind make this review score a “5”.",October 2021,none,none,Thank you for choosing to stay with us! We're happy to hear you enjoyed your stay during your recent visit to Laguna Beach. We are still fully sanitizing rooms prior to a guest arrival but are happy to schedule housekeeping during your stay. We look forward to welcoming you back in the future!,none,none,none,none,none,none,12,405
none,1 contribution,4.0 of 5 bubbles,Holiday inn Laguna Beach,Great little hidden gem right in the midst of all the action without the big price tag. Walking distance from all the shops and dining on main street. Very quiet and right on PCH. No beach view but as soon as you walk out the hotel you cross the street and are at the beach. Also if you forget anything Ralph's is right across the street.,October 2021,none,none,Thank you for choosing to stay with us! We appreciate having you as our guest during your recent trip to Laguna Beach. We are centrally located near all main attractions and across the street from the beach and Ralphs for snacks. We look forward to welcoming you back in the near future!,none,none,none,none,none,none,13,405
none,1 contribution,5.0 of 5 bubbles,Thank you Nasreen,"Great things happen in Laguna beach. Unsatisfied by the hotel booked down the street, me and my amazing love decided to go for a walk and stumbled upon Holiday Inn and met the most amazing employee Mrs. Nasreen. We ended up canceling our stay at the horrible hotel and booked the rest of our visit with Nasreen .Thank you for everything Nasreen.",August 2021,none,none,Thank you Steve for such an amazing review! Nasrin will be thrilled she made an impression on you. We're happy we were able to turn your trip to Laguna Beach around and we hope to have you as our guest again in the near future!,none,none,none,none,none,none,14,405
24 helpful votes,623 contributions,2.0 of 5 bubbles,Horrible dirty room - great pool,Room awful - front desk staff great.  This hotel is not worth a quarter of the nightly rate. Upon checking in our room we found that the bathroom mirror was dirty with toothpaste and spit splatter and there was a LOT of hair in the bed . We had to have the sheets changed rite away - it was disgusting .   When we got to our room the tv was on so we enquired If we were in the right room - we were told housekeeping watches tv while cleaning the rooms … perhaps more care should be taken in cleaning the rooms and less on watching the tv. The room has a damp feel and odd smell and the carpets were not very clean.   The only good things about this hotel were the front desk staff and the pool. Other that that - nothing . I would not recommend this hotel to anyone.,September 2021,none,none,Thank you for staying with us. We appreciate having you as our guest. Our housekeeping staff leave the TV and lights on when we are sold out to welcome our guests. We're happy our staff was helpful during your stay and we hope to get an opportunity in earning a higher rating from you in the future!,none,none,none,none,none,none,15,405
