Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,2 contributions,5.0 of 5 bubbles,Great lodging in a convenient location.,"Housekeeping only as requested, which was fine.  Comfortable, quiet adjoining rooms for our family.  We appreciated the convenient location.  Parking just outside our room.  A great choice for us.  We would be glad to recommend this lodging to anyone wishing to stay in this area, with a short walk to Disneyland.",December 2022,Excellent parking off the street and outside your room.,Traveled with family,none,none,none,none,none,none,none,1,403
none,2 contributions,5.0 of 5 bubbles,Pleasure,"Enjoyable stay.  Parking is near your room and Disneyland is just across the street.  Rooms are very clean.  Beds are too comfortable.  I wanted to sleep all morning.  Also, you have IHOP on one side and Dennys on the other!",August 2022,none,Traveled with family,none,none,none,none,none,none,none,2,403
39 helpful votes,69 contributions,5.0 of 5 bubbles,Perfect location,"It’s a very nice Nice hotel/motel and in the perfect location! The rooms were clean and good size for a family and updated. It’s quiet and the hotel enforces quiet hours, which is very much appreciated as It’s a family location.  Parking is easy too!  There are restaurants all around it.",November 2022,none,Traveled with family,none,none,none,none,none,none,none,3,403
none,5 contributions,4.0 of 5 bubbles,An old favorite!,"It's been a few years since I stayed at Park Vue but it used to be my go-to for family trips - you can't beat the location! I was happy to return for this adults only trip and see that the rooms are still clean and comfortable, the Mickey and Me souvenir shop on property is still well-appointed, and the customer service is still outstanding. (Shout-out to Carlos at the front desk!) The amenities have been noticeably pared down over the years though...way back when they had welcome baskets, glass coffee mugs and hot chocolate & coffee options in the rooms, full hot breakfast, and an evening snack reception. Over the years, this became breakfast only, and on this trip, complimentary breakfast was no longer available. It's understandable for management to make these changes in",January 2023,none,Traveled with friends,none,none,none,none,none,none,none,4,403
none,none,5.0 of 5 bubbles,Amazing!!!!,"Location to the park is supreme! Closer than several of the Disney owned hotels! Clean rooms, pool and hot tub, small store that has everything needed! Close to restaurants - walking distance! Friendly and very helpful staff!!!! Great value!",January 2023,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,5,403
1 helpful vote,1 contribution,4.0 of 5 bubbles,Perfect for families,Took the kiddos for their first visit to Disneyland and we were so glad we stayed here. We booked a last minute trip and got a good deal. I stayed here once about 20 years ago and loved the convenience. Staying across the street is absolutely essential for families with young children. Mid day naps at the hotel spared us from the dinnertime melt downs we witnessed. It’s the only hotel that you see as you walk down the walkway to exit the parks and it’s a sight for sore eyes and sore feet. We were on the ground floor and didn’t have to hassle with stairs for our stroller which meant that the kiddos slept undisturbed after a long day. It also meant that door to door it was about a 5 minute walk to the main gates which helped tremendously for us to get to the parks early at open.,August 2022,none,Traveled with family,none,none,none,none,none,none,none,6,403
none,3 contributions,4.0 of 5 bubbles,Slept family of 6 with Tweens comfortably!,"2nd visit 7 years apart-once with younger children now with older.  The triple queen room (next to the laundry room) was quiet, did not hear much of the other people in the hotel. The beds were very comfortable and allowed for comfortable sleeps both at night and mid-day nap. Yes, the bathroom area was a bit tight at times, but was to be expected.  Free parking helps. Just disappointing that the breakfast is not being offered at this time. We had ability to drive to grocery stores and stock up on breakfast items.  Fridge is not large, but was able to hold gallon of milk (on its side), cold cuts, water bottles, etc. with a little bit of Tetris action.  We were told we could use a toaster if plugged in where the coffee marker is (do not use at same time) so bought a $10 toaster at",August 2022,"Room beside the laundry room, ice machine, and a vending machine; did not hear a peep from this...",none,none,none,none,none,none,none,none,7,403
none,8 contributions,5.0 of 5 bubbles,Highly recommend!,"Right across the street from Disneyland, clean, cute and affordable. Staff was great, helpful and friendly. There is also an on site store with shirts, drinks and snacks. Was great to be able to walk back and forth from Disneyland. There is also no fee for parking which is a rarity! I considered spending more money to stay at one of the Disneyland hotels, but they charge an additional 35$ just to park per night. Rooms here were very clean, good sized and quiet. There’s also a pool and spa if anyone wants to take a break from Disneyland. I highly recommend this place and it will definitely be our go to for Disneyland visits.",August 2022,none,Traveled with family,none,none,none,none,none,none,none,8,403
1 helpful vote,13 contributions,5.0 of 5 bubbles,Clean and close!,"Two awesome attributes for this hotel- clean and close. The room was spotless- white walls, clean floors, clean sheets. And the air conditioner was a godsend.  It was also so close to the park that we actually walked back midday and took naps so we could avoid the heat! The hotel is even Closer than the Disneyland parking structures.  To set expectations, this is a very basic hotel - super small rooms. But the layout of the room is great with the bunk beds and the price can’t be beat.",August 2022,none,Traveled with family,none,none,none,none,none,none,none,9,403
10 helpful votes,13 contributions,1.0 of 5 bubbles,"No. Just, No.","Booking here was a HUGE mistake. The room was terrible. My son got out of the bath and walked around and his feet were black - BLACK - from the grime on the floor. Something from the ceiling dripped on you while you were sitting on the toilet and the swamp cooler made the bedroom so moist it felt awful. Even if the rooms were nice - there is ZERO security here. Anyone can walk or drive all the way back down the length of the hotel into the darkness of the parking lot. And if they walk along the hotel, the are walking right past your bedroom and your door. It did not feel clean or safe at all. We could not wait to get out of there and we so bummed that we had to stay the one night for another room to open up down the way. We had rented two rooms here and paid the one night",March 2022,none,none,none,2.0 of 5 bubbles,none,none,none,none,none,10,403
none,2 contributions,5.0 of 5 bubbles,Perfect for family of 5,"This place is a gem. It is just across the atreet from the parks entrance so after exhausting day at Disney we were so grateful that our room is so close. Amazingly clean, spaceous and comfortable. One separate room with 2 queens and another room with sleeper sofa amd kitchenette. Super good value. We will be staying here again.",July 2022,none,none,none,none,none,none,none,none,none,11,403
3 helpful votes,2 contributions,1.0 of 5 bubbles,Carpet was Filthy,Good location next Disney and parking included. Floors were filthy. After walking around socks and feet were completely black. After arriving home and could still not get the dirt from the floors out of socks/ house shoes. The rest of the room appears to be clean. Due to the floors would not recommend.,June 2022,none,none,none,none,none,none,none,none,none,12,403
