Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,1 contribution,1.0 of 5 bubbles,Rooms are not clean. Beds are old and terrible,The rooms are not clean and the beds are terrible.  I was charged a cancellation fee by the hotel even though I was there less than 3 hours.  I left because of the unsanitary condition of the rooms and the bed.  Please do not book this hotel you will not be happy.  The air handler in the room was full of dirt and black mold.  Steer clear there are better hotels in the area around the same price.,December 2022,Do not choose this hotel.,Traveled on business,none,1.0 of 5 bubbles,none,none,none,none,none,1,57
none,1 contribution,1.0 of 5 bubbles,if i coukd give zero stars i would,TERRIBLE. the beds were so uncomfortable and i found hairs underneath the covers..ew also found pills on the ground in my room. bed felt so gross i slept with my shoes on on top of the comforter. eveyone 30 mins the heater would turn on and it was so loud and shaky it would wake me up,November 2022,none,Traveled with family,none,none,none,none,none,none,none,2,57
none,1 contribution,1.0 of 5 bubbles,HOTEL NIGHTMARE,"The hotel says it was remodeled. It most definitely was, but it appears the hotel didn’t pay the bill in full and the contractors went back in and randomly chiseled things away. Wallpaper was peeling off the walls. The filters in the AC unit were horrendous. On top of that, we had ~5 sets of sheets in 3 days and 1 re-room. The last night we stayed we didn’t even have a fitted sheet because “the cleaning people left” sheets that were put on the bed were stained and the front desk person tried to tell me it was bleach. Check the photos for yourselves.",March 2022,"Avoid this place, we got it using points and it wasn’t even worth that.",Traveled with family,none,none,none,none,none,none,none,3,57
1 helpful vote,1 contribution,1.0 of 5 bubbles,Don't waste your money,"would not recommend this hotel to anyone.  They lie and so do the photos!  First off, they advertise adjoining rooms.  When I called to get our room to adjoin to our son and daughter-in-law's so we could help with the babies, we were told we'd have to upgrade to a suite as only suites are adjoining.  However, that's a complete lie as my mom and mother-in-law had  regular adjoining rooms 3 doors down from us on the 6th floor.  Secondly, they advertise a business center; however, when I went to print something off, I was told there was no business center.  Additionally, my sheets had huge stains on them.  My mother-in-law's carpet was all stained.  The beds and pillows were not comfortable. They only had refrigerators on the 8th floor even though all the rooms had a space for a",March 2022,Don't choose this hotel,none,none,none,none,none,none,none,none,4,57
80 helpful votes,70 contributions,5.0 of 5 bubbles,One of the Best,"One of the Best in town. Excellent and superb location, you can come and go anywhere easy. Awesome rooms. Clean, bath, Coffee. Space. View. Comfort, parking. So really really enjoy everything. Luxury and nice to stay. Never wanna leave. So glad.",December 2021,none,Traveled with family,none,none,none,none,none,none,none,5,57
3 helpful votes,1 contribution,1.0 of 5 bubbles,"Dont let the pictures fool you...dirty, gross and just plain awful.","Read before booking this hotel! This hotel puts a lot of work to look flashy on their website. The one room they actually put effort into is the lobby (which is their main picture) everything else is dirty and old and not maintained. Absolute worst hotel experience. They put us in a room with a King Bed but we had reserved a Queen so we had to move as soon as we got there. Bathroom hadn’t been cleaned well, there were pubic hairs on the toilet and the bathtub was pretty gross. You couldn’t order movies or even access a guide it’s like old school cable where you just flip through and try to guess what’s on. The maid service sometimes just didn’t come even though we didn’t have the door sign out. We had to move rooms again because the air was broken and unfixable. This was the",June 2021,none,none,none,none,none,none,none,none,none,6,57
2 helpful votes,1 contribution,5.0 of 5 bubbles,The fountain of youth,"The water pressure and temperature gave me the ability to feel again, it hurt a lot but I wasn't able to feel anything before, so thank you. Even though the skin on my face and body are burned to a boil, I still would rather be in pain than the nothingness that was haunting me before. I would get hit by random objects and not even know it. No longer.",October 2020,I chose the cheapest option available to me. Worked out well.,none,none,none,none,none,none,none,none,7,57
4 helpful votes,1 contribution,1.0 of 5 bubbles,LOOKS & DESCRIPTION WILL ONLY FOOL YOU!!!,"After an anxious want to stay here, I prob won't ever again... The rooms are just okay for the price they charge.. the bath tub was filthy! There's hardly any lighting in the bathroom which makes your shower damn near dark. There's major wear on the doors along with the floor divder was missing so it was born cement with a metal rod sticking out on the floor in between the bathroom & walkway.. the front desk guy was very odd, the younger girl was super sweet but older gal working with her was also very odd.. over all I wouldn't recommend staying here with all your choices of hotels around, as it's over priced for how filthy it was. Sorry hotel Huntington, but step up your game already! U have big time competitors around that win you over easy. You have potential so maybe if",July 2020,none,Traveled as a couple,none,none,none,none,none,none,none,8,57
47 helpful votes,28 contributions,2.0 of 5 bubbles,Appearances Can Deceive,"On a macro level it looks modern and nice.  Upon closer inspection not so much.  Chipped paint and veneer on doors; carpet frayed around the edges; old brackets on the bathroom walls; bathroom fixtures a little rust; toilet wobbled a little (and it was the shortest toilet ever).  Furniture modern in style and in good shape but uncomfortable.  Breakfast buffet was underwhelming.  On the plus side water was hot, linens were clean, A/C was cold.  Parking complementary and convenient.    It may be a reasonable value but I did not make this reservation and cannot render a valid opinion since I have no knowledge of other hotels in the area.",March 2020,none,Traveled with family,none,none,none,none,none,none,none,9,57
7 helpful votes,2 contributions,1.0 of 5 bubbles,WORST PLACE EVER!!,I picked this hotel bc of how nice it looked online. When I got my room it looked like the place was falling apart. There was no light in the room I asked to be switched to a different room & they did not want to accommodate. The bathroom was disgusting the wood was chipped & lifting. In the picture it shows a pool with nice chairs LOL there was not one single nice chair to sit on. The hot tub was broken & it looked dirty over all. Housekeeping doesn’t respect the Do Not Disturb sign!! They went into my room even with the sign out I had to get new keys bc my old ones didn’t work since they had gone in. When I told front desk they didn’t even apologize on behalf of housekeeping. I deff won’t be coming back!,February 2020,none,Traveled as a couple,none,none,none,none,none,none,none,10,57
11 helpful votes,21 contributions,1.0 of 5 bubbles,Don’t stay here!,This hotel’s website says they have 224 newly renovated guest rooms. This is a flat out lie! The bathtub and toilets are disgusting! The furniture and doors show wear and tear. The mattress’s are old and you can feel the springs. They only provide 2 pillows. The fridge looked like it came out of an old dorm room. The painting looked like it was done by a kid. The only positive thing I could say about this hotel is that it was in a great location. This hotel isn’t even worth $50 a night let alone $150 a night.,February 2020,none,none,none,none,none,none,none,none,none,11,57
