Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,2 contributions,5.0 of 5 bubbles,Breakfast at the Hilton,I typically stay at the Hilton for business. I have stayed and had dinner and breakfast. I will say the breakfast is exceptional. I give kudos to Marla for a great job! She is outstanding and delivered great service.,March 2023,none,Traveled on business,none,none,none,none,none,none,none,1,123
816 helpful votes,2915 contributions,5.0 of 5 bubbles,Super professional staff!,"Brand new hotel by John Wayne Airport. Stayed here for a couple of nights and didn’t hear a single airplane. Nicely decorated property inside and out, very welcoming. The rooms are very nice with a modern feel. The best thing of this place is the staff. Super professional from check in, to the bar, to breakfast to cleaning. Awesome job and thank you!",August 2021,none,Traveled on business,"Greetings Reslimpan,  Thank you so much for the super awesome review and for sharing your experience with us.  We're so delighted to hear of you had a wonderful stay and we can't wait to make more awesome experiences for you.  Thank you!  Warmest regards,",none,none,none,none,none,none,2,123
none,1 contribution,5.0 of 5 bubbles,Terrific Service,"Marla, Lavelle, Israel & Shann provided excellent breakfast service. They were attentive and friendly. Their happy smiles were a great way to start the day. I can't remember the last time I had such good service.",March 2023,none,Traveled as a couple,"Thank you for taking a moment to share your experience. I am happy to hear you found the Hilton Garden Inn and our breakfast staff to your liking. We look forward to welcoming you back to our hotel in the future. Our goal is to make your stay better and brighter. If something isn't just the way you like it, simply let any Team Member know, and we will make it right.",none,none,none,none,none,none,3,123
none,1 contribution,5.0 of 5 bubbles,Raymond was awesome!,"Breakfast was great, love the variety of the continental breakfast, and the waffle maker was a great hit with my 5 year old. Raymond was awesome! He was great and accommodating with the kids! Terrific!",March 2023,none,none,"Thank you for taking a moment to share your experience. I am happy to hear you found the the breakfast staff and buffet variety to your liking. We look forward to welcoming you back to our hotel in the future. Our goal is to make your stay better and brighter. If something isn't just the way you like it, simply let any Team Member know, and we will make it right.",none,none,none,none,none,none,4,123
18 helpful votes,13 contributions,5.0 of 5 bubbles,Excellent Service;,"Our group held a conference at HGI Irvine on February 18th, which was a great success in large part due to the hard work of the HGI team.   After flying in to SNA, I was a bit disappointed that my flight was later than the shuttle, but the 20 minute walk wasn't bad with a carry-on and the safe business / office district.   Noah was particularly helpful on my first night, when I arrived jet lagged and wasn't able to log in to wifi. He personally delivered water to my room on what appeared to be his way out, as I hadn't received it at check-in.   Patricia and Francisco did a fabulous job preparing the space for our event, and ensured everything was set up wonderfully, that details were taken care of, and offered suggestions to make it a great experience.  Our group has had bad",February 2023,none,Traveled on business,"Thank you for taking a moment to share your experience. I am happy to hear you found the Hilton Garden Inn, Noah, Patricia, and Francisco to your liking. We look forward to welcoming you back to our hotel in the future. Our goal is to make your stay better and brighter. If something isn't just the way you like it, simply let any Team Member know, and we will make it right. If I may bother you to take a few moments to reply with this email with how we could have made your stay a perfect 10?",none,none,none,none,none,none,5,123
4 helpful votes,2 contributions,5.0 of 5 bubbles,Great service,"Best service by Marla, Lavell, Israel, Raymond and Sebastian. Kind, respectful and professional! Hire more like them. Too bad im only here for one night. Also the check workers far exceeded my expectations",March 2023,none,Traveled on business,"Thank you for taking a moment to share your experience. I am happy to hear you found the breakfast staff accommodating and to your liking. I appreciate you taking the time to also review us on google. We look forward to welcoming you back to our hotel in the future. Our goal is to make your stay better and brighter. If something isn't just the way you like it, simply let any Team Member know, and we will make it right.",none,none,none,none,none,none,6,123
none,9 contributions,5.0 of 5 bubbles,"Kind staff, great place to host meetings","We held a meeting for about 15-20 people recently and needed meeting space, food, and a couple of rooms.  The meeting space exceeded our expectations - it was prepared exactly how we wanted it.  The staff was very good at communicating in the days leading up to our event.  On the day of, we were greeted by Patricia and Otto who were very helpful and throughout the day Otto's co-worker made sure that we had sufficient refreshments.  The food was quite delicious (mediterranean cuisine) and was better than what I had expected at a hotel.  A special thanks to Alex and Aloha as well for helping us run a smooth event. Be sure to consider the Hilton Garden Inn for your future meetings. You won't be disappointed!",February 2023,none,Traveled on business,"Thank you for taking a moment to share your experience. I am happy to hear you found the banquet staff accommodating and to your liking. I appreciate you taking the time to also review us on google. We look forward to welcoming you back to our hotel in the future. Our goal is to make your stay better and brighter. If something isn't just the way you like it, simply let any Team Member know, and we will make it right.",5.0 of 5 bubbles,none,none,none,none,none,7,123
none,1 contribution,5.0 of 5 bubbles,"Great wait staff, bar, and restaurant","My husband and I love this hotel.  We stay here every time we go to OC which is 3-4 times per year.   Very clean and easy in and out.  Best part is the staff in the restaurant and bar.  Food is better than most and I must thank the wait staff for breakfast - Lavell, Marla, and Danna.  Always super friendly and attentive.  They are there every visit so the staff is stable which is a very good sign.  Angela the bartender is a hoot and makes a great Old Fashioned at the end of a long day. Really a good experience all around.  Highly recommend.",February 2023,none,Traveled as a couple,none,none,none,none,none,none,none,8,123
none,1 contribution,5.0 of 5 bubbles,Breakfast at hotel,"Great and friendly service in restaurant and bar with Marla, Lavell and Danna. Food is good and fresh, cooked to order. Good selection of fruit and pastries. Pleasant ambience, relaxing, dont feel rushed. Highly recommend!",February 2023,none,Traveled on business,none,none,none,none,none,none,none,9,123
none,2 contributions,3.0 of 5 bubbles,"The hotel is not bad, the service is excellent, and the food is ok.","I stopped here for a business trip for 1 week. The room was not too bad, a little outdated but it had everything I needed. The breakfast was alright, but the only real protein (other than eggs) was meat based, so not great for vegetarians. I had food here once at the evening and the food was great. The service was excellent, and the staff went out of their way to make sure I had everything I needed, both at reception, but also Lavell and Marla for breakfast. I would stop here again.",February 2023,none,Traveled on business,"Dear Matt,  Thank you for your feedback.  We appreciate that your company trusted us to lodge your group for those 7 days.  Please let us know next time about your dietary restrictions so we can make sure that you have what you need.  Thank you for taking the time to recognize Lavell, Marla and the front desk staff.  If you see yourself here again as you stated, please feel free to contact me directly.  We'll make sure that you get the necessary protein in your diet and make your next stay a great stay.  Thank you again for your feedback and we'll hopefully see you again in the near future.",none,none,none,none,none,none,10,123
none,1 contribution,5.0 of 5 bubbles,Welcoming experience,Marla Lavell was very welcoming when I went to get breakfast.  She helped me make the waffles and was eager to assist me with anything I needed.  She was very jovial and we shared some good laughs.  Definitely a 5 star experience.,February 2023,none,none,"Dear ezraw57,   Thank you for this 5 star review!  We're so happy that you had a wonderful stay and thank you for taking the time to recognizing Marla!  We're lucky to have her and I'm so glad that she made a lasting impression on you as she does with so many of our other guests.  Thank you again for your review and we look forward to your next visit.",none,none,none,none,none,none,11,123
none,7 contributions,5.0 of 5 bubbles,"Good stay, great breakfast","The room was pretty much what you'd expect, but what got me to come on here was the surprising excellent of the breakfast experience. I pulled Marla (she runs the breakfast situation, it seems) aside to comment on the attentiveness, kindness, and thoroughness of her team. It was clear they enjoy working together. Danna and Raymond were cheerful and helpful, and the food was great. Honestly, it's pretty easy to make hotel breakfast bland and depressing - not here at the Hilton garden inn Irvine, thanks to this team.",February 2023,none,none,"Greetings wrussell1984,  Thank you for taking the time to give us your feedback.  I'm so glad that we were able to surprise you with our quality of food and service and made you a believer.  Marla, Danna and Raymond are our foundations for our front of house as is Julio and Sebastian for back of the house cooking the food.  Thank you for your positive comments and review and we look forward to your next visit.",none,none,none,none,none,none,12,123
