Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
290 helpful votes,2851 contributions,5.0 of 5 bubbles,WOW,"My first time @ this Homewood in Aliso Viejo & found it AMAZING!  So clean hotel!  The minute you walk into the lobby, you know it is special.  Derek @ the Front Desk is just WONDERFUL!   He is very kind & extremely helpful!  The lobby is clean & the rooms are so clean.  I used the laundry facilities & found them new & efficient.  Warm breakfast is a GRAND experience! Freeway is close & shopping is near.  I will return to this location soon.",February 2023,none,Traveled with family,none,none,none,none,none,none,none,1,242
96 helpful votes,131 contributions,5.0 of 5 bubbles,Great comfortable stay,Great location. Easy walk to shops and dining. Very comfortable. Beautiful fresh flowers and fireplace in lobby. Lush furnishings on poolside lanai. Amazing complimentary breakfast. Room was spacious and well appointed. Loved the separate seating area and full kitchen.,July 2021,none,Traveled on business,none,none,none,none,none,none,none,2,242
1 helpful vote,1 contribution,1.0 of 5 bubbles,No Cleaning Service?!,"The employees here are unresponsive and uncaring to their guests who spend thousands of dollars on their ""hotel service"" where they don't clean rooms and don't change towels (even when you specifically request them).  Made a *terrible* mistake of choosing to stay here for over a week and expected fresh sheets and towels (at the bare minimum)- asked SEVERAL times and the room wasn't cleaned ONCE over a week and a half.  I've emailed ""management"" (Jerilyn Branco) And the Head of Sales here and not once, but TWICE and i've not received a single email from ANYONE since September!? Ridiculous.  They clearly don't care about customers, or follow-up. Hilton Homewood Suites gets Negative 5 stars from me. What a joke.  I'd like to add that I am not the only one experience this lack of",September 2022,Just don't...,Traveled on business,"Hi kahliem2022, We apologize that our service did not meet your expectations during your stay. We understand how frustrating it is when requests are not appropriately handled. We are truly sorry that our team was unable to meet your needs and that you did not receive a response. We strive to ensure that our guests are provided with the best experience possible and we apologize that we did not meet that standard during your stay. We take customer feedback very seriously and we are actively working to improve our service. Thank you for bringing this issue to our attention.",none,none,none,none,none,none,3,242
15 helpful votes,28 contributions,5.0 of 5 bubbles,Great stay- less than 20 min drive to beaches.,"I read the previous reviews about noise, cleanliness, problems with parking and breakfast times and was wary.  But seriously, we had no problems with this hotel during the week we stayed. We stayed here when it was brand new and, yes, it’s a bit worn. But the staff was very friendly and responsive to requests for towels, coffee etc.  breakfast was great and the Wednesday night social was very nice.",November 2022,Set up an account with The Toll Roads to make driving easier. Use Waze for directions.,Traveled as a couple,none,none,none,none,none,none,none,4,242
4 helpful votes,3 contributions,1.0 of 5 bubbles,It sad that this hotel is basically down the hill,"I was extremely disappointed with my last stay at this property, used to be my to go hotel in Orange County, CA.  Unclean bathroom and carpet, shower is moldy, carpet is smelly, running out of breakfast around 8:30am (breakfast start at 7). Toilet was also broken, when you flush, the dirty water splashes all over the place, I had to close the toilet seat cover just to be able flush without getting splash by dirty toilet water. The ""Complimentary Housekeeping"" is simply ridiculous, why do I even pay you to stay there. Since I stayed there for 5 days, they told me I can only requested for 1 complimentary full cleaning and I can requested clean towels everyday, so I did, the first day my towels didn't even show up, so I had to requested again. Running out of toilet papers the",September 2022,none,none,"Benlkj, thank you so much for taking the time to share your experience with us, we truly appreciate the feedback. We are very sorry for the service you received, as requests from housekeeping should be completed after the first request. We strive to ensure that each one of our guests feels at home while staying with us.",5.0 of 5 bubbles,none,none,none,none,none,5,242
62 helpful votes,175 contributions,1.0 of 5 bubbles,TERRIBLE AND FILTHY,"1/ Upon showering the first morning I could see dried blood on the toilet near the seat.  It was disgusting.  The toilet was never properly cleaned between guests. 2/ a baby gecko (yes a gecko not a lizard) was running around in the bathroom the first night.  We were on the second floor. 3/ there IS mold in the shower and on the wallpaper in the bathroom 4/ the ceiling fan blades ARE covered in dust 5/ on the 6th night the digital key didn't work, it took about 10 minutes until it finally did 6/ walking to and from the room we were sweating since there is no AC in the hallways  7/ on the 6th day, I called the front desk in the MORNING to have them remove the dirty towels on the bathroom floor that were piling up.  She asked someone could come in the room in the next 20 minutes",September 2022,none,none,"Judy M, thank you so much for taking the time to share your experience with us, we truly appreciate the feedback. We apologize for the status of the room and service you received. We strive to ensure that each one of our guests feels at home while staying with us, so I’m disappointed to read we have fallen short.",none,none,none,none,none,none,6,242
none,1 contribution,2.0 of 5 bubbles,Great location. Hotel needs maintenance. Breakfast choices lacking,The staff is great however the room cleanliness leaves a lot to be desired. Shower caulk had a considerable amount of mold. Carpets look dingy throughout. Elevators smell like wet dogs. Diamond members have to pay for parking. The only reason why I stay here is because it's convenient. May find another hotel for my next trip even if it is further away. The price is way too expensive for this lack of quality accommodation.,September 2022,none,none,"Fastcat15,  We are very sorry to hear about your experience and that is certainly not the impression we want to make. Thank you for taking the time to share your feedback and we hope you can accept our sincerest apologies. We will make sure to use this feedback as a learning opportunity for our team.",5.0 of 5 bubbles,none,none,none,none,none,7,242
68 helpful votes,667 contributions,5.0 of 5 bubbles,Top Notch for Homewood Suites,"Another nice new build Homewood Suites. I like the squarish rooms as I think the rooms look better, are more functional, and comfortable too.  The full fridge and dishwasher are great for longer stays or recharging your ice packs before a long drive. Freeway convenient. For me this was a quickie. A Hilton at the right price in the right location.  I wasn't able to do breakfast etc, but I am sure it is the typical morning routine.",August 2022,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,8,242
none,8 contributions,5.0 of 5 bubbles,Exceeded our expectations!,"The staff from very welcoming and helpful all throughout our stay. The accommodation was very clean, comfortable and had everything we needed. The kids had a blast in the pool. We loved this place. We will definitely be back! Thank you Homewood Suites Aliso Viejo!",August 2022,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,9,242
1 helpful vote,3 contributions,5.0 of 5 bubbles,Great location and well appointed rooms!,Location is prime and very quiet in the upper end of the suburbs! Friendly staff and decent complimentary breakfast! Spacious gym and rooms were nicely furnished. Outdoor was nicely decorated with an extension of the dining area!,August 2022,none,Traveled on business,none,5.0 of 5 bubbles,none,none,none,none,none,10,242
1 helpful vote,8 contributions,1.0 of 5 bubbles,DIRTY,"Mold in and outside of shower. Ripped, peeling vinyl on ottoman. Dirty upholstery on the chair. Carpets are filthy in the hallways and at room door. We left as soon as we walked into the room. Expedia provided 100% refund with hotel management approval.",July 2022,none,none,Hi p9649IUmichellep! We are very sorry to hear about your experience and that is certainly not the impression we want to make. Thank you for taking the time to share your feedback and we hope you can accept our sincerest apologies. We will make sure to use this feedback as a learning opportunity for our teams and making sure to be more focused on having the rooms be up to Hilton standards.,none,none,none,none,none,none,11,242
10 helpful votes,34 contributions,2.0 of 5 bubbles,Noisy and Over priced,"As I write this review I am listening to the loudest thuds footsteps of children running amock and jumping around in the room above me. They should either isolate parents and their children to one part of the hotel or are on ground floors only so solo travelers like myself (also, I do not have children to help kill planet Earth off a little bit more than already the case!) are not impacted by them running as though there is a playground in the rooms.  Insist when they are checking in with children, that they consider other guests staying here as part of their default process. I appreciate parents want a break... however they need to take responsibility and affirmative actions to make sure their children are not bounding across floors.  Or, Hilton should install better flooring",July 2022,none,none,"We are so sorry to hear that your stay was marred by noise and other disruptive issues. We take the comfort and satisfaction of our valued guests very seriously. Our goal is to provide a peaceful and comfortable atmosphere for all of our guests. We understand how badly it can affect your stay if something was awry. We offer our apologies, as this is not the experience we strive to provide. We also have taken your suggestions on greater caution for children and noise level seriously, and will continue to review and implement the necessary procedures for a more smooth and quiet experience for our guests. We hope that you will give us an opportunity to redeem ourselves and provide you the quality accommodation you deserve.",none,none,none,none,none,none,12,242
