Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
6 helpful votes,9 contributions,2.0 of 5 bubbles,So disappointed we went to another hotel.,"My husband and I wanted a romantic night away from the kids. Love the location… so disappointed in the room. We booked the top floor, Casa del Rey, and as we walked up the 5 flights of stairs noticed chipping paint and rotting wood everywhere. Our private balcony had more chipped paint on everything and the furniture was terribly uncomfortable and sparse. Once the door was opened… very stale and stuffy… NO CARPET! Just a cement floor with chipped paint and a large shower with mildew. The step up to the bathroom was masked with torn blue tape, so we didn’t trip. I really think this little hotel has possibilities and it doesn’t seem like it would take too much to freshen it up… but seems like owners have given up. Pick a different spot for this beautiful location on the beach hand",December 2022,none,Traveled as a couple,none,none,none,none,none,none,none,1,283
none,1 contribution,1.0 of 5 bubbles,Avoid this Hotel,"Do not book this hotel. I have stayed in nicer places in third world countries. The pics in the advert are not the room you get when booking. The room was old, worn out, and smelly. The TVs do not work. We killed four cockroaches. There is only one small window for the whole room with a broken blind. No windows in the bedrooms. The bathroom fan squealed so loud it hurt our ears. The parking garage is down the street from the hotel in another building. It would be helpful to know that there is no place to park when you arrive to check in except metered street parking which is non-existent. Avoid this place.",December 2022,Room is not the one advertised. No place to park when checking in. Room is old and smelly.,Traveled as a couple,none,none,none,none,none,none,none,2,283
1 helpful vote,1 contribution,5.0 of 5 bubbles,Beauty by the Sea,"September 19th, 2021, I happened to find myself down at the San Clemente pier, when I noticed this angel sitting there at the Casa Tropicana, typing on her computer. She honestly took my breathe away & we locked eyes for a brief moment. She smiled at me and it felt like I’d known her for ages. Something about her was just so simple, in the sense that I felt not only greeted, but truly welcomed, to this beautiful Spanish village by the Sea. I believe I will definitely be making another stop by Casa Tropicana & perhaps I will stay there some nights & come down in the mornings to make conversation with this lovely young woman. The place is also in the best location you could ask for when staying in this delightful beach city. I cannot wait to watch the sun set into the Pacific",September 2021,none,Traveled on business,none,none,none,none,none,none,none,3,283
9 helpful votes,9 contributions,2.0 of 5 bubbles,Won’t come back until it’s remodeled.,"We have been coming to this hotel a couple of times a year for 15 years (except during COVID) because the location is great. The owners had it for 30 years and cared about their hotel.  Each room used to have its own vibe with  a color scheme, shells, decor. They used to have free snacks in a basket and a bag of toys to take to the beach. They used to have a breakfast area with a buffet, help yourself French press, hot chocolate, fruit, ice and popcorn.  And they used to have a very nice manager, Margie, who made you feel welcomed.   All that is all gone now with the new owner, Mark Garegos. All the walls are white and the rooms have no personality. There are no free snacks or beach bag. No breakfast or anything available. They’ve torn out cupboards and the ice maker. We stayed",July 2021,none,Traveled with friends,none,none,none,none,none,none,none,4,283
103 helpful votes,109 contributions,3.0 of 5 bubbles,It's All About Location!,"Yes, they have a prime spot right in front of the San Clemente Pier, but they haven't updated this place since the 80's! We booked the Casita Clemente on the 3rd floor.  It's balcony overlooking the pier is amazing but everything else reeks! The wet bar gives off a nasty sewage smell,  the hot water seems to be unavailable once the sun goes down, and don't even get me started on the cable provider.  The only thing available was Little House on the Prairie, ugggh!! I managed to snag a Covid rate of 250 a night, but I would definitely not pay full price for this place!  Front desk is only available from 9 to 5, you are given an emergency number to contact after that.  Stay away if you can. You are better off booking at the Volare.",January 2021,none,Traveled as a couple,none,none,none,none,none,none,none,5,283
87 helpful votes,159 contributions,4.0 of 5 bubbles,It's all about the location!,"The best thing about this hotel is the location. You are literally a hop, skip and a jump from the beach! This is the main reason I booked it for our anniversary. Getting a spot in the parking garage was fairly easy. There were a few spots available for $10 per day. The receptionist gave us our gate remote for the garage and let us know the easiest way to get back into the hotel. It's a small walk from the hotel, but definitely worth having.  The building itself is a bit strange. I didn't see an elevator so we basically climbed the stairs the entire time. Not a problem. We entered our room via  sliding glass door. All the rooms were like that.  I booked the Casa Clemente. It was large enough, but seemed a bit dated. The room needed a paint job in a few places. The jacuzzi tub",October 2020,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,6,283
8 helpful votes,4 contributions,5.0 of 5 bubbles,High-end hotel and yet feels like home.,"I'm going to be honest...I didnt pay for this one (thanks LL) as I am on a budget and my best friend sponsored this amazing deal. If you have a few dollars the value is top-notch. Beautifully decorated, Jacuzzi and a veiw that is literally worth millions.  My best bud put the $ down for 4th of July (also premium pricing) and have never seen or experienced a better deal!  Absolutely will go back but during mid-week!",July 2019,none,none,none,none,none,none,none,none,none,7,283
11 helpful votes,5 contributions,2.0 of 5 bubbles,Terrible management and customer service,"I am a very frequent traveler, both in the US and abroad.  Regrettably, this is the first time I have felt compelled to post a negative review in connection with my travels.  As explained in this review, the management of the hotel leaves a lot to be desired.  I suggest that you look elsewhere if you are staying in San Clemente—I am confident there are several better alternatives.   I recently stayed at this hotel on a business trip.  (I have friends who live in San Clemente; the proximity to the ocean and my friends was ideal.) During my stay, I had to leave the hotel at 6:45 a.m. to attend a business meeting.  Much to my dismay, the hot water heater was not working, which meant I could not take a shower.  This is a huge inconvenience, especially when you pay top dollar with",January 2020,none,Traveled on business,none,none,none,none,none,none,none,8,283
10 helpful votes,8 contributions,1.0 of 5 bubbles,I see it’s still a dump,"I stayed over a year ago and ‘Penthouse’ was a dirty dump & manager was not managerial material:rude, surly, refused to let me leave a day early and this after she stood in kitchen sink to open window and didn’t even wash it but kitchen was so dirty anyways.  Many many bad reviews. Much better value anywhere else.",October 2019,none,Traveled with friends,none,none,none,none,none,none,none,9,283
4 helpful votes,2 contributions,2.0 of 5 bubbles,Added charges to my credit card that they did not put on the bill,Terrible customer service.  No service at all after 5pm.  Arrived at 10:30pm and had no information or key for parking garage.  We were told we would have a roll away but we’re not told that there was a charge for it.  Did not put it on my bill at checkout but added a charge for it after the fact on my credit card so I never knew about it until I saw it on my credit card bill a few weeks later!  Talk about sneaky!  Rooms are very small and dated.  Ocean view is obstructed.  Construction started on the railroad tracks at 6am Saturday morning!,October 2019,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,10,283
