Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
194 helpful votes,748 contributions,4.0 of 5 bubbles,Great stay,"I spent a night here and it was decent.  There is parking, but it can be very hectic especially the weekends where there are more guests.    I checked in via Hilton app, but the hotel isn't equipped with other doors other than your room so I had to enter through the main lobby.  There is a pool and a store for snacks, medicine, and whatnot.  There is a restaurant in the hotel and they are open for breakfast.    The room itself was clean and spacious.  There is a microwave, small refrigerator, iron and hair dryer.  Everything about my stay was comfortable.  The hotel is conveniently located off of the 5 whether you are going towards San Diego or towards Los Angeles it's a great place to stay.",July 2022,none,none,none,none,none,none,none,none,none,1,103
34 helpful votes,38 contributions,5.0 of 5 bubbles,Clean and Professional,"My husband was on business so I went along with him. I was impressed by the hotel. It was very clean. In fact, there was almost always an employee wiping down something. It had a heated pool and nice hot tub. The fitness room was very clean and had a great view of the mountains. There was a store in the lobby open 24 hours to get food and drink. The restaurant was open for breakfast and dinner. We had dinner there and it was very good. The person that was waiting on us was very nice and good at her job. The front desk people were very friendly and helpful. The cleaning people were also helpful and courteous. They is really nothing negative about our stay. We would stay here again and have a wonderful time.",June 2021,none,Traveled on business,"Thank you Rachel D. for taking your valuable time to share your feedback during your stay with us.   We're very pleased to know that we met your expectations and truly,  humbled by your kind and inspiring review of our property. We  will continue to improve our products and services  so we can deliver the highest tradition of Hilton in customer service.  We hope to see you back here in Hilton Garden Inn Irvine Spectrum/Lake Forest.   Thank you again for being our valued guest, coming from the  Bright Hearted Team  in HGI- Lake Forest.    I-Morgan",none,none,none,none,none,none,2,103
none,2 contributions,5.0 of 5 bubbles,The Best Hotel Customer Service of My Life,"As someone who travels 80% of the year, I have come across multiple Front Desk Agent in my life and none have really stood out to me until now.  Isaiah, the most hilarious, friendly, and caring gentleman has definitely made my stay here memorable.  I was greeted by him right when I entered, and after flying for hours, I was already over the day and would just like to rest in silence in my room.  But this professional gentleman not only lifted my spirits up but also made my day.  For a moment I actually thought that he was management or the owner, just alone on his customer service skills and professionalism.  I felt cared for my 6 nights stay, and the room itself was also magnificent.  It was clean, and simple and has everything you could possibly need.  There are no complaints",February 2023,none,Traveled on business,none,none,none,none,none,none,none,3,103
73 helpful votes,70 contributions,4.0 of 5 bubbles,Nice and Clean Hotel,"I stayed for almost a week at this hotel and so got a decent grasp of what the hotel has to offer and what it doesn't.  Pros: Rooms are clean and modern Location is convenient right off the 5 Many restaurants and coffee options within a few minutes Front desk staff are pleasant and friendly Rooms have a nook of sorts that includes a fridge, microwave and coffee machine.  I found this to be very convenient. Room has a safe  Comfortable beds  Cons: Bathrooms are tight and the automatic light is annoying Only three sets of dumbbells in the fitness room (I guess the rest were stolen) Multiple lights in my room were not functioning (bulbs had not been replaced) I asked for shampoo and was told the hotel ran out and then asked the next day was provided with the shampoo. The biggest",February 2023,none,Traveled solo,none,4.0 of 5 bubbles,none,none,none,none,none,4,103
none,2 contributions,5.0 of 5 bubbles,Excellent Staff & Very Clean,"Was pleasantly surprised with this location. Upon entering, Erik and Jamie at the Front Desk were very professional and so accommodating. Upon entering my room it was very clean and I was not concerned at all. Then I came down to the lobby bar for happy hour and do get some work done  on the laptop and James the bartender/server could not have been more pleasant. He had the best smile and was so professional and nice. All around this property surprised me very much it is a top notch hotel to stay at. Staff and cleanliness is priory to me. Pool, gym, etc all that other stuff does not matter to me. I would definitely stay here again if needed and it is in an extremely safe area",January 2023,none,Traveled on business,none,none,none,none,none,none,none,5,103
239 helpful votes,1067 contributions,4.0 of 5 bubbles,Super lovely staff!,"Easy check-in and check-out, with super lovely and very helpful staff at the front desk. Small but clean room, including a very small bathroom (note: no towel rails and only one hook to hang anything).  Plenty of parking ($12/night) and my stay was very comfortable and relatively quiet … except the walls are somewhat thin and I could hear the conversations between the people in the room next door.  Location is great — a 5-minute walk from numerous restaurants and an easy 25-minute walk from a larger strip mall with grocery stores, restaurants and even a Home Depot.  Only a couple of (very small) negatives:  - lighting in my room was absolutely horrific  - I used the self-service laundry — easy to use, but just the one washer and one dryer for the entire hotel and the dryer",December 2022,none,Traveled on business,none,none,none,none,none,none,none,6,103
11 helpful votes,6 contributions,1.0 of 5 bubbles,Is the Hilton Garden Inn Spectrum Irvine on fire?,"Thursday morning a little after 8:00 AM we were awaken by the hotel fire alarm Thanksgiving Day. We immediately called the front desk from the room phone but there was no answer. We rushed to get dressed and flee the building. Lights in the hall were flashing, and the fire doors closed. People were in the halls with pajamas. We followed some of those to the stairwell as we were on the 5th floor. I strained my knee on the way down as I’m a disabled person. We call the hotel number (949) 455-7000 from our cell but still no answer.  A short time later we reentered the lobby to be told it was “burnt toast”. This seemed highly unlikely this could trigger such an incident. Later we were told an employee triggered the alarm which was much more feasible. The front desk clerk at the time",November 2022,none,Traveled on business,"Dear carl2paint,   I want to start by saying your safety and security and that of our other guests is of great importance to us and is always our number one priority and on behalf of the entire team I want to personally apologize for the distressing situation on the morning of your departure regarding the fire alarm.   The alarm was activated due to smoke build up in our lobby breakfast area and our team jumped into action to eliminate the issue and we are happy to report that we were able to contain the issue that started the overwhelming smoke that activated the alarm. I hope you understand these safety systems are in place to keep you safe and not intentionally done to disturb your stay. This was not a false alarm as we did have a potential fire risk and the alarm was activated due to the smoke build up and you did the right thing by evacuating your room and coming to the lobby to get more information and make sure it was safe to go back to your guest room.  I always make time for our guest no matter the time, day or holiday, and it was my priority to get back to you that morning to assure you that this was a fire safety precaution.",3.0 of 5 bubbles,none,none,none,none,none,7,103
none,2 contributions,5.0 of 5 bubbles,Mr. & Mrs. MJE,"The staff is very friendly and professional and put on a great Thanksgiving.  Ivan at the front desk and James, Enrique and Marcus in the kitchen and bar did an exceptional job and the food was delicious!",November 2022,none,Traveled with family,"Dear Mr. & Mrs. MJE  Thank you so much for being our guest, I am so happy you were able to spend Thanksgiving with us. I agree with you our restaurant team is exceptional and the dishes our Chef's create are yummy.  You're the best for recognizing our team! Hope to see you back soon, all the best and Happy Holidays.   Victor",none,none,none,none,none,none,8,103
none,none,5.0 of 5 bubbles,A great place to stay.,"Clean rooms, very polite and helpful staff.  Especially Pepe Hernandez in the restaurant.  He made sure we had breakfast to go for my daughter before she had her 7:00 am softball games.  Very good service all around.",October 2022,Go to spectrum center while you’re in Irvine.,none,none,4.0 of 5 bubbles,none,none,none,none,none,9,103
none,1 contribution,5.0 of 5 bubbles,"My great stay week of October 03rd, 2022","Want to highlight how great a stay I and my business partner had during our visit. It was clean, easy check-in, good breakfast.  The staff was amazing. Pepe Hernandez and his staff were dynamic and very pleasant.  Overall great experience. I will stay here again.",October 2022,none,Traveled on business,"Mike F7919XB, Thank you for taking the time to tell us about your experience. I am so glad we helped you get a good start to your day, Pepe and our breakfast team love what they do and enjoy mingling with our guest. Hope to welcome you back soon.",none,none,none,none,none,none,10,103
none,1 contribution,5.0 of 5 bubbles,Ivan Munoz,Ivan is a great gentleman. Very helpful and friendly. Always asking and making sure my stay is going well. I would definitely stay here again! The staff is very attentive and willing to offer suggestions about the area.,September 2022,none,none,"This is so wonderful, thank you for recognizing Ivan. We are thrilled to have you back.",none,none,none,none,none,none,11,103
