Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,1 contribution,1.0 of 5 bubbles,Terrible,Terrible. I will never go back. 7 people in one room with one bathroom. You only gave us one roll of toilet paper when we asked for some. Toilet handle broke. Toilet got plugged. I want a full refund.,February 2023,none,Traveled with family,none,none,none,none,none,none,none,1,220
none,3 contributions,5.0 of 5 bubbles,Great stay,"Basic hotel, clean and comfortable. Pool and hot tub, basic breakfast. 20 min walk to Disney or bus stop right out front 5 min ride. Denny's across the street, target 10 min walk. Sherry at front desk very nice to deal with.",June 2022,none,Traveled with family,Dear 538seabass76-  Thank you very much for taking the time to review your stay with us.  We are glad to hear you had a great stay and we will share your compliment with our team. Take care!,none,none,none,none,none,none,2,220
none,none,1.0 of 5 bubbles,my stay was not enjoyable.,The door wasn't weather stripped and had a large gap at the bottom you could hear all noise from outside. The beds are very hard and very uncomfortable. We found a cricket in our shower. There was old dust present in the room and it should be cleaned. The carpet was old and dirty. The walk to the Disneyland parking lot is about a half a mile to ride the shuttle and no shuttle is offered. i stayed 3 nights and they do not offer any maid service or replace the towels.,February 2023,none,none,Dear Natalee S-  Thank you for taking the time to write the review regarding your recent stay.  We were very sorry to hear that we did not meet your expectations.  Our entire staff takes pride in the cleanliness of our guestrooms as well as the overall property.  We routinely shampoo room carpeting and our records indicate your room was shampooed only two days prior to your arrival.  We appreciate your business.  Take care!,none,none,none,none,none,none,3,220
none,1 contribution,5.0 of 5 bubbles,Amazing staff great stay,Can’t say enough awesome words about the staff.  Very clean rooms very comfortable beds love the little market in the middle of the parking lot I will definitely be back. The bus for Disneyland stops right in front of the hotel which is very nice,February 2023,none,none,Dear Kim H-  Thank you for the wonderful review regarding your recent stay with us.  We are extremely proud of our guest service and look forward to your next visit to Anaheim.,5.0 of 5 bubbles,none,none,none,none,none,4,220
none,none,5.0 of 5 bubbles,Great place,"Clean, quiet, and manager was very quick to address our needs. Love the little Mart right next to the motel, it has everything you might need for a stay at a motel. We ordered Uber eats and had no problem getting it delivered to the room.",January 2023,none,Traveled with family,Dear stasat2023-  Thank you for the wonderful review regarding your experience with the Anaheim Carriage Inn.  We appreciate your business and look forward to your next trip to Anaheim.  Take care!,none,none,none,none,none,none,5,220
none,1 contribution,1.0 of 5 bubbles,No customer service at all,"I am surprised at this property lack of customer service. When we first arrived and unpacked and turned on the heater it was making a loud noice, call to have repair, unable to repair had to repack up and move to a different room. When I asked the next evening after returning from my outing why my room had not been cleaned I was told the room are not cleaned and if I need fresh towels I had to take the used one to the office to receive clean one what the hell is that about. Oh by the way if you want ice you have to pay for it, this places is one of the worst for customer service. Find another property to stay where you are treated as a valued customer!!!! Be prepared you will be waiting a while for your deposit.",January 2023,none,none,"We are so sorry that our hotel did not meet your expectations.  As you are now aware, we are a non-pet-friendly hotel.  As a result, we did have to request you remove the pet from the premises, which you failed to mention.  As Covid is still very prevalent, in order to comply with Health Department guidelines and for the protection of our employees, we do not enter an occupied room until the guest checks out.  All supplies are available at the front desk. The security deposit is returned immediately if a credit card was used.  If a debit card is used, it will take up to 5 business days, per the sign at our front desk.",none,none,none,none,none,none,6,220
none,7 contributions,4.0 of 5 bubbles,Just right,This was the perfect place to stay.  Close to the convention center.  The beds were great.  Everyone was pleasant.  The room was large and clean.  The grounds were just as clean.  They had really great coffee.,January 2023,none,Traveled on business,Dear DonnaB837-  Thank you for your stay and for the wonderful review about your experience with us.  We will share your compliments with our team.  We hope to see you again soon. Take care!,none,none,none,none,none,none,7,220
none,1 contribution,3.0 of 5 bubbles,Definitely get what you pay for,"This place was quite clean and the housekeeping staff clearly work hard each day to keep up with things. The front desk was kind and friendly. It was fairly quiet inside the rooms. The breakfast is disappointing, with a crowded room and staff who require you to eat there or not eat at all. They cited an Anaheim ordinance that prevents you from taking food outside of the very small breakfast area, which was confusing. The staff stated they were ""watching, with cameras everywhere"" if you left the room with any food at all. That was certainly a new experience. There were other odd things too, like staff documenting the number of towels requested and the extra roll of toilet paper we requested. Things labeled with prices in the room to discourage theft and lamps glued down. It seems",November 2022,none,Traveled on business,Dear meaganr425 thank you for taking the time to review your recent stay with us.  We appreciate your business.,none,none,none,none,none,none,8,220
none,3 contributions,5.0 of 5 bubbles,Family trip,"Everything was great. Suite was roomy and clean and really quiet, it’s walking distance to Disneyland, Lots of restaurants near by. I would stay here again it was a last minute reservation. The only thing I didn’t like was you can’t bring your breakfast to your room.",October 2022,none,Traveled with family,Dear Hazelputput- Thank you for your excellent feedback regarding your stay with us.  We appreciate your business and look forward to your next visit to Anaheim.  Take care!,none,none,none,none,none,none,9,220
none,none,4.0 of 5 bubbles,"It is a good hotel, confortable.","Everything was good except that the hotel doesn’t have anybody to clean up the room, and the breakfast it is very limited, but there is a Dennys across the street and a carls Junior in one side, also a Taco Bell, so there’s some options ti have a good breakfast or dinner",September 2022,none,Traveled with family,Dear Licleonsalazar_  Thank you for your stay and for the feedback.  We appreciate your business and hope we will see you again in near future.  Take care!,none,none,none,none,none,none,10,220
