Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
167 helpful votes,488 contributions,4.0 of 5 bubbles,Enjoyed the amenities,"We enjoyed our stay here. Although we only stayed for one night, we enjoyed the conveniences: close to beach, quiet rooms, A/C, beach toys/chairs/boogie boards, and free parking. Carrie was great to work with! Everything close within walking distance too.",August 2021,none,Traveled with family,none,none,none,none,none,none,none,1,425
none,1 contribution,4.0 of 5 bubbles,Enjoyed Our Stay,Great location - nice place for 2 - very clean and quiet - staff very helpful - has AC which most AirBnBs in the area do not - chairs and bogie boards for the beach - frig and freezer and onsite parking,August 2021,ground floor,none,none,none,none,none,none,none,none,2,425
4 helpful votes,4 contributions,5.0 of 5 bubbles,"Can't beat the location, friendly and helpful staff","I came here with my daughter for 3 days and this is the perfect place for us to stay! It's more than reasonably priced for the location and you have FREE parking! Clean, safe, and everyone here is so friendly. Keri will do her best to accommodate any requests you may have. We felt very comfortable here and it's so easy to get to the beach, pier or Main Street. The rooms are a little 1960's Route 66 retro, but the bathrooms are updated and you have a microwave and refrigerator.",June 2021,none,none,none,none,none,none,none,none,none,3,425
2 helpful votes,2 contributions,3.0 of 5 bubbles,Its ok,You get what you pay for...it is clean but very small and it does not have ocean front views. The shower had good pressure you just can't turn around in it. It food for 2 people just not a family. Will not go back.,March 2021,none,Traveled with family,none,none,none,none,none,none,none,4,425
2 helpful votes,1 contribution,5.0 of 5 bubbles,Reliable staff,"Great and reliable staff!  Found my sons lost iPad from 1.5 years ago. It was left on a plane. I locked it with a message to call me if it was found and a housekeeper found it, gave to manager and she called!  We now have it back. Thank you. There are still great people in this world.",August 2020,none,Traveled on business,none,none,none,none,none,none,none,5,425
6 helpful votes,4 contributions,5.0 of 5 bubbles,Easy check in,"They let us check in early and free parking. The hotel was reasonably priced. Could see the ocean from our window. The room was clean and just what we needed for one night. Had a fridge in the room but no microwave or coffee maker. Walk across the street and you are at the beach. Easy walk to the shops, restaurants and the pier.",June 2020,none,Traveled as a couple,none,none,none,none,none,none,none,6,425
3 helpful votes,1 contribution,5.0 of 5 bubbles,"Affordable, clean and great service!","Extremely satisfied customers! Cozy room, very clean, great customer service, perfect walking distance to the beach, shopping area & restaurants. We stayed for two nights this trip, we would stay here again in a heartbeat. Highly recommend!!",March 2020,none,Traveled as a couple,none,none,none,none,none,none,none,7,425
54 helpful votes,50 contributions,4.0 of 5 bubbles,Terrific Old-School Motel at the beach in Huntington Beach,"I stayed at this hotel 3 times while working in Long Beach in January and February 2020, and I got terrific off-season rates.  I stayed in a small/1-person upstairs room and ""the big room"" (#18) upstairs from Reception (twice).  Both rooms were spotless, decorated with a surfer theme, and had a small fridge and microwave (if you're staying in a smaller room, you have to ask for the room with the microwave).  The location is amazing--literally right across the street from the ocean and a wide sand beach; about 1/2 mile north of the Pier and Main Street, which is full of good surf (apparel)  shops and restaurants. Free on-site parking and beach chairs available for guests.  Running/walking/biking path right across the street that goes miles in each direction along the ocean front.",February 2020,"The big room (#18) has a whole wall ocean view, 2 big beds and a pull-out couch",Traveled on business,none,none,none,none,none,none,none,8,425
14 helpful votes,8 contributions,5.0 of 5 bubbles,Great Place!!!,"Travelled to HB to see my son play in a tourney and wanted to stay beachside. Since it was valentine's weekend all the hotels were quite pricey. Found this gem and was very impressed!! Great location, can walk everywhere! Splurged for a beach view too! Very clean too. Karrie in the front office was great. We arrived early and were able to check in (she had advised me prior that if the room was ready we would be able to check in & if not we could at least park for free). Will defintely stay here again!! Cutest beachy vibe!!",February 2020,none,none,none,none,none,none,none,none,none,9,425
5 helpful votes,2 contributions,4.0 of 5 bubbles,5 Day get a way,"We were supposed to be going to a Musical Festival which got cancelled.  Made the best of it for our first time in HB.  Location is great and the room was very comfortable.  Carrie made our stay fantastic!   Direct access to the beach but the crosswalk needs to be labeled better, possibly with a light.  Beach is beautiful and we enjoyed our stay very much.  Rooms was clean and covered all our needs.",September 2019,very quaint and small. Beach access is great,none,none,none,none,none,none,none,none,10,425
277 helpful votes,674 contributions,4.0 of 5 bubbles,Old skool,"Real atmospheric old school hotel ( motel). Free parking directly opposite the beach. This place is no frills but the room is very clean, the bed very comfortable and the shower room clean and basic, good hot shower. The WiFi is poor. We used this place as a base just to sleep for 2 nights and we are more than satisfied. It’s around 10 minute walk to town. For us it was perfect it you are looking for something a little less basic, to unpack your suit case or spend time in the room go somewhere else, if just for a base stay here. Very good value for money",September 2019,none,none,none,none,none,none,none,none,none,11,425
4 helpful votes,2 contributions,5.0 of 5 bubbles,Us Open of Surfing,"Sun n Sands never disappoints, such a quaint spot across the street from the water. Carrie and staff were so sweet and kind. Kimo the cat made sure to greet you each morning. It’s all you need for a lazy trip to Huntington. See you soon!",August 2019,none,none,none,none,none,none,none,none,none,12,425
32 helpful votes,9 contributions,2.0 of 5 bubbles,Great Location but...,"The best thing about this place is the location. It's across the street from the beach and you can easily walk to Main St. and the pier. We stayed in room #2 and it was not good. I have a pretty high tolerance for hotel rooms, I don't need things to be fancy, but the room smelled musty/moldy and the ""air conditioner"" was a cheap thing mounted to the wall that barely worked and automatically shut off after about 15 minutes. It would have been more effective to just have a fan in the room. We had to leave the windows open, which resulted in hearing late night conversations and some great guy smoking his cigar right outside our window. I wish the room was decent, because I really like motels, but I won't be staying at this place again.",July 2019,none,none,none,none,none,none,none,none,none,13,425
53 helpful votes,101 contributions,3.0 of 5 bubbles,Old school,"So what I love about our 4 day stay over 4th of July is the nostalgia.  60 years this hotel has been here! The price is great considering the location is directly across PCH from the sand. You can cross the street at 11th and PCH or walk a few blocks to the traffic light. We enjoyed the fireworks right out front on the lawn of the hotel.  The manager checking us in and out was really friendly.  The room was ok but hey it's an old school hotel.  They give you coffee and a wrapped ""cookie"" snack each morning but they really could invest in a better coffee maker as it wasn't very hot. They should do better with the snack, maybe get a local bakery or donut shop?? The shower head is really short and wasn't good for my tall husband.  No soap dish by bathroom sink which made for a mess",July 2019,none,none,none,none,none,none,none,none,none,14,425
22 helpful votes,10 contributions,4.0 of 5 bubbles,Great spot!!,I was shocked by how reasonable the prices were for a place so close to the water; I fully expected it to be sub par but was so surprised! The view is amazing! Your a quick 3 minute walk to Main Street and literally across the street from the beach! The rooms were clean and comfy! Parking was easy and safe! The front desk was so sweet! If your coming to Huntington I’d say look into this place for sure!!,June 2019,none,none,none,none,none,none,none,none,none,15,425
31 helpful votes,26 contributions,5.0 of 5 bubbles,Great Place,"I stayed here for four nights. The hotel is clean and well maintained. The room was clean but a bit out dated but for the price, and location it was well worth it. The beach is directly across the street. Lots of shopping, restaurants, bars and entertainment is within walking distance. Great street fair on Tuesday nights on Main St.",April 2019,none,none,none,none,none,none,none,none,none,16,425
96 helpful votes,135 contributions,3.0 of 5 bubbles,Convenient Location,"Stayed here for 1 night. Has convenient parking right outside your room. A short 8 minute walk to Main street in Huntington Beach. Rooms are large, clean and comfortable. Friendly and helpful staff. Would recommend.",April 2019,none,none,none,none,none,none,none,none,none,17,425
29 helpful votes,40 contributions,5.0 of 5 bubbles,Waves make the best Noise,"I am always a fan of nice White noise, Rivers, or waves. Well this hotel has plenty of surf right outside the hotel. The shudders open wide and the constant sea noise is always present. The room was perfect, bed was comfortable and they had turn down service at night. 1st class all the way. Bar and restaurant on site was amazing.      You won't be disappointed as long as you can sleep through the white noise of waves rolling up on a sandy beach.",August 2018,none,none,none,none,none,none,none,none,none,18,425
