Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,8 contributions,5.0 of 5 bubbles,A MUST STAY/VISIT!,"Had an amazing time staying at the hotel- the lobby is so charming and staff is so nice from the first interaction to the last. I was placed in a Surf Inspired room-Bilabong and omgosh this hotel is nothing like any other hotel I've ever stayed at. I loved that each room was it's own theme and had its own charm. Mine had a window facing the ocean which was unreal!  It's literal steps from a beach entrance, with a cute bench to take in the morning sun and waves or to recharge midday.  The Rooftop (restaurant on the top level of the hotel) is a MUST- sunset is not to be missed (and if it's a colder day they supply blankets), staff is very attentive and menu is delicious. Also, a great spot for lunch/brunch. The hotel is dog friendly so be prepared to say hi to a pup or two (or",January 2023,Stairways are a bit tight and elevator can be slow if busy,Traveled with friends,none,5.0 of 5 bubbles,none,none,none,none,none,1,9
none,1 contribution,4.0 of 5 bubbles,"Charming hotel, hospitality centric staff and dramatic sunset memories. Looking forward to going back to make some more!","The room was clean, a bit snug, but comfortable.  The bed was in need of a mattress update. The staff was fantastic and made our stay so enjoyable.  The Rooftop is an outstanding experience at sunset!",February 2023,none,Traveled as a couple,none,none,none,none,none,none,none,2,9
none,1 contribution,5.0 of 5 bubbles,Great relaxing atmosphere and charm for those who desire a great change of pace!,"Great “old world” charm, friendly staff was great!  We also loved being so close to the beach!  Also we loved the morning coffee and snacks, and the grand fireplace.  Although we didn’t take advantage of the deck at the top with a beautiful view and good food this time, it definitely would be something to consider next time!   And, of course, there’s so much to see and do around about!  Hope to come back soon!",February 2023,"We found out about this place through “Travelzoo”.  Since we come from such a distance, and did...",Traveled as a couple,Thank you so very much for staying with us! Please come back and visit us again!,none,none,none,none,none,none,3,9
1 helpful vote,1 contribution,5.0 of 5 bubbles,Birthday Celebration,I would give La Casa Del Camino 10 stars if that were an option. I celebrated my 50th birthday with a fairly large group from all over the place. From check in to check out it was an amazing experience. The staff were beyond exceptional all the way from housekeeping to hosting the party up at the Rooftop Lounge. The manager Phelton is a great guy and makes everyone feel like family. I appreciate how management and staff went above and beyond to make this a memorable celebration. Do not hesitate to make this your go to place while visiting Laguna Beach.,February 2023,none,Traveled with friends,"Hope you had the BEST BIRTHDAY EVER!!!! Thank you so much for staying with us, we loved having you all here and hope you get to come back soon. It was my absolute pleasure to take care of you!!",none,none,none,none,none,none,4,9
1 helpful vote,1 contribution,5.0 of 5 bubbles,Birthday Celebration with Friends and Family,We had an excellent time at La Casa del Camino! The hotel itself is nicely decorated with a comfortable atmosphere and a relaxed ‘homey’ vibe. Hotel GM Phelton and staff were all smiles at all times and went above and beyond to accommodate our fairly large group celebrating a 50th birthday. A special shout-out to the rooftop staff for their efforts in giving the birthday boy and guests an amazing celebration. A definite recommend from this group!,February 2023,none,Traveled with friends,Thank you thank you! Such a lovely group and we loved having you! Will let the rooftop know how amazing they were as well! Come back soon!,none,none,none,none,none,none,5,9
1 helpful vote,1 contribution,5.0 of 5 bubbles,Birthday and Anniversary Celebration,We had the best time and the staff were exceptional making our stay enjoyable. Our room was great. I don’t believe our stay anywhere else would have been anywhere as near as accommodating. They went well above and beyond for our group. They event made a point to learn our names and give special recognition for our events.,February 2023,none,Traveled with friends,So happy to hear we made your stay so enjoyable and hope you had great anniversary! We want to make sure we take the best care of our guest :),none,none,none,none,none,none,6,9
1 helpful vote,2 contributions,5.0 of 5 bubbles,Friends 50th Birthday.,"Really enjoyed the Hotel especially the Rooftop Bar! Monica, the waitress, was especially helpful, efficient and fun! Rooms were nice. All the staff was very helpful and efficient. Maid service was excellent.",February 2023,none,Traveled with friends,"Thank you very much for staying with us, please come back and visit!",none,none,none,none,none,none,7,9
78 helpful votes,35 contributions,5.0 of 5 bubbles,Wonderful!,"Wonderful accommodations in ideal location in Laguna Beach. Hotel is charming and staff are superb.  Special commendation and our thanks to Gonzalo, who worked a kind of magic in assisting with a,number of reservation modifications made necessary due to circumstances beyond our control. Looking forward to our next visit!",January 2023,none,none,So glad you had a great stay and that Gonzo was able to take care of you! See you next trip!,none,none,none,none,none,none,8,9
2 helpful votes,2 contributions,5.0 of 5 bubbles,Heart-Filled Staff @ a Fab Historic Hotel,"The best way I can describe the goodness of the staff that work here is to quote Charles Kuralt: ""There are a lot of people who are doing wonderful things, quietly, with no motive of greed, or hostility toward other people, or delusions of superiority."" ~ These folks are a close knit team, who love & respect this amazing historic & beautiful hotel. Hillary know all the stories, Gonzalo checks in with you through his heart to make sure you are doing just fine, Felton is your go-to for all your needs, Steviejo will direct you to some yummy cafes, Marfilia has your room in tip-top shape, Melody & Tanya greet you with smiles & Jake will serve you the best coconut shrimp on the Rooftop. I was upgraded to a Surfer Room & was in awe of the stories of the unique personalities that have",February 2023,none,Traveled solo,Thank you so much for the kind words and I'll make sure each and everyone of our amazing colleagues know how much of an impact they made. Truly a special place and happy to hear you loved us!,none,none,none,none,none,none,9,9
1 helpful vote,none,5.0 of 5 bubbles,Great little hotel in Laguna,"Will stay here again. Great location. Very friendly, helpful staff. Good rooftop restaurant overlooking the ocean. (Expect some of what you might expect from an older boutique hotel, ie. smaller rooms, not as noise proof & air tight as newer construction)",January 2023,none,Traveled solo,Very much appreciate you and thank you for staying with us!,none,none,none,none,none,none,10,9
