Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
184 helpful votes,326 contributions,4.0 of 5 bubbles,"Cute, efficient hotel close to the water and downtown","Stayed here for three nights after some business travel and it was the perfect affordable hideaway in Laguna Beach. Yes it was during the heavy LA rain but it still really worked out.  Wifi is pretty good at the hotel but I wouldn't recommend it for zoom or Teams video calls, it was a bit more spotty then. Location is fantastic, easy access to the walking paths and beaches. About a 10-15 minute walk downtown and right by some of the free trolley stops too. And about a 4 minute walk to the grocery store.  Bed is incredibly comfortable, shower is small, bathroom is very small. I also didn't have hot water while there which...isn't great in January, even in California. That is the only thing that would really keep me from going back.  It is located right on the PCH so even if you",January 2023,none,none,none,none,none,none,none,none,none,1,108
10 helpful votes,17 contributions,5.0 of 5 bubbles,Gem....,"Was really pleased that hubby was glad with my choice of stay in Laguna Beach. Clean. Efficient for everything we needed. Near enough to the main shops, restaurants and of course the beach. Sadly, the pool was being refurbished, but it was not needed when we brought rain with us!",December 2022,none,Traveled with family,none,none,none,none,none,none,none,2,108
none,none,5.0 of 5 bubbles,"I was young, and lived in Laguna Beach",Friendly and hospitality are the hallmarks of my preference staying here while visiting my childhood memories . . .   having grown up and graduating from the schools in this small artist Beach community.  LBHS Class of 1970,October 2022,none,Traveled with friends,none,none,none,none,none,none,none,3,108
2 helpful votes,5 contributions,5.0 of 5 bubbles,"""we were young, and grew up in Laguna Beach""",". . .   my favorite ""go to"" lodging for multiple reasons -  host hospitality; cleanliness of room(s) and common grounds; local history of the Laguna ""charmer,"" location to ""all things Laguna Beach,"" and my personal preference supporting small businesses . . .   con una sonrisa     Tony",October 2022,none,Traveled with friends,none,none,none,none,none,none,none,4,108
none,1 contribution,5.0 of 5 bubbles,A great place to stay!,"We loved our stay the Tides! The front desk could not be more helpful, the pool area with fireplace was charming, and the room was comfortable and super clean! We won’t stay anywhere else in Laguna Beach! We will be back! Thanks for making our trip the best!",September 2022,none,Traveled with family,none,none,none,none,none,none,none,5,108
84 helpful votes,114 contributions,5.0 of 5 bubbles,A perfect stay! Faultless,We were overwhelmed by the charm and character of this wonderful place. We were welcomed and given all the information we needed to help us have the best time in Laguna and has a wide range of equipment to loan for the beach.The pool area was great and the room was light and bright and spacious. It was quiet and we had two great nights sleep. The location couldn’t be better for both beach and downtown restaurants. When we return to Laguna we would choose to come Bach here. The owner clearly works incredibly hard to make this place unique and special.,August 2022,209 fabulous,none,none,none,none,none,none,none,none,6,108
none,none,5.0 of 5 bubbles,The Tides Laguna Beach,"We love staying at The Tides each summer!   The hotel has a great salt water pool, the beach is across the street.  The hotel is close to stores, art galleries, and restaurants.  The Innkeeper, Anderson, is friendly and helpful throughout our stay!",July 2022,none,Traveled with friends,none,none,none,none,none,none,none,7,108
9 helpful votes,25 contributions,3.0 of 5 bubbles,Quaint but . . .,"The good: great service, nice people from booking to check-in to check-out.  Quiet room (213).  Clean. Bad: dip in bed, old scuffed furniture, no microwave, not updated.  319.00 for 1 night.  Wow.  I know that during the pageant prices go up but . . .",July 2022,none,none,none,none,none,none,none,none,none,8,108
459 helpful votes,977 contributions,3.0 of 5 bubbles,"Liked it, but needs some repairs","We had Room 109. Ok size room with a small fridge, microwave and Keurig. Also a very small closet with too many hotel hangers so ours didn't fit. Bed and pillows were comfy. Room was clean but needs paint and maintenance. Painted furniture had stains and marks. Walk in shower with a bit of mold, loose towel bar. A very small shelf in the bathroom for storage. AC worked just fine. Large tv. We picked this room to avoid road noise and that worked great. We didn't hear footsteps from room above until daytime hours. Parking is super tight, especially with many guests having suv's. Staff was great - super helpful and friendly. They will get you buckets of ice if you need.  Hotel has loaner beach chairs and other stuff. Great location for walking to Pageant/FOA, Sawdust, Art-a-fair,",July 2022,none,none,none,none,none,none,none,none,none,9,108
none,none,5.0 of 5 bubbles,Best Place to Stay in LagunaBeach,"Great staff and great location, We so enjoyed our stay at the tides at Laguna Beach. We booked 2 rooms, one with a kitchen; they where both perfect! The staff was friendly and informative. If you are looking for a place to stay in Laguna Beach this is it!",June 2022,none,Traveled with family,none,none,none,none,none,none,none,10,108
