Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,1 contribution,5.0 of 5 bubbles,Comfortable Room,"We stayed 4 nights and the room was better than expected. It was clean and the beds were very comfortable.  The room size easily accommodated 2 queen beds, couch and desk.  If staying more than 1 night, you do have to request room refresh as needed. I prefer daily, but it was okay requesting on demand and getting same day service.",February 2023,none,none,"Dear Karenanderson65,  Thank you for the wonderful review on your recent stay with us at Wyndham Anaheim. I am pleased to hear the stay was comfortable and clean and that you liked the size of the room.  Hopefully; we have the pleasure to host your next Disneyland trip again.  Warm regards;  Management",5.0 of 5 bubbles,none,none,none,none,none,1,155
1 helpful vote,1 contribution,2.0 of 5 bubbles,It’s ok. But I wouldn’t stay again.,We stayed for two nights during our Disney trip. I have good and bad things to say.  Pro: two full beds were comfortable. Linens and pillows were changed and nice and clean. Pro:staff was nice and very attentive and super helpful with extra blankets and towels. Pros:microwave and Fridge Pro: free parking Pro:about 13-15 minute walk to Disneyland.  Cons: The room itself was not very clean and things needed fixing.   -Whoever cleans the rooms are not doing there job.  Toilet had pee on it and I found a public hair.  Yuck!!!!! Then I found some long hairs.   Mirrors were streaky and had water spots from previous person…. Nothing was wiped down. Bathroom/all tile floor has not been vacuumed/swept or mopped in who knows how long. Lots of dust and dirt.  Shower shelf was falling off.,March 2023,none,Traveled with family,"Dear secnars85,  Thank you for taking the time to tell us about your experience at Wyndham Anaheim. I am sorry that your experience did not meet your expectations; please allow me to express my sincerest apologies.  Your feedback is very important to us, and I am saddened to hear that the stay was unsatisfactory, we have shared this review with the Housekeeping Supervisor. Please rest assured that we are taking the appropriate measures to address the problem and prevent any future occurrences. Here at Wyndham Anaheim Hotel, we continuously strive to meet your needs and expectations.   We appreciate the time you took to share your concerns, and it is our hope that you will give us the opportunity to better serve you in the future.",none,none,none,none,none,none,2,155
1 helpful vote,1 contribution,2.0 of 5 bubbles,Mold,The windows in the rooms are covered in black mold. The smell of bathroom faucet is terrible. We looked at three rooms and all three had same black mold. When you enter they have blinds down so you can touch most of:,February 2023,none,none,"Dear cmlopez83,  Thank you for taking the time to tell us about your experience at Wyndham Anaheim. I am sorry that your experience did not meet your expectations; please allow me to express my sincerest apologies.  Your feedback is very important to us, and I am saddened to hear that the stay was unsatisfactory, we have shared this review with the Housekeeping Supervisor. Please rest assured that we are taking the appropriate measures to address the problem and prevent any future occurrences. Here at Wyndham Hotels and Resorts, we continuously strive to meet your needs and expectations.   We appreciate the time you took to share your concerns, and it is our hope that you will give us the opportunity to better serve you in the future.",none,none,none,none,none,none,3,155
none,1 contribution,5.0 of 5 bubbles,Really nice hotel,"Stayed here while we were visiting Disneyland. Hotel was a 10-15 minute walk to the park which was amazing. Staff was very helpful and kind when we checked in. They gave us directions to the parks and information about the area. Rooms were clean and beds were very comfortable. There is a Starbucks in the hotel; however, it closes at 1130. Wish we were stayed longer, but will definitely book again when we are in the area.",February 2023,none,none,"Dear jessjess2407,  Thank you for rating us 5 stars out of 5!  I am happy to hear the stay was comfortable and clean and the staff was friendly and helpful.   Can't wait to host your next Disneyland trip again.   Warm regards;  Management",5.0 of 5 bubbles,none,none,none,none,none,4,155
none,2 contributions,5.0 of 5 bubbles,Great hotel near Disneyland!,"The staff provided exceptional customer service. The hotel is new, modern and very clean. My family really enjoyed our stay and can't wait to come back. Free parking, heated pool, clean rooms, snacks and drinks available in the lobby.",February 2023,none,none,"Dear Vacationer235019,  Thank you for rating us 5 stars out of 5!  I am happy to hear that your stay was comfortable and clean and the staff was friendly and helpful.   Hopefully; we have the pleasure to host your next Disneyland trip again.   Warm regards;  Management",5.0 of 5 bubbles,none,none,none,none,none,5,155
10 helpful votes,13 contributions,5.0 of 5 bubbles,Great place all around!!,"Pleasant, helpful, and attentive staff.  Great location near Disney parks entrance.  Great property with solid amenities. Well kept property.  Secured lot, underground parking to keep your vehicle and belongings safe.",January 2023,none,none,"Dear sunfun2492,  Thank you for the amazing review on your recent stay with us at Wyndham Anaheim. I am ecstatic to hear the stay was pleasant, the staff was friendly and helpful and the location was perfect for you.   Hopefully; we have the pleasure to host your next Disneyland trip again.  Warm regards;  Management",5.0 of 5 bubbles,none,none,none,none,none,6,155
none,1 contribution,5.0 of 5 bubbles,Clean and Convenient,"Clean rooms and facility. Friendly employees. Free parking and close to Disneyland, only took about 15 min to walk there with our young kids. Heated pool although we didnt get to use it this trip. Nice selection of restaurants at the mall 1 block away.",January 2023,none,none,"Dear jcjolleyfam,  Thank you for the review on your recent stay with us at Wyndham Anaheim. I am pleased to hear the stay was clean, the staff was friendly and helpful and you liked the complimentary parking.   Hopefully; we have the pleasure to host your next Disneyland trip again.  Warm regards;  Management",5.0 of 5 bubbles,none,none,none,none,none,7,155
3 helpful votes,3 contributions,5.0 of 5 bubbles,Great experience!,"Exceptional service - every employee we encountered was friendly and very helpful.  Lots of restaurants nearby and Walgreens and CVS across the street. The cafe in the lobby had great service too, and great breakfast options.  About 15 mins walk to Disney gates. Free parking was a great perk too. Pool was decent for our 9 year old - it was chilly outside, but pool/hot tub were warm.",January 2023,none,none,"Dear Travel566451,  Thank you for the amazing review on your recent stay with us at Wyndham Anaheim. I am ecstatic to hear the stay was comfortable, the staff was friendly and helpful and you liked the complimentary parking.   Hopefully; we have the pleasure to host your next Disneyland trip again.  Warm regards;  Management",5.0 of 5 bubbles,none,none,none,none,none,8,155
none,1 contribution,5.0 of 5 bubbles,Loved this hotel,"Very very clean and the location was so close to Disney, we could walk back for a break from the park. They were very friendly at the front desk as we arrived after midnight. Many stores, coffee shop option and restaurants close by. Parked our car and didn’t need to use it for two days.",January 2023,none,none,"Dear Joflores74,  Thank you for the wonderful review on your recent stay with us at Wyndham Anaheim. I am pleased to hear the stay was clean, the staff was friendly and helpful and the location was perfect for you.   Hopefully; we have the pleasure to host your next Disneyland trip again.  Warm regards;  Management",5.0 of 5 bubbles,none,none,none,none,none,9,155
none,2 contributions,5.0 of 5 bubbles,Nice comfortable place,I love staying here.  The hotel is conveniently located. It's within walking distance of Disneyland.  It's about a 15 minute walk. The staff is super friendly. The rooms are very nice and comfortable.  This is my go to place in Anaheim. Parking is free and secured.,December 2022,none,none,"Dear Caroline D,  Thank you for the wonderful review on your recent stay with us at Wyndham Anaheim. I am pleased to hear the stay was comfortable and the staff was friendly and helpful.   Hopefully; we have the pleasure to host your next Disneyland trip with us again.   Warm regards;  Management",5.0 of 5 bubbles,none,none,none,none,none,10,155
