Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,1 contribution,1.0 of 5 bubbles,DONT STAY HERE,"Ni sleep whatsoever. There were occupants in the room directly above me. Constant foot stomping and banging on their floor, my ceiling. I called front desk and made three separate noise complaints. The clerk advised me that she was going to reach out to the room above me. I doubt contact was made as foot noise never seemed to be scaled back. This was handled very poorly. I got minimal sleep. I would nor recommend staying here at all. I submitted the Extended Stay survey indicating how poorly my stay was. All I received was an email from the ""Asst. General Manager "" thanking me for the submission and that they use surveys for future inservices. Buy nothing about how they could and should work to refund my money for a bad stay. I made it clear that I feel I should he compensated a",February 2023,none,Traveled solo,"Dear johnnypZ468TL,   ﻿Thank you for taking a moment to share your experience. We want to apologize for the excessive noise due to other guests in the hotel. Feedback like yours gives us valued insight to improve our guest experience; therefore, we appreciate your comments. We are grateful for your patience, and we hope you will consider staying with us the next time your travels bring you here.  Sincerely, Hotel Management",none,none,none,none,none,none,1,304
none,none,1.0 of 5 bubbles,Never again,The only thing good about that hotel was the staff. My room was dirty. There was dog feces on the carpet dog hair on the carpet. The chairs were filthy the bathroom was dirty. One of the lights didn't work. It was dark. I would just never ever stay there again. That's why it was so cheap.,January 2023,none,none,"Dear sybrenyas,   Thank you for your recent review of your stay at our hotel. We are sorry to read your comments and would like to start by offering you our apologies for any inconvenience caused to you. Our main goal is to offer an exceptional stay for our guests with comfortable accommodations. After reading the details of your experience, we regret this was not your experience. We have shared your feedback with our team so these issues do not happen again. Thank you again for your candid feedback; without it, we cannot improve. We are looking forward to having you stay with us once again so we can provide you with the flawless visit you deserve.  Sincerely, Hotel Management",none,none,none,none,none,none,2,304
72 helpful votes,43 contributions,3.0 of 5 bubbles,Ok but no home run,"The good:  Great location near airport in quiet Irvine. Next door to Newport Beach. South Coast Plaza (mall) a very easy drive. Rooms are ample size with card table size desk and recliner. You will need a car. This is not a walkable neighborhood. Kitchen is ample for light looking. Pans and dishes upon request.   The could be improved:  Dreary paint color makes room appear dingy. No phone in room. No daily cleaning (of course no corresponding room discounts). No trash can in room or kitchen. TV remote has weak signal, did not work from bed. 2nd remote had same problem. Bathtub was cramped.   The ugly:  First room we were assigned was not made up. Bed was slept in, floor dirty, trash cans full. Milk spilled near motel entrance and was not cleaned after 2 days.   I would stay here",November 2021,none,Traveled as a couple,"Thank you for taking the time to review your stay with us. We are glad our location worked well for you and that you enjoyed the most aspects of your stay. However, we regret not meeting some of your expectations and apologize for the inconvenience you experienced due to the mistakes made when servicing the first guest room we assigned. We will review this with our housekeeping team and take steps to ensure we are more diligent going forward. We hope to have another chance to show you our true hospitality the next time you return to this area.  Sincerely, Hotel Management",none,none,none,none,none,none,3,304
none,1 contribution,5.0 of 5 bubbles,End of a long journey,"We were beyond pleased to stay here. Khalid was so accommodating. He provided coffee after 9:00 when breakfast is theoretically ended. He allowed us late check out. But before any of this occurred, the hotel exceeded our expectations as a two star hotel. Nice linens, clean room, good ac, spacious room, quiet.  Just what we needed at the end of a six week vacation.  Thank you Khalid",September 2021,none,Traveled as a couple,"Thank you for making Extended Stay America a part of your travel plans. We are overjoyed to learn that we were able to exceed your expectations and that you were pleased with our immaculate accommodations. We are also delighted to read you enjoyed the service our associates delivered and it will be our pleasure to share your comments with Khalid. Thank you for allowing us to be of service. We hope to have the pleasure of doing so again.  Sincerely, Hotel Management",none,none,none,none,none,none,4,304
2 helpful votes,1 contribution,1.0 of 5 bubbles,"Unclean , unsafe and unprofessional","Do not stay here, no refunds , no service and disgusting room.  I booked the extended stay at the Extended Stay America Orange County Newport Beach for fourteen days July 6 to 20 until I got settled into my appartement . After flying 7 hours and arriving late, we arrived to the hotel and waited at the front desk for 45 minutes from 0100 am to 0145 and no one was at the front desk . In addition the front door of the hotel was open with no security measures in place. Once the front desk person arrived they informed us that we had been charged a no show , since we didn’t not make the hotel aware we be arrive after 1800 ( which we couldn’t since we were in the air). The clerk then proceeded to charge us for the full stay. We arrived to the room and it was disgusting, I mean then",July 2021,none,Traveled on business,"Nathalie, thank you for bringing this to our attention. We take these matters very seriously and will take the necessary actions to ensure this is properly addressed.  Sincerely, Hotel Management",none,none,none,none,none,none,5,304
2 helpful votes,1 contribution,4.0 of 5 bubbles,Reception Staff,"Marisela, Kim and Esther at front desk are so helpful and helpful.  They went out of their way to make me feel at home.  I had a noise problem with a neighbor and Esther, Kim and Marisela really helped me. Really feels like they have your back.",January 2021,none,none,"Julia, thank you for being our guest and for sparing some time to share your review online. We make every effort to provide service that is above and beyond your expectations, so we are thrilled to read Esther, Kim, and Marisela made you feel at home. Your recognition is highly appreciated, and we look forward to welcoming you at Extended Stay America.   Sincerely, Hotel Management",none,none,none,none,none,none,6,304
2 helpful votes,2 contributions,5.0 of 5 bubbles,Comfortable stay.,"I enjoyed staying at extended stay America.  The hotel was cleaned, the Landry are was clean at all times. My room was comfortable with no cockroaches or spiders and quiet. The housekeepers were friendly and helpful.  Great parking with plenty of shade for my car. The employees at the front desk were great, very friendly, accommodating and very helpful specially Esther.",December 2020,none,Traveled solo,"Thank you for choosing to stay at Extended Stay America. We are delighted to know you had a great experience with us and that you were impressed with our courteous associates and spotless accommodations. We will be sure to share your kind compliments with Esther. It was a pleasure having you as our guest, and we hope to see you again soon.  Sincerely, Hotel Management",none,none,none,none,none,none,7,304
4 helpful votes,3 contributions,2.0 of 5 bubbles,"Clean your own rooms now, won't full clean rooms even on now lesser every 2 weeks schedule.  Wifi is bad.","Wifi constantly drops in day paying wont make it better. Cleaning is poor  will only do fast job on floor, some of bathroom every TWO weeks !? or after move out  since Covid. Used to be weekly and whole room clean.  They  dont clean microwave, stove.fan hood ,fridge said won't dust or clean furniture counters window sills    if you have things on any part of tables/dressers or even when you dont  .TV  windowsill underbed  are now  thick with dust  is why I asked what is wrong. Said we have to clean our own rooms but for floor tub toilet and sinks.  Wont give TP you have to wait in a line at front desk to ask when you run out.and for fresh towels  Lots more possible COVID exposure in that.  i had to move out of accessible  room due to noise and now they even changed shower heads",November 2020,"Bring cleaning supplies or hire your own help. Bring spare toilet paper, paper towels. Bring a...",none,"Thank you for your review. We sincerely apologize for the issues you are facing and regret the inconvenience caused. We have asked our housekeeping team to be more diligent going forward. We want you to have a pleasant stay, so if there is anything we can do for you from this point forward, please let us know.   Sincerely, Hotel Management",3.0 of 5 bubbles,none,none,none,none,none,8,304
269 helpful votes,543 contributions,3.0 of 5 bubbles,Nicer looking on the outside than on the inside.,"To be honest this hotel looks beautiful on the outside but more basic on the inside. The beds were too firm making it difficult to fall asleep fast and then add to that noise from the stairwell right next to our room. Also there was noise in the morning and during the day from the nearby airport.  We requested a first floor room and even called the hotel to make sure it was in our record but they had no record of that and gave us a noisy room location and claimed it was the only one available on the first floor yet the hotel had few guests on our floor. Overall the location was very good, except for the airport noise, but the we were not happy with the type of guests staying there for the most part. I doubt we would stay here again.",November 2020,none,none,"Thank you for being our guest. We are sorry for not meeting some of your expectations with your suite, and We regret you were disturbed by noise due to external factors. Your helpful comments will be shared with our team, and we will use them for future improvements. On a positive note, it was good to read you liked our convenient location. We hope you had an ideal stay overall, and please allow us to serve you in the future.  Sincerely, Hotel Management",none,none,none,none,none,none,9,304
60 helpful votes,87 contributions,1.0 of 5 bubbles,Not cleaning room properly!,"Was not able to stream to TV so I called the customer help number.  After resetting the system the rep. asked me to unplug the device at the back of the tv.  When I reached the wires behind the tv I was surprised that there was a sticky residue on the wires which had a strange smell!!!  Please look at the pictures I have documented this.  Upon reporting this to the staff they did not seem too interested but did come to the room to ""clean""  I also mentioned that underneath the bed had not been cleaned for some time.  The room had not been cleaned to CDC standards as advertised by Bruce Haase President and CEO, Extended Stay America in his letter to customers.  I mentioned to staff that I should be compensated and was told that I would be compensated 50% that is one of the two",November 2020,Check the cleaning before checking in.,Traveled on business,"Thank you for evaluating our hotel. We let you down in the most basic of ways by not providing clean and comfortable accommodations, and we apologize for these mistakes. Please be assured that we take the cleanliness of our suites seriously, and we will address the concerns you outlined. We are also reviewing your situation with our team to see what went wrong and take appropriate actions. We regret the inconvenience caused, and we hope you will give us another opportunity to regain your trust.  Sincerely, Hotel Management",none,none,none,none,none,none,10,304
