Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
514 helpful votes,733 contributions,3.0 of 5 bubbles,Near Disneyland and Santa Ana airport,"Well….some good, some bad.  We were staying here for the National Championship Football game and we wanted to be near Santa Ana airport.    The property is located down the street from the Disneyland entrance. I walked each day to get more exercise but it’s over .8 mile away. Many hotels are on the same street but closer. The hotel’s rooms are getting quite old and probably need a remodel soon. Although - the rooms are nicely sized and included a large supply of towels, shampoo etc.  Breakfast is not included in the rate but I get 2 free breakfasts nightly due to my Bonvoy status. The breakfast was very good.   Staff were nice. They did not provide daily housekeeping unless you stayed more than 2 days. My safe never worked properly even after maintenance “fixed” it.  So, you",January 2023,"All rooms are noisy from traffic. Bring earplugs, if you need quiet.",Traveled with family,none,none,none,none,none,none,none,1,24
none,1 contribution,5.0 of 5 bubbles,Exceeded our expectations,Offered to upgrade our room as we were not comfortable. very kind staff and great service. Torise was exceptional with meeting all our requests and expectations. Loved the resort and all that it offered us.,January 2023,none,Traveled with family,none,none,none,none,none,none,none,2,24
none,none,5.0 of 5 bubbles,Reasonable price for a nice quality hotel,"Conveniently located and easy to get in/out. Friendly and helpful staff. One of my “go to” places near Disneyland. I like that parking is gated, it feels more secure. Overall clean and well maintained.",January 2023,none,none,none,none,none,none,none,none,none,3,24
none,1 contribution,5.0 of 5 bubbles,Disneyland,"This hotel is GREAT! I was a little nervous from other reviews but was so pleasantly surprised! Rooms were clean, staff was SO accommodating, loved the 24 hour hot tub and pool and the restaurant has great food!",December 2022,none,Traveled with family,none,none,none,none,none,none,none,4,24
none,none,5.0 of 5 bubbles,Great service from staff and entire hotel,The rooms were nice and clean..lots of pillows. The resturaunt store and coffee  shop were such an added plus with no car. The staff was best I think I've had so accommodating. Great having a 24 hour pool and spa.,December 2022,none,none,none,4.0 of 5 bubbles,none,none,none,none,none,5,24
60 helpful votes,63 contributions,3.0 of 5 bubbles,Upscale motel with hard beds,"I normally book hotels direct. But this time i wanted to try out a new travel service which offered me a much lower rate than booking direct. This is fine if you are looking for a clean room and bed nothing more. When i checked in i was given a room on first floor and as close to the freeway as you can get, facing away from the park towards the freeway. I suspect this was done because i did not book direct. So, if you are looking for a room without road noise, with a view of fireworks, you might have better luck if you dont go through 3rd party app. Luckily i didn’t care about view. However, the road noise is substantial for the rooms facing the fwy and is heard inside the room. So, if you are a light sleeper, this can be a problem and i would look elsewhere. Also, the bed was",December 2022,Avoid rooms facing fwy. Plenty of parking.,Traveled with family,"Dear 944raulr,  Thank you for taking the time to share your thoughts regarding this issue. We appreciate you bringing it to our attention. We will share your message appropriately within the organization.   Sincerely,",none,none,none,none,none,none,6,24
89 helpful votes,184 contributions,1.0 of 5 bubbles,"Grungy and needs repairs - No hot water in shower, broken faucet, no help w/front desk","My room had no hot water in the shower. The faucet turned 360 degrees several times until it came off. That's a long overdue repair that maintenance, housekeeping, and management clearly overlooked. It didn't just happen in a single night. It's such a shame, too. The check-in process was wonderful. But, no, I'd never return. When I told the front desk staff at check-out about the shower, they were completely incapable of offering so much as a 10% discount for having a cold shower. They were ridiculous. There are so many hotels near Disneyland, choose another.",December 2022,They'll try to sell you a room looking at the pool - it's as noisy as the rooms that...,none,"Dear traveltilihurts,  Thank you for taking the time to let us know about your experience while staying with us. Your experience at our hotel is below our standard.    Providing the highest level of hospitality is our number one priority and I sincerely apologize for failing to meet your expectations. I have shared your feedback with the hotel leadership team to ensure the necessary guidelines are in place and reviewed to prevent issues like the ones you encountered from occurring in the future.  I hope you choose to stay with us again when your travels bring you back to the area.  Sincerely, Jesus",none,none,none,none,none,none,7,24
2 helpful votes,4 contributions,5.0 of 5 bubbles,Front desk is great,"Best front desk service!  Amazing staff, Jeremy and Pamela are so accommodating and friendly they are the best!!! We’re only coming back if they’re here!! Truly made our trip amazing! keep them around forever please!",December 2022,none,Traveled with friends,none,none,none,none,none,none,none,8,24
none,5 contributions,5.0 of 5 bubbles,Disney Adventure,This place is so very close walking distance!!! Poolside gives you the fireworks show!! The staff is so attentive and very efficient! Shout out to Pamela! If you are a Starbucks lover it is just across the street and a Chevron for gad,December 2022,none,Traveled with friends,none,none,none,none,none,none,none,9,24
none,none,5.0 of 5 bubbles,Best Hotel Ever,"This is the most amazing hotel! The customer service is above and beyond, and I could not be more grateful. The manager Hany, as well as Frankie and Pamela are just amazing. I only stay at this hotel when I come to Anaheim because of the customer service giving me the best experience.",November 2022,none,Traveled on business,none,none,none,none,none,none,none,10,24
