Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
54 helpful votes,59 contributions,3.0 of 5 bubbles,"OK, but could do better.","I previously stayed at this property a few years ago before covid, when it was a IHG brand hotel. I really enjoyed my previous stay but the hotel is not as good as it used to be.   To start with, the booking process through the Sonesta website was not easy and a little frustrating. The cheapest rates shown as available would not let me book. I had to book a more expensive rate. I proceeded with the booking as I remember the hotel and liked location and the 2 bedroom suites. I did contact customer services about this issue, they were unwilling to help.  The first impression at the hotel was very good, little had changed since my last visit, essentially the same as the old IHG hotel with the odd Sonesta logo. The lady on reception was very friendly and accommodating, as were all",February 2023,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,1,170
67 helpful votes,266 contributions,5.0 of 5 bubbles,Impressive!,"Awesome stay! Very clean. Rooms are comfortable, no noise can be heard through the walls, safe area, staff is very courteous. Will definitely choose and stay here again  on any future Disney stays. Pet friendly.",December 2022,none,none,Thank you for taking the time to share your feedback regarding your experience with Sonesta Anaheim Resort Area. We are pleased to hear you enjoyed your stay and look forward to welcoming you back.,none,none,none,none,none,none,2,170
1 helpful vote,none,5.0 of 5 bubbles,Great stay for Disney!,"We've just stayed a week at this hotel, and thoroughly enjoyed every aspect of our stay! A highlight of our trip was Salvador, at the front desk. He went out of his way to be friendly and helpful, engaging my kids and taking time to make us all feel welcome and valued. After our first interaction, my children said we need to come back here because ""that guy is so nice!"". Our last night, they even went down specifically to say goodbye to him!   Aside from that- our room was spacious, clean, comfortable. The location was extremely convenient for Disney- the ART bus stop is just outside the doors and runs right to and from the park. Breakfast is included, and was a great variety each day. We never started our day hungry! The pool is heated and clean, and all the other staff was",January 2023,Check out the ART bus system for easy Disney travel! Front desk super accommodating for any...,none,none,5.0 of 5 bubbles,none,none,none,none,none,3,170
none,none,1.0 of 5 bubbles,No refund,"After paying $700 for 2 nights, she charged us an additional $150 refundable deposit.  We were hardly in the room, left it very clean and never recieved the refund.  When I called, he said he would look into it and let me know- I never heard anything back.",October 2022,none,Traveled as a couple,"Thank you for staying with us.    The hotel releases the deposit upon check out.  Once we release the hold, it will drop off, generally within 5-10 business days. You will not see a credit reversal, as the amount just drops off and returns to your account.",none,none,none,none,none,none,4,170
none,1 contribution,5.0 of 5 bubbles,Roger the manager,"Thank you for leading such a great team and for your hospitality while staying with you all !! My father and I loved it!! We even extended an additional 3 weeks !! Would highly recommend this place!! wanted to also shout out to  Jasmine , and Salavador the night auditor  . And  behalf of my dad he wanted to say thank you to HK department they were great service !   Veronica Gee.",October 2022,nice place,none,Thank you for your kind words about Roger.   We are happy to have him on our team and I will be sure to pass on your kind words.,none,none,none,none,none,none,5,170
1 helpful vote,2 contributions,4.0 of 5 bubbles,Decent for the price!,"We stayed here for a six night stay Oct 2022. We rented a car and were pleasantly surprised that they didn’t charge us the $25/night fee for parking! We were able to get parking each day/night no issues.  The rooms are older but they’ve done some upgrading to them, they were clean and nicely presented.  The bed and pillows were comfortable! They gave us one room cleaning during our stay, we requested when we wanted it. Otherwise just ask for towels when you need more.  The kitchen in the room is great, we ate out most of this trip, but the kitchen has a full fridge, hot plates, microwave, sink and dishwasher.  The breakfast is super basic and not great quality (scrambled eggs, sausages, hasbrowns, yogurt and canned fruit, oatmeal and toast/bagels, some cereals, juice and coffee",October 2022,none,Traveled with family,Thank you for staying with us and for taking time to provide feedback of your stay.  We are pleased to hear you enjoyed your stay and hope to see you again soon.,none,none,none,none,none,none,6,170
69 helpful votes,74 contributions,4.0 of 5 bubbles,Two bedroom suite is great!,"We just spent 8 days in a 2 bedroom suite and the room set-up was perfect for our family. We had a bedroom with 2 queen beds and a bathroom, plus a bedroom with a king bed and bathroom. There was a small kitchen (with dishwasher!) and a little living room. The room was clean, the beds comfortable, and we had plenty of space. The rooms aren’t brand new and show their age a bit, but this was fine by us. The Anaheim Rapid Transit bus to Disneyland picks up just across the parking lot. If you want to walk, it takes about 25 minutes. The continental breakfast was the same every day, but it was ok. As others have mentioned, there isn’t daily housekeeping, which they don’t tell you when you check in (but we knew from other reviews). We needed to change out a few linens and that just",October 2022,none,Traveled with family,Thank you for staying with us. We are pleased to hear you enjoyed your stay We hope to welcome you back the next time you visit the Anaheim area.,none,none,none,none,none,none,7,170
none,5 contributions,3.0 of 5 bubbles,Take a pass on this one.,"Firstly I'll say that the staff were very friendly and accommodating! 4 stars for sure. A decent breakfast buffet and nice pool area.   The room - a studio 'suite', on the other hand was really neglected. Tired and old, from the 80s - even a VCR! The issues we noticed:  - Kitchenette - didn't have enough cutlery for 2  people; no cloths to wipe or clean/dry dishes, no dish soap, only dishwasher soap. We were given hand towels for the kitchen. Coffee packs weren't made for the coffee maker, so coffee was weak at best.   - On second night, found a vape unit lodged between the mattress and the headboard which made me question whether the bedding had been changed prior to us arriving. Not sure how you'd not notice this if the bedding was changed! Told front desk staff.   - Bathroom",October 2022,Read the reviews - the rooms are not how they are represented.,Traveled as a couple,"Thank you for staying with us and for providing feedback on your stay.  I apologize for the lack of attention given to your room and will review this with my Housekeeping Manager and her team, to ensure this does not occur in the future.  We hope to have another opportunity to earn back your trust.",3.0 of 5 bubbles,none,none,none,none,none,8,170
none,1 contribution,5.0 of 5 bubbles,Nice Quiet Hotel,"I stayed here with family for three days and I thoroughly enjoyed my stay. We had a two room suite and a sofa sleeper. All of the rooms had a TV. The kitchenette was adjacent to the sofa bed area. The hotel was in sort of a secluded area and was quiet. The breakfast had eggs/sausage, cereal, fresh fruit and  drinks (orange juice, milk etc. The bathrooms had plenty of towels and tissue. There is a restaurant next door called the Burger Place that I wanted to check out but didn't have time because they didn't open until 5pm. Needed a late checkout and was pleasantly surprised by Sue at the front desk who made it possible. Thank you for a wonderful stay.",August 2022,none,Traveled with family,Thank you for staying with us and for letting us know how much you enjoyed your stay. We hope to see you again soon.,none,none,none,none,none,none,9,170
11 helpful votes,72 contributions,4.0 of 5 bubbles,Sonesta plus Disney equals great time!!!,"Great place for value!! I booked a few room here and next door at the Sonesta. I was glad to see that the rooms were clean and up to standards. While the hotel doesn’t do daily cleaning, it is expected as this is a extended stay hotel and my families stay wasn’t long enough to warrant daily cleaning. However, they do offer you extra linen so that you are comfortable.",August 2022,"This is an extended stay hotel so rooms are larger. However, some amenities you see in typical...",Traveled with family,Thank you for staying with us.  We hope to see you again soon.,none,none,none,none,none,none,10,170
1 helpful vote,1 contribution,3.0 of 5 bubbles,Not a deluxe hotel no cleaning service,Booked a room for a family Disneyland vacation August 2022. At check in I was surprised when I was told there would be no cleaning service during our stay even if we ask. Their reason was 'for our safety and their staff safety.' In my opinion the owners have found a way to increase profit margin by minimizing the number of cleaning staff they hire yet continue to charge rates equivalent to a deluxe hotel. You can do better at a budget hotel or go to a deluxe for the same price and get cleaning service,August 2022,none,none,none,none,none,none,none,none,none,11,170
8 helpful votes,24 contributions,4.0 of 5 bubbles,Would stay again. Wish they would clean more.,"This hotel would have gotten a 5 if it was cleaner. I would stay again due to the amazing pool area, the quite room, the overall sleep quality, and the staff. The room was very dirty with balled up hair on the floor, smudges, and garbage overflowing by our 5th night because they don’t do turn down until 7 nights. However, the pool is huge, tons of space to sit. The staff are fabulous. The sleep quality is 5 star.",July 2022,none,none,"Thank you for staying with us and for providing feedback on your stay.  I apologize for the lack of attention given to your room and will review this with my Housekeeping Manager and her team, to ensure this does not occur in the future.  We hope to have another opportunity to earn back your trust.",none,none,none,none,none,none,12,170
none,1 contribution,3.0 of 5 bubbles,Quiet Room. Very filthy. Nothing to use in kitchenette.,I’ll start with the positives. The staff at the front upon check in were lovely.  Love having a suite.  Pool and hot tub were good.  Rooms were quiet.  Beds were pretty comfortable.  Close to Disney.   Now for the negatives.  This hotel is absolutely filthy. I should have expected it when we were told they would only lightly clean rooms with stays 7 days or less.  I never saw cleaning staff except maybe once and I know they did not come into my room. The floors had disgusting hair balls everywhere. There were old fries and chips under our bedroom table. There were random water bottles shoved between the beds. The touch surfaces had brown finger prints. The bedding was stained. There were bags of garbage from what I’m assuming were cleaning staff left in hallways for days. Just,July 2022,none,none,none,none,none,none,none,none,none,13,170
154 helpful votes,811 contributions,3.0 of 5 bubbles,Great location but something was missing..,"This Sonesta is located near Disneyland and Angels stadium. The staff seemed friendly but confused. It took me three tries to geta chair in my room. Arking was Ok but it was confusing as well. Our room was clean enough but not very comfortable, especially the chair. The bed was just OK and not a lot of water pressure in the bathroom. No free breakfast and the price was pretty high even for the great location. Compare other hotels before setting on this Sonesta.",April 2022,none,none,none,none,none,none,none,none,none,14,170
4 helpful votes,1 contribution,1.0 of 5 bubbles,Filthy!  Beware.,The hotel is disgustingly filthy.  The room was not clean and there was pubic hair all over the bathroom floor at check-in.  A dank and rotting stench in the hallways.  Cockroaches where breakfast foods are stored and prepared.  Trash in bags in the hallways.  The laundry room was filthy with trash overflowing and on the floor.  The freeway noise is so loud the room that I literally checked whether the windows were left open (they were closed).,August 2021,none,none,none,none,none,none,none,none,none,15,170
4 helpful votes,1 contribution,2.0 of 5 bubbles,Expected more for the price,"Family and I stayed  for six nights. I knew it was the wrong place for us at check-in. The front desk clerk told us “no partying, as we like to keep the environment comfortable for all guests.” I was visiting with my wife and two children.    A positive is that the hotel is close to Disney, and a walk away from near by restaurants. I love the kitchenette. Room was pretty clean upon entrance besides the sofa. The sofa is more likely a couple years old, and I’m positive that it’s never been cleaned, the smell confirmed my belief.    Negatives are that guests must request EVERYTHING, and I do mean EVERYTHING. Coffee pot in room had no lid. Had to request a lid. Need clean towels, soap, shampoo/ conditioner refills, toiletries, etc. Guests have to call the front desk to request.",July 2021,none,none,none,none,none,none,none,none,none,16,170
9 helpful votes,4 contributions,2.0 of 5 bubbles,Dirty,I chose es suits because it got really great reviews for family stays and cleanliness. The staff at the hotel was great but overall very disappointed with the up keep throughout the day of this place. When we checked in the place was messy children’s greasy hand prints on everything that could be touched they still go by “COVID” guidelines but that’s bs because this place was gross! I got a suit on the 7th floor. Soon as you exit the elevators the whole floor smelled like weed! The floors had food or crumbs just everywhere!!This is supposed to be a non smoking hotel so I don’t know why this was just not taken seriously I even mentioned it to the front desk and they said all they could do was leave no smoking letters to the  rooms but that was never done. I stayed for two nights.,July 2021,none,none,none,none,none,none,none,none,none,17,170
3 helpful votes,1 contribution,1.0 of 5 bubbles,So disappointing,"We stayed 2 nights here during our recent trip to Disneyland.  Upon checking in we were greeted so nicely by Jimmy. Customer service was A+ Jimmy was very welcoming and gave detailed and thorough information regarding our stay. Once we arrived to our room it kinda went downhill from there, it was so noisy and sounded like we were at the races. We were facing the 5 freeway and it was 24/7 super loud cars racing by. I noticed another really loud humming noise coming from the bathroom. When I brought it to Jimmy's attention he knew what it was right away and had someone come up to remedy the situation. Apparently there is a huge fan that everyone that works there is aware of and runs continuously from the ground floor all the way to the roof and all the rooms ending in 15 get the",May 2021,none,none,none,none,none,none,none,none,none,18,170
2 helpful votes,1 contribution,2.0 of 5 bubbles,Property not run well,"Unfortunately I wanted to enjoy my stay.. it is a nice property, but it is poorly run. First off I NEVER found one hand sanitizer that was filled. The elevator, the main floor, the bathroom.. not anywhere. The pool area had signs to wipe down and clean tables and chairs before you sit. There were NO cleaning supplies at all. The pool bathroom had feces everywhere, no soap.. a mess. When I called over at 2 pm to clean it, they were not cleaned until the night shift after 11 pm. There were no pool towels available. You would go inside to get a towel and they would send you outside and then repeat to get your towels inside again. Even after the pool bathrooms were cleaned, no one came out to wipe down tables or chairs. They were still disgusting the next day. It was really not",March 2021,none,none,"Thank you for choosing to stay at the Sonesta ES Anaheim Resort Area and providing your honest feedback on the Guest Satisfaction Survey.  As we pride ourselves on delivering a memorable hotel experience during your travels, we have unfortunately fallen short of our goal during your recent stay. Please accept our sincere apology for your overall dissatisfaction with the hotel.  Our leadership team is fully committed to improving the overall experience, so our guests are not inconvenienced on future stays.   We have shared your feedback with the appropriate hotel team leaders to ensure these are isolated issues that are corrected moving forward.",none,none,none,none,none,none,19,170
