Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
161 helpful votes,865 contributions,3.0 of 5 bubbles,Right near airport,"Very friendly staff. The property is quiet large. Very close to John Wayne/Orange County airport. They do have a hotel shuttle. I was there for a very short period of time but my room was large and seemed clean. I enjoyed that my room had a mini fridge and microwave. Bed was comfortable. Had a deep jacuzzi bath but i did not use it. Overall lots of space and slept well, seemed to be a pretty average hotel that tries to add the elegant decor flare, but I wasn’t there for long enough to judge the rest of the property!",February 2023,none,Traveled on business,none,none,none,none,none,none,none,1,122
none,none,5.0 of 5 bubbles,Love the courtyard,Excellent restaurant and great happy hour for small plates.  So great to be able to charge your vehicle for free.  Friendly staff  Beautiful courtyard to eat outside with heaters.  Noisy with the airport as expected but not at night.,February 2023,none,Traveled as a couple,none,4.0 of 5 bubbles,none,none,none,none,none,2,122
1 helpful vote,3 contributions,5.0 of 5 bubbles,A pleasant surprise,Our stay was a pleasant surprise. Nothing like the usual generic stay at most hotels.  The Ayres had interesting history and decor. The model ships throughout and use of stonework was beautiful. Our room was large and comfortable and the parking was very easy   I would definitely stay again.,February 2023,none,Traveled with family,none,none,none,none,none,none,none,3,122
12 helpful votes,29 contributions,4.0 of 5 bubbles,Very nice hotel but bring you own snacks,"My room was spacious and comfortable. However, like many higher end hotels, simple amenities such as a variety of free coffees in the lobby throughout the day were missing. I would have appreciated vending machines or a small shop with a variety of snacks or even ice cream for when I returned late in the evening, but with a craving for just a little something sweet before bedtime.",February 2023,none,Traveled on business,none,none,none,none,none,none,none,4,122
3 helpful votes,8 contributions,5.0 of 5 bubbles,ECO National Gathering Stay,"I was among many people who stayed at the Ayres Hotel during this conference. Every employee was more than helpful, polite, friendly with a smile on their faces. We had all questions answered promptly and thoroughly enjoyed our stay. Breakfast in the dining room was delicious and quick before we had to leave. The rooms were very comfortable and clean and the coffee in the room was even delicious! A rare thing in hotels! The hotel was close to the airport and the church we needed to be at. I would highly recommend this hotel if you are in the area.",February 2023,There are rooms available that overlook the pool or the courtyard if you would like that.,Traveled on business,none,none,none,none,none,none,none,5,122
none,none,5.0 of 5 bubbles,Family,This Hotel is Always very clean and quiet I recommend this hotel to everyone. The room service is very good as are all the people that work for Ayers hotel. We have stayed at many of the Ayers properties because we know what to expect every time.,December 2022,none,none,none,none,none,none,none,none,none,6,122
none,3 contributions,5.0 of 5 bubbles,Perfect for a nice stay or a special event!!,"We had our wedding at the Ayres in December of 2022, and we are so happy we chose the Ayres hotel. We had the ceremony and reception there, and our huge family who lives all over the country stayed there. Everyone was impressed with their rooms and the hotel itself. All the staff at the Ayres is amazing but we especially want to thank Miguel, Marcos, Hector, and Lesley for their top-notch and friendly service. The pricing is extremely reasonable!! Less than you'd expect from the classic look and feel of the hotel.  Dawn, Group Services/Catering Manager, was the main wedding contact. She was such a support throughout the whole wedding planning process and the wedding itself. She truly went above and beyond and will always be one of our key memories from our beautiful, perfect",December 2022,none,Traveled as a couple,none,none,none,none,none,none,none,7,122
15 helpful votes,55 contributions,5.0 of 5 bubbles,"Perfect place for a wedding, business, and vacation","Stayed for a week for my daughter's wedding, which was at the hotel. Ceremony in the courtyard, reception by the pool. Perfect. The staff is friendly, helpful, and felt like part of the family.   Dawn was the wedding coordinator and absolutely perfect. I called her several times with last minute requests (a couple of guests needed high chairs for their babies and Dawn made sure to have the seats in the correct spots; a table for the flower petals; removing some of the Christmas decor, etc) and she was sure to provide.  She was super hands on for the rehearsal (she ran the rehearsal), and wedding and I think we all knew she was there and ready to help.  Front desk staff is great. Friendly and helpful and always asked how things were going.  Security was even amazing! We were a",December 2022,none,Traveled solo,none,4.0 of 5 bubbles,none,none,none,none,none,8,122
none,none,4.0 of 5 bubbles,Good value,"My room was clean and comfortable. The service at the restaurant was very good, the server handled my takeout order efficiently and the salad was yummy. The hotel is a very good value for the Newport Beach/Costa Mesa area.",November 2022,none,Traveled solo,none,none,none,none,none,none,none,9,122
none,1 contribution,2.0 of 5 bubbles,Insane amount of airplane noise,"My fiancé booked a night stay here after a week of poor sleep at our apartment due to ongoing construction. Our hope was to get one night of guaranteed restful sleep, but boy did we choose the wrong hotel. This hotel is located almost directly adjacent to the John Wayne Airport, and from 7am to 11pm there is near-constant noise from a stream of airplanes departing and arriving directly overhead the hotel. We stayed on the third floor and ended up leaving about two hours after checking in - our apartment was actually quieter than this hotel. The layout of the hotel - around a central courtyard - amplifies the airplane noise, if anything. If our room had bordered the courtyard, I imagine airplane noise would've been worse.",November 2022,Extremely noisy due to nearby airport runways,none,"Dear Valued Guest,  Thank you for choosing to stay with us and taking the time to write a review! I sincerely apologize for any inconvenience you encountered regarding the surrounding disturbances and the location of our hotel. Although we wish you had a 5-star visit, we appreciate your feedback as we can use it as a tool to improve for the future. It would be a pleasure to have the chance to welcome you back for a 5-star visit.  Sincerely,  Susan O'Brien Moore General Manager",none,none,none,none,none,none,10,122
none,none,5.0 of 5 bubbles,Suite,Very nice stay.  Room was nice and large   Very clean  Front desk was very helpful .  We had a good breakfast and service was good. Food tasty     We stay often and enjoy the hotel in new building.  We were in main building once and did not like it as much.,November 2022,none,none,none,none,none,none,none,none,none,11,122
17 helpful votes,33 contributions,1.0 of 5 bubbles,Unpleasant hotel employee,"This hotel was generally nice.  I was happy to stay here, but that was all spoiled in an instant by an unpleasant hotel employee.  I was eating at the hotel restaurant, asked for the location of the restroom, and was directed do the restroom in the lobby.    The lobby restroom had some amateurish signage indicating that it was closed for painting.  The door was wide open, and I really had to go, so I used the restroom with no problem.  I didn’t see any fresh paint, and didn’t touch any painted surfaces anyway.  As I exited, a heavyset hotel employee got very unpleasant with me.  (I have no idea what she was trying to accomplish.)  I explained that I really had to go.  The hotel employee pointed out some scrawled signage that would have directed me to an alternative restroom (if",November 2022,none,none,"Dear Valued Giest,  Thank you for taking the time to rate and review your recent stay! I sincerely apologize for any inconvenience you may have encountered regarding the service you received from our team and our bathroom being closed for a refresh. Our goal is to provide the most exceptional experiences, and we are disappointed we did not successfully do that for you this time. If you are ever in the area again, we hope to have the chance to welcome you back for a 5-star visit.   Sincerely,  Susan O'Brien Moore General Manager",none,none,none,none,none,none,12,122
none,2 contributions,1.0 of 5 bubbles,"Horrible, avoid at all costs.","I stayed here Nov. 2, 2022. Hotel staff was friendly and helpful upon arrival. On the way to my room I noticed the elevator smelled like cheap perfume. I opened the door to my room and was enveloped in a sickeningly sweet chemical smell. Elevator smell on steroids. I went and knocked on my colleagues door to see if it smelled. It smelled nauseatingly awful as well. My employer booked and paid for my lodging. I stay in hotels regularly and this wins for worst experience ever. The room smells, I smell, my clothes smell. I just want to go home and shower. I did turn on the ac to air out the room. Just made it worse. Will never come back if I can help it.",November 2022,none,none,"Dear Valued Guest,  Thank you for your rating and review! I would like to extend my most sincere apology for any inconvenience you may have encountered regarding the surrounding smell of our hotel. Our goal is to provide the most exceptional experiences and are disappointed we did not successfully do that for you this time. If you are ever in the area again, we hope to win your trust and provide you with the stellar accommodations you most deserved.  Sincerely,  Susan O'Brien Moore General Manager",none,none,none,none,none,none,13,122
14 helpful votes,21 contributions,3.0 of 5 bubbles,Not What I Expected,"If a merchants website states that one can obtain a late check-out at 3:00PM for $30, then the hotel should oblige a guests request. The hotel should not offer a check-out at 1:30PM for $30 and then state that the hotel guests sometimes prefer a specific room; therefore, they cannot accommodate the current guests request for a 3:00PM check-out. The front desk also stated that the hotel would be at capacity, which was not true, since I was fully able to book the room of my choice for the evening in question. I do not recommend this hotel due to their dishonesty and will not stay here again.",October 2022,none,none,"Dear Valued Guest,   Thank you for writing a review based on your recent stay! I sincerely apologize for any inconvenience you may have encountered regarding our late checkout policy as it is based on availability. We strive to provide exceptional experiences and are disappointed we did not successfully do that for your this time. Your feedback is appreciated and we hope to have the opportunity to welcome you back and provide you with the stellar accommodations you most deserve.   Sincerely,  Susan O'Brien Moore General Manager",none,none,none,none,none,none,14,122
154 helpful votes,850 contributions,5.0 of 5 bubbles,Beautiful Hotel!,"We stayed here for 2 nights in October – what a lovely place! Upon arriving off the busy LA roads, you are transferred to a tranquil and quiet environment of the Ayres Hotel. The lobby is grand and check in staff were friendly and welcoming, and so were the complimentary freshly baked cookies! The lobby also includes a water fountain which was handy. There are lots of interesting photographs and ship models of the Ayres family around the hotel which are very interesting to see and learn about the history of the family of years gone by.  There is ample complimentary guest parking around the hotel, which itself is situated around 10-15mins from Newport beach – 20mins from Huntington Beach, but very near to all amenities you could need, fuel, restaurants, shops, bars etc.  Our room",October 2022,none,none,none,none,none,none,none,none,none,15,122
8 helpful votes,6 contributions,4.0 of 5 bubbles,Wonderful Option - Near Airport,"My son is a student at UC Irvine. I've been trying out each of the hotels nearby. I stayed at Ayres over the Anteater Family Weekend. Lovely hotel, it's an interesting layout, very large and somewhat of a maze getting to my room. It has a lovely restaurant with enclosed outdoor seating around a fountain. The room service was daily, which is exceptional. I have had to request this at other local hotels. My only complaint is that this hotel is very close to the airport, early AM sleeping was a challenge due to the planes taking off overhead. I'll definitely go back, but will arm myself with ear plugs for sleeping.",October 2022,none,none,none,none,none,none,none,none,none,16,122
3 helpful votes,3 contributions,5.0 of 5 bubbles,charming boutique hotel,"Right near the Orange County airport is a charming hotel that will make you feel  as if you've discovered a hotel in Europe to write home about. The ambiance is warm,attractive and spotlessly clean. The outdoor patio attached to the restaurant is attractive with its ring of flowers in the center.Only objection is you are under an open sky and the flight path and noise of planes .But unlike many restaruant s today it's quiet enough to have a conversation  and the food is delicious.. All over the small hotel are seafaring photographs.I  had an accessible room, which was spacious and comfortable. The only objection I had was that the tub was too high to stop over and use the shower.but there's a  bench to help you. The staff was courteous, helpful and eager to make sure that guests",October 2022,none,none,none,none,none,none,none,none,none,17,122
2 helpful votes,9 contributions,5.0 of 5 bubbles,Welcoming Staff!,"We have had the pleasure of staying at the Ayres Hotel Costa Mesa multiple times. We have always had a wonderful welcoming from the staff, rooms, restaurant, bartenders have always beed great! Place is always clean, and perfectly located to all of our favorite place when visiting SoCal.",September 2022,none,none,none,none,none,none,none,none,none,18,122
none,1 contribution,5.0 of 5 bubbles,Laura Doyle Relationship Coaching Symposium,"Excellent experience all around!  Accommodations were inviting clean and comfortable!  Our meeting space was ideal! And loved being steps from your pool courtyard. In addition our working lunch buffets in the courtyard were truly amazing!  Delicious in every way with such lovely seating. Loved the variety! Ambiance was delightful! Service, excellent! The location of your facilities is convenient to so much including excellent dining.  Your cuisine was SO great, I chose to eat EVERY meal there! Mmmm.  The selection was top notch and included selections for every palate including vegetarian options!  My favorite was the roasted beet salad with citrus and chicken!  Absolutely delicious.  I loved your option of dining inside, but chose to dine outside in the beautiful courtyard for",September 2022,none,none,none,none,none,none,none,none,none,19,122
none,1 contribution,5.0 of 5 bubbles,Best Hotel,"My husband and I stayed at this hotel for a long weekend and they over exceeded our expectations & made our trip the best! Everything was so clean, the hotel staff were kind + helpful, and the amenities were great. The staff was very attentive even bringing us towels within 5 minutes of calling. The hotel itself has such a unique aesthetic and is so close to everything! If we ever find ourselves coming back to California we would definitely stay here again! Highly recommend.",September 2022,none,none,none,none,none,none,none,none,none,20,122
none,1 contribution,1.0 of 5 bubbles,DO NOT STAY HERE - especially sports teams,"The hotel is listed on a soccer stay and play list. Worst experience in 12 years of traveling. Hallways and dining area above 85 degrees. Security guard screaming at parents and cursing at children. He told parents they weren’t on vacation, shouldn’t have a drink, and screamed from the balcony at guests in the pool. The pool is located in the middle of the hotel - instead of booking the teams around the pool in case of noise, they booked the teams at the back. Children and families swimming are going to create some noise. They shut the pool down at 8 PM.  He followed several 17 year old players around, calling them “f-ing white boy tiktokers” because they recorded him following them. When confronted, he blatantly lied about it and created lies. When speaking to the manager she",September 2022,none,none,none,none,none,none,none,none,none,21,122
none,1 contribution,2.0 of 5 bubbles,Get what you Pay for!!,-hotel staff are rude  -can’t sit anywhere’s in the hotel ground indoor or out with friends and family after 10pm! -charged me $30 for a 1pm late check out when check out is at 12pm  -object’s thrown over the wall from the Canal or 7-11 store and broke 2 windshields  -ice machines are broken,September 2022,none,none,"Dear Valued Guest,  Thank you for taking the time to write a review based on your recent stay. I sincerely apologize for any inconvenience you may have encountered regarding the service you received from our team, the amenities we offer, and the surrounding disturbances. Our goal is to provide the most exceptional experiences, and we are disappointed to see that we did not successfully do that for you. Your feedback is appreciated as we can use it as a tool to improve for the future. If you are ever in the area again, we hope to have the opportunity to welcome you back for a 5-star visit.   Sincerely,  Susan O'Brien Moore General Manager",none,none,none,none,none,none,22,122
none,1 contribution,5.0 of 5 bubbles,Lovely in every way!,"We love the old world feel of the Ayres!  Lots of history, elegance and taste.  The courtyard restaurant - with excellent food - really reminded us of Italy.  We totally enjoyed our breakfasts and happy hours there - and you will too!  Rooms are well appointed, beds are comfortable, staff is fabulous, and the Ayres offers a great value. We would absolutely stay again.  Thank you so much for an enjoyable stay!!!",August 2022,none,none,none,none,none,none,none,none,none,23,122
none,1 contribution,5.0 of 5 bubbles,Great Stay,"Very happy with this hotel, safe location and no additional charge for parking.  Rooms were clean and staff was great. Close to airport so you will hear some planes taking off while eating breakfast in the court.  Never really heard planes inside room.   Would definitely recommend and look forward to coming back.",July 2022,none,none,none,none,none,none,none,none,none,24,122
none,2 contributions,5.0 of 5 bubbles,Our Favorite Place to Stay,"We always check availability at Ayres first as it is such a comfortable and inviting place to stay when we are away from home.  We prefer the suite and take advantage of the restaurant as the food is delicious.  There is ample seating available around the pool and in the courtyard with the restaurant.  The staff is friendly and accommodating.  It is close to the airport so starting at 7 am, you can hear the planes take off.  We were not bothered by this as we have lived in the area and planes can be heard in most of the Newport Beach communities.",July 2022,none,none,none,none,none,none,none,none,none,25,122
13 helpful votes,5 contributions,5.0 of 5 bubbles,Repeat stay,"This was a repeat stay. Wonderful and convenient location. The staff is consistently attentive and congenial.  We are repeat guests because the hotel is reliable and a great value, especially as there is no charge for parking. The bed was very comfortable. The little touches such as coffee and muffins in the morning as well as cookies in the evening are welcomed.  Next opportunity we will return without hesitation.",July 2022,none,none,none,none,none,none,none,none,none,26,122
10 helpful votes,72 contributions,3.0 of 5 bubbles,"Nice Hotel, Not a Great Sleep","The Ayers is a charming older hotel with the rooms laid out around two courtyards, which gives the common spaces a nice feel, although the rooms are a little dated. For me, the challenge was that the rooms didn’t really support solid sleep: the blackout curtains are not “light tight”, the HVAC system is an older one that cycles on and off, so you can’t count on steady white noise, and the construction of the building doesn’t shield you from the noise of other guests in the rooms around and above you.",July 2022,none,none,"Dear Carol R.,  Thank you for taking the time to write a review based on your recent stay! I sincerely apologize for any inconvenience you encountered regarding the comfort of our guest rooms and the surrounding noise. Our goal is to provide the most exceptional experiences and are disappointed we did not successfully do that for you. If you are ever in the area again, we hope to have the chance to welcome you back for a 5-star visit.  Sincerely,  Susan O'Brien Moore General Manager",none,none,none,none,none,none,27,122
none,2 contributions,5.0 of 5 bubbles,Always A Sweet Stay,"There is an ambience about each of the Ayers properties, but the Costa Mesa site stands a cut above.  The charming lobby, the clean up-to-date rooms, the courtyard restaurant.  And speaking of the restaurant - try the angel hair pasta with jumbo shrimp.  Delicious!  Nice happy hour, too.  Friendly people, great location.",July 2022,none,none,none,none,none,none,none,none,none,28,122
51 helpful votes,100 contributions,5.0 of 5 bubbles,"Excellant for business trvelers who needs John Wayne, Santa Ana airport close by.","I can only judge from my low class, casual business traveler who uses economy class for traveling, this hotel comes high in both service and location. Room is very clean, free parking, good restaurants around, while the in house restaurant is also a good choice.",July 2022,none,none,none,none,none,none,none,none,none,29,122
19 helpful votes,75 contributions,4.0 of 5 bubbles,Excellent hotel (but read the note below about aircraft),"A truly fantastic hotel, with comfortable rooms, welcoming environment, a nice courtyard and pool area, an absolutely outstanding restaurant and super friendly staff. Cherine and Fernando at front desk, Miguel and José at the restaurant, and all other staff members really made our stay at the hotel fantastic.   I am not given it a 5 star rating only for one reason: beware of the aircraft movements on your head! The hotel is located very close to the airport, and even if the SNA airport imposes a no-flying time from 11pm to 7am every night, if you are sensitive to noise, the flying aircraft on your heads might be annoying.   Apart from that, everything is absolutely perfect! Very recommended!!!",June 2022,none,none,none,none,none,none,none,none,none,30,122
none,1 contribution,5.0 of 5 bubbles,"Older hotel, but beautifully refurbished","Very lovely hotel. The room was very clean (no carpets!) and had a mini fridge which we appreciated. It was on the first floor, close to the lobby, and we were impressed at how quiet our room was.  It is close to the airport take off runway so there is a bit of jet noise during the day, but the John Wayne Airport shuts down to jet traffic every night, so there was no noise at night. I slept like a baby. The restaurant is nice also. We had several meals there and the waiters were polite and accommodating. You also had the option of eating indoors or in a gorgeous courtyard. We would be happy to visit this hotel again in the future.",June 2022,none,none,none,none,none,none,none,none,none,31,122
none,1 contribution,5.0 of 5 bubbles,GREAT!!,"We arrived for a sporting event, and everything from check in to check out was nothing less than perfect. The room was clean and spacious, the hotel itself was beautiful. The staff in the restaurant was top notch even when we showed up with 20+ people at 8:30pm at night. The food for dinner was delicious. Breakfast staff was just as helpful and kind. Breakfast was just a little blah, potatoes were still hard and didn't taste like anything and eggs seemed a little undercooked. Lobby is beautiful and welcoming. We would definitely stay here again if we are in the area.",May 2022,none,none,none,none,none,none,none,none,none,32,122
none,1 contribution,5.0 of 5 bubbles,"Annual May trip for 10+ years, wonderful service!","We've made a trip to CA for client meetings in May for over the past 10+ years. The Ayres Costa Mesa was recommended to us the very first time and we've come back ever since. We book two rooms, we use the conference rooms and we order from the restaurant. The service has always been wonderful all around! See you next year!",May 2022,none,none,none,none,none,none,none,none,none,33,122
