Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
95 helpful votes,195 contributions,3.0 of 5 bubbles,Nice hotel suited our needs few improvements needed,"Nice hotel had all amenities microwave coffee machine in room,  we needed pool and jacuzzi was nice, staff were great always helpful, good location lots of places to eat not far from hotel, has car park and we never struggled to get a space, few places of hotel could do with deep clean and the rooms only get serviced on request they could do with asking if need clean towels or want room serviced would go back",January 2023,No lift so if have mobility issues request downstair room,Traveled with family,none,none,none,none,none,none,none,1,23
2 helpful votes,1 contribution,1.0 of 5 bubbles,"Dirty, Dirty, Dirty. Run Down and Gross!","Floor was disgusting, turned everything black. Mouse crap everywhere! Very run down. We stayed in the jacuzzi king suite. Will never stay there again! Used Covid as an excuse not to do anything include clean and not keep to the amenities advertised. Don't stay there!",May 2022,none,none,none,3.0 of 5 bubbles,none,none,none,none,none,2,23
2 helpful votes,6 contributions,1.0 of 5 bubbles,Go to Motel 6 instead!,"King suite with jacuzzi = YUCK! Mold around the jacuzzi (we definitely did not go in) Toilets were running all night and the shower curtain was torn. Sheets and blankets had stains. Walls are super thin. We were awaken at 3:30am by the room next door fighting and having a romantic dispute. I tried calling the front desk, but I couldn't because the phone didn't have buttons! I used my cell phone to call the front desk. Nothing was done. The next day, upstairs room seemed to be having a tap dance contest.  Also, towels were full of hair (from the dryer I'm guessing) but still, nasty. Even more nasty when the second towel you grab has blood on it.  Pictures online are deceiving! They hired a really good photographer to photoshop.",March 2022,none,Traveled as a couple,none,none,none,none,none,none,none,3,23
11 helpful votes,22 contributions,1.0 of 5 bubbles,Don't think about it,"Nothing in the description or photos is right .. not true at all .. its not a hotel, it's more like motel and even a known motel will be 10 times better than this .. its in a really very VERY bad shape .. rooms are run down .. no hangers in closet  .. no parking or they tell you it's full .. very rough and bad neighbourhood .. I had to park in the street in that neighbourhood .. laud music coming from the area all night .. couldn't sleep thinking that my car will be stolen .. no breakfast .. my word of advice ... run",February 2022,none,Traveled on business,none,none,none,none,none,none,none,4,23
1 helpful vote,1 contribution,5.0 of 5 bubbles,Homemaker,"Good stay comfortable rooms. Good location. Staff was very helpful, specially Sonali , Nancy and the front desk Jaisingh Saini. The breakfast was sumptuous . Would recommend for a seamless stay. And tourist experience.",July 2021,none,Traveled as a couple,none,none,none,none,none,none,none,5,23
3 helpful votes,1 contribution,1.0 of 5 bubbles,Horrid Hotel,"I don’t typically leave reviews, but this place is so disgusting that I felt I needed to. We stayed in one of the jacuzzi rooms and upon entry the room reeked of cigarettes. The walls are also so thin you hear literally everything. Our room was right next to the staircase and it sounded like a heard of elephants was stomping down the stairs every time someone walked up or down. There was also a horrid sound coming from the walls that I can only assume was the pipes. It made sleeping near impossible and once I did fall asleep, the sounds of pipes would penetrate my dreams and wake me up again. The jacuzzi tub was the only partly redeemable quality of this room, and even that was a let down. Their water heater cannot sustain enough hot water to fill the tub appropriately and so",March 2021,none,Traveled as a couple,none,none,none,none,none,none,none,6,23
2 helpful votes,1 contribution,2.0 of 5 bubbles,Beware of the buggy bugs 🐛,I checked into my room next thing I know a buggy bug crawls across the white covers. I immediately picked up my items and moved to the second bed. Not thinking this would occur twice. Next thing I know I see a mini buggy bug crawling on the second bed after this I had to go to the office. The staff was super understanding and he upgraded me to a room with an kitchen. So me and my buddy headed to the new room. As soon as we walked in on the kitchen counter there was another bug. 🐛 I checked out after this and asked for an refund.   Overall room is nice if you don’t mind a roach or two.,January 2021,none,none,none,none,none,none,none,none,none,7,23
3 helpful votes,1 contribution,1.0 of 5 bubbles,I'm still mad!,We drove all night to make it down to Anaheim. We arrived in the morning but they wouldn't let us in till 3pm. They actually had the nerve to check people in before us. They tried charge us for a full visit the night before we checked out. I hated to whole experience with them. Freakin' horrible!,December 2019,none,Traveled with family,none,none,none,none,none,none,none,8,23
2 helpful votes,1 contribution,1.0 of 5 bubbles,A TOTAL DIRTY SCARY DUMP!!!!,"This is beyond one of the nastiest hotels I’ve ever encountered.  Dirty is an understatement, the place could get you sick!  The white bed spread looked as though there might have been dried feces let alone the black dirty spots, plain as day.- GROSS and unsanitary! The room had a smell of a mixture of stahl mold combined with a drug scent upon arrival.  And I think the wall air unit that’s like circa 1985, when on made it worse.  I could not stay here, don’t risk it! For them to claim “enhanced” cleaning during the Covid pandemic is not only a lie it’s unethical.  I bet the place hasn’t been clean in a decade let alone enhanced.  I left and got reimbursed thanks to Hotwire customer assistance!  Scary",November 2020,none,Traveled solo,none,none,none,none,none,none,none,9,23
2 helpful votes,1 contribution,1.0 of 5 bubbles,Horrible,ZERO STARS. This place is nasty. Nothing but crack head inside and out. Staff or guest did not wear a mask. Guest were rolling around on the floor in the hallway again with no mask. There is no parking unless you want homeless people outside your car arguing. The toilet didn’t work and when asked for a new room they said no and REFUSED to refund me. Our sheets had stains the walls had stains and the fridge GLASS shelves were black. Car air fresheners in the AC and to top it off when our toilet didn’t work they gave me the plunger to solve the problem. Never in my life will stay or recommend this MOTEL. They should be ashamed of their customer service.,September 2020,none,Traveled with friends,none,none,none,none,none,none,none,10,23
