Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
3 helpful votes,2 contributions,1.0 of 5 bubbles,"Super disgusting, very poor customer service!","They dont even deserve the 1 star!! We checked in to only find that our beds were doubles not queens so we went to inquire about that, he stated no queens were available but that's what we booked for(on their webpage it says they only have double queen beds not double doubles), our bathroom door wouldn't close or lock so we went to inquire. He showed us another room that was supposed to be non smoking but that room smelled so bad you couldn't hardly breathe so we said we would keep the one we had. We went to go to sleep as it was late and turned down the sheets....The bed sheets on both beds had bad stains. One matress cover had big ""D's"" in ink written all over the sheet as though it was marked for damaged or no good to use, I have no idea. There were hairs all over the sheets",August 2019,none,Traveled with family,none,none,none,none,none,none,none,1,371
2 helpful votes,16 contributions,5.0 of 5 bubbles,"GREAT VALUE FOR YOUR MONEY AND CENTRALLY LOCATED IN ORANGE COUNTY, CA","Comfortable rooms, in good condition, with decent sized beds and rooms. Centrally located in Orange County, CA, close to Disneyland and Knott's Berry Farm, as well as Huntington Beach, Newport Beach, and Laguna Beach. Much better than Motel 6 and in the same price range!",November 2018,none,Traveled with family,none,5.0 of 5 bubbles,none,none,none,none,none,2,371
none,1 contribution,1.0 of 5 bubbles,Worst night since Beirut in 83 with artillery thumping in every 30 sec.,"TV on in next room all night as loud as possible, door opened and slammed five times between 3 and 5 AM.  They should pay me  I came back at midnight and to drive around a bad neighborhood because there was no parking.  I checked in earlier, but I guess he thought I walked.",October 2018,somewhere else,Traveled as a couple,Dear Guest - My deepest apologies for the noise issues that you experienced during your visit. We will certainly address these concerns immediately. Thank you for being our guest and Safe Travels.,none,none,none,none,none,none,3,371
none,1 contribution,3.0 of 5 bubbles,Wedding,"Not many parking spaces, cleanliness of the bathroom fails. Hair on the floor,  minimum towels, nobody pick up trash, iron don't work. Reception smell, we have to wait for receptionist, nobody at front.",August 2018,none,Traveled with family,Dear Patricia - Thank your for your candid feedback. I am sorry to hear that you weren't satisfied with our service. I do hope that you allow us another opportunity to welcome you and to prove that this was an exception from our normal service standard. Thank you!,none,none,none,none,none,none,4,371
none,1 contribution,2.0 of 5 bubbles,i don't like when people staring at you,Room was very clean and location was great also stuff is friendly but the only problem was during check-in the old lady in back was staring at me like never seen white skin people i mean really and also later in evening from other side she was looking at me like I am staying at her place for FREE. I mean WT. NEVER AGAIN TUSTIN INN.,July 2018,none,Traveled with family,Dear Stephanie - We appreciate you taking the time to provide us with such detailed feedback about your stay. I am very sorry to hear that a few things during your stay did not meet your expectations. Rest assure we have addressed this concern.  Thank you for being our guest and we look forward to welcoming you again!,5.0 of 5 bubbles,none,none,none,none,none,5,371
none,6 contributions,2.0 of 5 bubbles,Temper Expectations,"Definitely not worth $100 a night even though it was the cheapest rate we could find. Owners had attitude. Location was boring, but somewhat convenient since it was close to freeways. Missing items. 👎",July 2017,none,Traveled with family,We appreciate you taking the time to provide us with such candid feedback of your stay. I am very sorry to hear that your stay did not meet expectations. Please email us with a phone number or email address so our Hotel Manager can discuss your issues personally.,none,none,none,none,none,none,6,371
1 helpful vote,3 contributions,1.0 of 5 bubbles,Lackluster to say the least!,"As a recent guest, my stay and service was disappointing to say the least. The water pressure was not even high enough for me to wash my hair. The water barely got warm enough to be comfortable. For $125 I feel like this should have been more like a $60 stay. Will never stay there again. So disappointed. Service was short, abrupt, and borderline rude.",August 2016,none,Traveled as a couple,Thank your for your candid feedback. I am sorry to hear that you weren't satisfied with our service. Please email us with a phone number or email address so our Front Desk Manager can discuss your issues personally.,none,none,none,none,none,none,7,371
1 helpful vote,1 contribution,5.0 of 5 bubbles,The kindness place to stay,I was treated very good at the tustin inn . Very clean and good cost . I will give them a 10.. I was also treated kind by the owners . Very friendly very kind . It is family owned and I like that. So if you are looking for a place to stay with your family to visit ca it is close to the MaiN freeways also close to lax airport . They have a shuttle bus that will pick you up at the tustin inn to take you to and from lax . I used the super shutile it was great also .,April 2015,If you are driving get a room with a car cover next to your room,Traveled solo,Thank you for giving us a perfect rating and for recommending our hotel to other travelers. I'm sure our entire hotel staff enjoyed catering to your needs as much as you enjoyed your stay. Take care!,none,none,none,none,none,none,8,371
5 helpful votes,1 contribution,1.0 of 5 bubbles,Terrible Customer Service,"I never stayed at this hotel, I did make a reservation and gave my card number to hold the room and I cancelled the same day because I found a different hotel to stay at. They charged my card and I never showed up and they still have not refunded my money. I called directly to see what was happening with the refund and man who answered was very rude and not professional about the way things were being handled, he ended up hanging up on me.",July 2014,none,Traveled with family,"Dear Joceline - I hope this notes finds well. I apologize for this bad experience. This is very disappointing to hear, but I hope you give us another chance to make it up to you. Please give me a phone number so I can call you directly.",none,none,none,none,none,none,9,371
81 helpful votes,143 contributions,3.0 of 5 bubbles,A stop on the road,"A very ordinary motel by the road(s). We had friends staying there before us, the company was grand. Orange Tustin lies close to a small circle of shops, but they have no restaurants near by. The rooms are cheap, clean and quiet. Good service. As a motel - this is recomended.",July 2013,"If you got plenty luggage, ask for a ground floor room.",Traveled with friends,Thank you for your review and for choosing our hotel. I'm happy that you enjoyed your stay and I'm looking forward to having you again as a guest in our hotel.,3.0 of 5 bubbles,none,none,none,none,none,10,371
31 helpful votes,23 contributions,4.0 of 5 bubbles,Great basic hotel in Orange,"This is a basic hotel in Orange.  It is near Chapman University.  It is very clean and the staff was very friendly.  There is no breakfast, but there is a microwave and fridge in the room.  It is located on a strip with lots of other places to eat.  The entry to the hotel is a little confusing because you have to pull a U turn if you are coming from Chapman.  This hotel would be perfect for graduation or a visit to a student at Chapman.",February 2014,none,none,Thank you for taking the time to review your stay with us. I am very pleased to hear that our staff made your stay pleasant. Do checkout our Facebook and Twitter pages for promos that you might be interested in. Looking forward to seeing you again soon.,none,none,none,none,none,none,11,371
1 helpful vote,7 contributions,5.0 of 5 bubbles,$77 well spent,The front desk man was very nice. He was very understanding of our service dog. The room was clean and comfortable. There was a refrigerator and microwave. For $77 you can't do much better. I'd definitely stay there again!,July 2013,none,none,Thank you for choosing to stay with us and I am glad to hear that your stay with us was a memorable one! We look forward to welcoming you back to the hotel in the near future.,none,none,none,none,none,none,12,371
54 helpful votes,187 contributions,3.0 of 5 bubbles,Adequate For Short Stays,"This is a ""bare bones"" inn that is perfect if you need something in the area.  Our stay was for one night for a graduation that was taking place near by.  The rooms are just that....a room......a place to hang your hat and get some sleep.  They have microwaves in room, coffee and a fridge but no ""grounds"" to speak of.  The staff was very friendly and the room was clean although fairly noisy due to passing traffic..  So, this is perfect for short stays or if you are going to be out and about most of the time and just need a place to sleep and shower and enjoy the savings over more expensive lodging.   I might add;  notice that if you book on line the booking page is not https:// meaning it is not a secure site.  We opted to call and make reservations with our credit card.  At",June 2013,none,none,"I appreciate your positive feedback about our hotel. We do take pride in catering to our guests' needs the best way we can. If you're traveling to our area again soon, don't hesitate to call us.",none,none,none,none,none,none,13,371
12 helpful votes,9 contributions,4.0 of 5 bubbles,Overall Good,"We spent 1 night, I picked this hotel based on our TripAdvisor reviews. At checkin there was a small discrepancy in our reservation, not a big deal but since it cost me an extra $15 it was a bit irritating. Despite that though, I would stay here again but come prepared for a few inconveniences. The property owners are definitely working to establish a nice hotel with repeat business and I think they’re on the right track.  Good: •	The room was very clean (kudos to housekeeping who we saw working hard into early evening hours).  •	Pretty landscaping in garden area and we saw others working hard actually scrubbing sidewalk areas. You can tell they take pride in the property, •	The inroom fridge is surprisingly big and works great. Microwave small but works.  •	Room A/C was better",October 2012,none,none,We appreciate you taking the time to provide us with such detailed feedback about your stay. I am very sorry to hear that several things throughout your stay did not meet your expectations. Please note that your concerns have been passed on to our staff. Please feel free to contact me at the hotel directly if there is anything we can do to ensure your continued business.,none,none,none,none,none,none,14,371
13 helpful votes,42 contributions,4.0 of 5 bubbles,Great location,"I stayed here with my family after a day at Disneyland. I didn't choose to stay here-my father in law booked it for us as a gift to the kids so I was a bit nervous...I'm a control freak. But I was pleased with the hotel. Its close enough to Disneyland that its quick and easy to get to, yet far enough away that its not a super busy location. Theres fast food right down the street which was nice. My only complaint was the best wasn't that comfy. Other than that we had a great stay.",April 2012,none,none,"I appreciate your positive feedback about our hotel. We do take pride in catering to our guests' needs the best way we can. If you're traveling to our area again soon, don't hesitate to call us.",none,none,none,none,none,none,15,371
