Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,1 contribution,4.0 of 5 bubbles,"Nice hotel, Nice rooms, front door needs a code to get in","I got really good service from a front desk Hal, Andrea Sam.   I had let my credit card overnight on the adjacent restaurant, and Andrea jumped through hoops to find it for me fast ! And helped me out with other things as well  Cudos Andrea !!!",October 2022,none,Traveled on business,none,none,none,none,none,none,none,1,277
84 helpful votes,134 contributions,3.0 of 5 bubbles,Overpriced,"Agree with many reviews on here. Extremely overpriced for a very tired hotel. No instructions given for how to get in so i wondered around for 10 minutes trying to get in.  Had room with the shared terrace which is quite nice but we were not aware it became the breakfast area each morning so woken early by noise. The breakfast was poor, very little choice, i could buy all this from the local shop.  Fabulous sunset from rooftop. Could not believe how busy the road outside was. Permanently jammed with hooting and shouting til very late.  Nicer looking hotels in other areas. We were happy to leave.",August 2022,none,Traveled as a couple,none,none,none,none,none,none,none,2,277
39 helpful votes,55 contributions,3.0 of 5 bubbles,"Could be amazing but lacking in building maintainance and service offer, and not good value for money","The Dorymans's has a lot to offer but is missing in some key areas.  On the positive side, the location is excellent, the building is charming (old, with lots of old features such as the fireplace in our room 2 were lovely), and the staff were super friendly. Additionally, being connected to 21 Oceanfront restaurant and being able to order food from there for room service was an added bonus. On the negative side, the building needs maintainance and the service needs work. Rooms whilst tidy need maintainance. Bathrooms need regrouting and a deep clean, in the rooms some power sockets were broken, and lamps weren't working. Also no breakfast to speak of - a few boxes of tired looking cereal and some plastic wrapped bagels with packets of cream cheese were not inspiring at all",May 2022,Rooms are all on one floor numbered from left to right (facing the sea). Early numbered rooms...,Traveled as a couple,none,none,none,none,none,none,none,3,277
15 helpful votes,33 contributions,5.0 of 5 bubbles,A Jewel on Newport Beach,This is a jewel across the beach. The staff Zoe and Elisa were both extremely customer focused. We stayed in room no 6 which was not sea facing but was very artistically furnished in old English style. The end was extremely comfortable and all amenities worked well. The bathroom was very well lit and very clean.  Two other great factors: free parking across the street and free continental breakfast with bagel and cream cheese,August 2021,none,Traveled as a couple,none,none,none,none,none,none,none,4,277
179 helpful votes,624 contributions,5.0 of 5 bubbles,Excellent Location,"We enjoyed the location to all the great restaurants in the area. Our room was #6 very nice and clean with a king size bed, we wish you could lower ac down at night it got stuffy in room, I requested a fan and that helped somewhat! There was only one trashcan in room which was strange for the size room! The outdoor patio and rooftop patio were awesome. We had dinner brought to use from 21 Oceanfront and ate on the rooftop.... excellent meal! The front desk staff were really nice. It was sad seeing the homeless outside the front door in the early morning when we’d go to the donut shop.  The B & B did have a nice continental breakfast too. I would stay here again!",June 2021,none,Traveled as a couple,none,none,none,none,none,none,none,5,277
94 helpful votes,236 contributions,4.0 of 5 bubbles,great memories,"this is an ""old elegance"" hotel, and the service is perfect, very nice staff willing to help with reservations and any needs.  the breakfast is modest and nice, inc. muffins, bagels, yogurt, fresh fruit, good coffee, milk with cereal.  the deck is a great place to watch the sunset or enjoy coffee and watch the surfers.  the rooms are a bit tired but darling and the bed is comfy and pillows are ok. the location is in the middle of all the Newport action with 30 plus restaurants and bars within 1/4 mile.  the beach is a few steps away.  it is kinda noisy at night so wear earplugs or close the windows and turn on the a/c, we slep perfect.",September 2020,inside rooms are quiet,none,none,none,none,none,none,none,none,6,277
3 helpful votes,1 contribution,2.0 of 5 bubbles,Dirty and overpriced,"Not impressed at all.  Stayed here a couple years back and not sure if they've gone downhill or if my taste in accommodations has refined, but this place was a total dump on my recent stay.  The location is great, the restaurant is delicious, but the price of the rooms is excessive for the substandard condition they are in.  I get the Victorian/antique vibe, and it's cute, but the rooms appear filthy, the beds have got to be the original ones since the place opened and the faucets in the bathroom are all rusted and gross. The carpeting also must be original and I wouldn't walk barefoot on it if you paid me to! Also, when paying almost $400 a night, I wouldn't think it too much to get a couple bottles of water in the room but apparently this isn't in their budget. I went to the",January 2020,none,none,none,none,none,none,none,none,none,7,277
18 helpful votes,11 contributions,5.0 of 5 bubbles,Couples’ Getaway right on Newport Beach,"My husband and I stayed at this unique hotel, right off the beach! The old-world charm was wonderful! We loved the antique furniture and the personal attention. It was so close to everything we wanted to do and literally right next door to Rockin’ Baja Lobster, which is always great! One very unique thing about this hotel is that it has a couple of secret passageways within the hotel! My husband loved that! This place is a gem, and we will always remember our stay there!❤️",July 2019,none,Traveled as a couple,none,none,none,none,none,none,none,8,277
133 helpful votes,244 contributions,3.0 of 5 bubbles,You will need earplugs.,The Doryman’s is more of a B&B and the location looks to be incredible as it is right on the beach.  The rooms are comfortable and we slept very well until 2am.  Unbeknownst to us the nearby bar scene spills into the parking lot behind the hotel and becomes very loud until about 4am.  We will skip this place on our next visit to Newport.,August 2019,none,none,none,3.0 of 5 bubbles,none,none,none,none,none,9,277
645 helpful votes,4657 contributions,5.0 of 5 bubbles,Just my cup of tea,Lovely spot for a lovely hotel. Front desk staff was very nice. We were in room 6 which was wonderful and very well appointed. Plenty of tables to make the stay very comfortable. Breakfast was thoughtfully prepared. Special parking lot for overnight guests.,July 2019,none,Traveled as a couple,none,none,none,none,none,none,none,10,277
