Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,1 contribution,3.0 of 5 bubbles,Nice room on a budget,"Clean and neat, recently remodeled, nice design and layout in room. Everything worked well except mattress was too soft and there was no complimentary shampoo in the bath area. I had to visit drugstore to get some shampoo. I only traveled with a carry-on bag so I left my shampoo bottle at home due to travel carry-on restrictions. Also there was no complimentary coffee service in the room, which seems to have become a standard for every place i have stayed before in the last 20 years.",February 2023,Bring your own shampoo/conditioner/skin lotion bottles,Traveled on business,none,4.0 of 5 bubbles,none,none,none,none,none,1,119
none,1 contribution,5.0 of 5 bubbles,Disney and Anaheim Retreat,"Great location, clean rooms, ac/heater worked just fine and plenty of parking. Short drive to Anaheim, Disneyland, Packing District. Plenty of store and restaurant options down the street. Staff were friendly and helpful.",February 2023,none,none,none,none,none,none,none,none,none,2,119
8 helpful votes,15 contributions,1.0 of 5 bubbles,Never again,"This place is not in a safe location.  They have security and I know why.  There are so many people that hang around the hotel.  The room was disgusting, with hanging fans and air conditioner covers  We were booked for three nights and checked out after one.  The front desk did we refund the 2nd and 3rd night",October 2022,none,none,"Hi Traveler, Thank you for taking the time to share your review.  We are committed to provide a comfortable night's rest and are disappointed to learn that we fell short of your expectations. We would like to apologize that your stay was less than satisfactory.  We are committed to guest satisfaction and appreciate you taking time to review your experience.  Maz K. #Team6",1.0 of 5 bubbles,none,none,none,none,none,3,119
none,1 contribution,5.0 of 5 bubbles,Nice and friendly staff and good rooms,"I stay here quite often when in town on business and the price is always right with friendly and responsive staff whenever i’m there… It’s not the ritz but I prefer this motel 6 over the others in the area, close to shopping and still away from the Disney headache. I usually deal with Kaylee and she has been so helpful with any request I might have…",August 2022,none,Traveled solo,"Hi Traveler,  We are glad you had a great experience and appreciate your feedback!  We look forward to providing your future lodging needs.  Maz K. #Team6",none,none,none,none,none,none,4,119
104 helpful votes,165 contributions,1.0 of 5 bubbles,THEY CANCELLED OUR RESERVATION!,"After a looong drive (from Henderson, Nevada) we got to the front desk only to be told our reservation (confirmation # QEUF6UK99H) had been CANCELLED, supposedly because my credit card ""didn't go through"". Despite them having my PHONE NUMBER and EMAIL ADDRESS, I had no notification that there was a problem! No inkling that anything was wrong until we arrived. For what it's worth, we arrived before 6 P.M. In the past, unsecured reservations were held till 6 P.M. So we made some panic phone calls, and secured a room elsewhere (after M6 Fullerton  offered another room at $50+ more than the room we (thought) we had reserved). We ended up paying much more than we had budgeted.",September 2021,Call before you travel!,none,none,3.0 of 5 bubbles,none,none,none,none,none,5,119
2 helpful votes,1 contribution,1.0 of 5 bubbles,!!!!! Be careful when you book a room HERE!!!!!,"!!!!! Be careful when you book a room HERE!!!!!      I booked a room 02/14/20 asking for a queen bed, nice space, clean area. Confirmation #7PMV4G3YWU. Because I have been booked for many year at diferent Motel 6 and the situation was not bad at all. But this one was very bad situation. Small bed my body and wife's are not small (feel like twin, but was like twin XL, room small like prison room, hair every where, etc, etc.) any how, when I saw the room I went to the front desk but the lady infront she wanted $90 more to upgrade my room. This is ""BS"" because I had paid already too much. Any way this experience sucks.",January 2020,!!!!! Be careful when you book a room HERE!!!,none,none,none,none,none,none,none,none,6,119
1 helpful vote,2 contributions,5.0 of 5 bubbles,Economical and clean,"The staff was very friendly. The room was clean. Parking was free. There is free coffee in the room to brew and free coffee and hot chocolate in the lobby every morning. We requested a refrigerator for slightly more money. We stayed on the 4th floor to minimize sound( good choice).We had a 15 min walk to Disneyland from room to gate. There is also a shuttle service ( for a fee), but we preferred to walk.The motel is near the Anaheim Garden Walk which has a lot of dining options, including The Cheesecake Factory. Someone else described the rooms as a youth hostel style.That description is very fitting. I brought extra sheets and pillows just in case I didn't want to use the motel's bedding. But the rest of my family did not have complaints about the bedding.If you are picky, then",February 2019,none,Traveled with family,"Dear Kary,    We love hearing from our customers and we are happy to hear you enjoyed your stay. We hope to see you again soon.   Safe Travels.",3.0 of 5 bubbles,none,none,none,none,none,7,119
2 helpful votes,3 contributions,3.0 of 5 bubbles,Disney hotel,"The front desk was perfect! The girl who checked us in was really sweet and professional!  The room was ok. But I guess you get what you payed for, right?  Overall the stay was great. We went to Disneyland which was 20 minutes away and was not a bad drive! Down the street was a few fast food such as McDonald’s, Taco Bell, jack in the box, and Popeyes.  Most likely will return!",October 2018,none,Traveled with friends,none,none,none,none,none,none,none,8,119
14 helpful votes,7 contributions,4.0 of 5 bubbles,"Quiet, clean and relaxing","I was pleasantly surprised that how much I liked this motel. it was nice clean and quiet and was exactly what we needed after a long day at Disneyland. There were food places near by and places that would deliver, I would stay here again.",August 2018,none,none,none,none,none,none,none,none,none,9,119
13 helpful votes,47 contributions,1.0 of 5 bubbles,WARNING - WOULDN'T LET ME STAY,"My wife and I had reservations at this Motel 6 for 10/7/17.  On arriving to check in I was told we couldn't because she did not have an ID.  We are both 76 years old and have never encountered this problem.  She didn't have her driver's license because she wasn't driving.  No amount of reasoning would change the clerk's mind.  The fact that I have stayed in many Motel 6 locations, most recently in Bishop, CA, didn't matter.  ""Corporate Policy "" was the word.  It is on the website where I registered I was told.  Well, I looked, and sure enough it is.  Well hidden under ""FAQ"" and then under ""Occupancy at Motel 6.""  This is not something most people would look at when making a reservation. So, be warned if you are going to stay at a Motel 6, you'd better check this out.",October 2017,none,Traveled as a couple,none,3.0 of 5 bubbles,none,none,none,none,none,10,119
59 helpful votes,112 contributions,3.0 of 5 bubbles,Not a bad stay,This motel was a lot better than The experience we had at the Anaheim one! The receptionist was really lovely & checked us in no problem. She even gave us complimentary wifi for the trouble we had at the other place. Rooms were large & clean & the beds were comfy. Was nice enough for a two night stay.,September 2017,none,none,none,none,none,none,none,none,none,11,119
9 helpful votes,22 contributions,2.0 of 5 bubbles,Sketchy,"Kind of a sketchy place with a lot of colorful people. All stairs access, no elevator. Problems with people in the parking lot at all hours of the night. Found it hard to get a good night's sleep. Smelled like marijuana.",February 2017,none,none,"Dear Guest, Thank you for taking the time to post your review. We do accommodate our smoking guests with assigned smoking rooms and are sorry you experienced dissatisfaction with the concerns you describe. We strive to provide a comfortable night's rest and are disappointed your stay was unsatisfactory due to the comfort issues and noise concerns you experienced. Please know the issues you describe are an exception to our guest commitment and as such, we apologize. We encourage you to contact our Guest Relations Department at 1-855-787-9864 to record the details of your visit to help us provide a better guest experience in the future.",none,none,none,none,none,none,12,119
6 helpful votes,3 contributions,5.0 of 5 bubbles,I'm Impressed!,"Rooms are clean. This basic room has the upgrades I seek: upgraded wood- or wood-type floors, bathrooms with granite and white oval sinks.  flat screen TV with cable channels, more than ample towels. And the staff!!  Andy and Carolann at the Fullerton West location, right off the 91, were SO friendly and allowed me to have as close to the room I had before which is convenient for me!  They made sure I knew they were there for anything I needed, and how to reach them. I'm really impressed with the quality of the room, AND moreso with the quality of those two staff members!  Thanks Motel 6!",January 2017,none,none,none,none,none,none,none,none,none,13,119
126 helpful votes,135 contributions,4.0 of 5 bubbles,Stay like you mean it,"There are only two reasons I can see to stay here, but they are very good reasons.  First and foremost - price (not value, price).  Second, convenient location. If saving bucks matters, stay here.  If being in Anaheim by the 91 matters, stay here.  But only if you mean it.  If what you really want is frills, bells, whistles and the like, don't stay here.  That said, it's safe, clean, and relatively comfortable.  Oh, and one again, the price can't be beat, and the location is convenient!",October 2016,none,none,none,none,none,none,none,none,none,14,119
2 helpful votes,7 contributions,4.0 of 5 bubbles,It was a fine place to stay,"I had no issues with this Motel.  It's Motel 6, and I got what I paid for with one exception ... please be aware that this motel does NOT have the following amenities:  refrigerator /microwave / coffee maker /iron/ ironing board / hair dryer  At my price tag of $80 per night (I stayed over a weekend) I think that was a little bit too much considering that this motel does not have those other simple amenities that most other budget motels have.  I could even do without the fridge / coffee maker / microwave -  but they should at least have a hair dryer and iron.  Seriously, people do wet their hair in the shower, and generally travel with clothing in a suitcase that probably needs some ironing.   Anyway, that's my two cents on that topic.   It's located just off of Interstate 91,",August 2016,none,none,none,none,none,none,none,none,none,15,119
26 helpful votes,42 contributions,2.0 of 5 bubbles,It's Worth The Money To stay Elsewhere,"The staff was nice, and the price was low... those are the only two good things I can say about the place. The hotel is sketchy and the rooms seem dirty. Bed was very small... I've never seen a hotel room with only one bed have just a full-sized bed. Mattress was awful. Sheets were thin and worn out. Bathroom was small. I felt like there were bad people in the parking lot doing illegal activities.   Honestly I wish I would have spent more money and stayed somewhere that I felt safe.",April 2016,none,none,none,none,none,none,none,none,none,16,119
42 helpful votes,19 contributions,5.0 of 5 bubbles,MY STAY AT MOTEL 6,"In August of 2016 My wife and I rented a room for two nights because we went to a ball game. The motel is near the freeway. It also has a Dennys next door. that was very good and not high priced it was a short walk that was nice. the rooms were clean , the property was clean The room was clean and neat The employees at the front desK were very polite and helpful on anything that we asked them .",March 2016,none,none,none,none,none,none,none,none,none,17,119
50 helpful votes,30 contributions,2.0 of 5 bubbles,Wouldn't go back,We stayed here one night while visiting the theme parks and would not stay again. Room was small and didn't feel safe. Wifi was not free! Free parking however. Still about a 20 min drive from knots berry farm. Bathroom was good size. Staff were nice,August 2015,none,none,none,none,none,none,none,none,none,18,119
10 helpful votes,29 contributions,2.0 of 5 bubbles,"Small room, poor area","Our room was very small.  The bathroom, on the other hand was huge.  There were missing tiles in the shower and the whole shower head was detached from the wall.  There was no counter space.  Our room was across from some type of manufacturing facility.  You could hear the food trucks arrive every morning.",October 2015,none,none,"Ame,         Thank you for your feedback. We sincerely apologize for your unpleasant stay as a result of the inconveniences you experienced with the size of the room during your recent stay. Please know that the maintenance conditions you describe are atypical to Motel 6 standards for quality and we apologize for the inconveniences you describe. We strive to provide a comfortable night's rest, and are disappointed your stay was unsatisfactory due to the noise concerns you experienced.  We invite you to contact our Guest Relations department at 1-855-787-9864 to record the details of your visit to help us provide a better guest experience in the future.",none,none,none,none,none,none,19,119
2 helpful votes,1 contribution,1.0 of 5 bubbles,Worst Motel Ever,"This is by far the worst motel I have ever stayed in. The help was terrible and they discriminated against our family openly. They tried to raise the price on a room we had already reserved and payed for because all of the other hotels nearby were booked for the weekend. Do not recommend staying here at all, horrible service!",July 2015,none,none,"Valeria,           Thank you for sharing your feedback. We apologize for any misunderstanding that may have occurred during your recent stay with regard to our rates, check-in policy and the inconveniences you experienced. The service experiences you describe are atypical to Motel 6 standards for quality our colleagues strive to provide, and we apologize for the service issues you describe. We encourage you to contact our Guest Relations department at 1-855-787-9864 to record the details of your visit to help us provide a better guest experience in the future.",none,none,none,none,none,none,20,119
7 helpful votes,31 contributions,2.0 of 5 bubbles,It was to expensive for the quality!,"If you are a couple or two it doesn't matter. We were just 2 and we had to pay a room for 4 with two medium size beds.Staff was nice when check in but to give information about the streets, they didn have patience to do it. They say you have breakfast, but it is only coffe in the morning. The rooms are clean enought but the bathrooms I didn' t felt confortable to touch in anything with my skin. They only offer you 2 soups and towels. So if you are going to pay 73€ or 80€ for a room I advise you to look for other place to sleep.",May 2015,none,none,"Ines,        Thank you for your feedback. We sincerely apologize for your unpleasant stay as a result of the inconveniences you experienced with the size of the room and the comfort of your bed during your recent stay. We invite you to contact our Guest Relations department at 1-855-787-9864 to record the details of your visit to help us provide a better guest experience in the future.",none,none,none,none,none,none,21,119
11 helpful votes,37 contributions,3.0 of 5 bubbles,I guess it was ok,First of all for 75 dollars a night they could of at least told us that the bed was a double before we booked it 2 adults trying to sleep on it was not the best the room was filthy the next room was smoking pot heavily so it was coming into our room and I'm an asthmatic I guess you get what you paid for I neve had a bad experience at motel 6 until now and the poor girl at the front desk was trying to check people in answer phones by herself,January 2015,none,none,none,none,none,none,none,none,none,22,119
51 helpful votes,77 contributions,3.0 of 5 bubbles,It's a Motel 6...,"Needed to book a last minute hotel since there was a change in plans and this was the cheapest in the area. Paid around $50/night after taxes and fees which is a steal. Anyone staying at a Motel 6 should go in with a ""Motel 6 Mentality"". This means that it's a place to sleep and bare-minimum. There is no pool, mini-fridge, microwave, hair dryer, kleenex, etc. Our room came with a strange odor and our bed sheets had holes in it.  There was an old tv.   No Disney shuttle, no breakfast (however there is coffee in the office).  About a 10-15 minute drive from Disneyland.",November 2014,none,none,none,none,none,none,none,none,none,23,119
12 helpful votes,30 contributions,3.0 of 5 bubbles,Convenient to area,"This facility is convenient to Cal State Fullerton, Southern California College of Optometry, and the surrounding area.  Located at the junction of the 57 and 91, and there's a doggie day care withing walking distance if needed (the hotel is dog friendly, but if you're going to Disneyland, etc., it's convenient).  The area is industrial, with shopping close by.  The hotel itself is older and in need of upgrading/repair/maintenance.  The rooms are in fair condition, also in need of upgrades.  Overall, fair in pricing, convenient to area and freeways, and the staff is very nice.",June 2014,none,none,none,none,none,none,none,none,none,24,119
33 helpful votes,35 contributions,1.0 of 5 bubbles,Motel Sux,"We stayed here because our trip to Disneyland was spur of the moment. The moving truck got tagged in the parking lot. There was no micro wave, fridge, blow dryer.  This hotel reinforced my dislike for motel 6's. For the price of the room and the cost of breakfast at the nearby Denny's, I could've spent more and had a nice room with breakfast. It probably would've been a better bed too.  There is no Disney shuttle from this location either.",April 2014,none,none,none,none,none,none,none,none,none,25,119
7 helpful votes,3 contributions,1.0 of 5 bubbles,Filthy,"Our truck broke down had to be towed came because of pet friendly,  tweekers every floor. We checked in after being dropped off by cab had to walk through crowds of drug addicts and whatever else is living here. Rooms are decent nothing special old TVs hard beds inadequate towels last but not least as im talking to my SO there was a huge cochroach climbing the wall!!! Will never ever return! Go elsewhere. ?....",December 2013,none,none,"Dear Joseph N, Thank you for taking the time to post your review. We sincerely apologize  for your unpleasant stay. Please kindly contact our Guest Relations department so they  can have a record of your experience to help us provide you and our other guests with  better service in the future: 1-800-577-3435.",none,none,none,none,none,none,26,119
22 helpful votes,21 contributions,1.0 of 5 bubbles,Dirty and druggie looking types staying there!!!!,It was late so I stayed there because I was being cheap and saving money for Disneyland the next day.  DO NOT DO THIS!  They tried to stick me in a back ally that looked unsafe. I complained and asked to be put near the office.  I stood  in line with scary looking people coming and going.  The clerk was pleasant and understanding. We finally just were happy to get in a room.  Heck its only for 4-5 hours. BAD DECISION!  Dirty!  Blood appearing stuff by the sink. With all the druggie looking types that was very bad.  I threw the bedspread on it. I wonder if they bothered to wash it? It was my fault I stayed.  Bad decision.  Unless you're a druggie or thief do not stay there!!! Sacrifice Disneyland money and stay somewhere nice.  Even if it is just for a few hours and your,August 2013,none,none,none,none,none,none,none,none,none,27,119
34 helpful votes,109 contributions,2.0 of 5 bubbles,Not very clean,"Had to stay here since it was our only option.  This place is not very well kept.  We checked out one day thinking we werent coming back but decided to just stay a extra night later that evening.  We asked for the same room, what was disturbing is my wife had accidentally gotten some nail polish on the sheet the night before.  The room look refreshed but the same stain was on the sheet from the night previous, I think they need to change the sheets.  The service however stood out above other motel 6s.  Place just needs to be updated.",May 2013,none,none,none,none,none,none,none,none,none,28,119
252 helpful votes,269 contributions,5.0 of 5 bubbles,EXCELLENT SERVICE,"I had an emergency comming off the southwest cheif Amtrak at 630am in Fullerton. The girl at the desk was more than accomodating, and helpful. The room was receintly completely remodeled. Everything was new. and a non smoking room, that didn't smell like stale smoke. When I had an unusual concern, they accomodated me. They ""left the Light On for Me"".",March 2013,none,none,none,none,none,none,none,none,none,29,119
4 helpful votes,1 contribution,1.0 of 5 bubbles,CRIME IN THE AREA/BEWARE,"I stayed at this hotel for Christmas vacation 2012 and their is no significant security in the main parking lot area, although there's a security guard on post.  My rental car was keyed and had to pay for the damages though my insurance premium covered some of the costs.  Do not stay in this area, there are better safer places.  It's just down the road from Fullerton proper, with a better quality community. Don't take the risk!",December 2012,none,none,none,none,none,none,none,none,none,30,119
2 helpful votes,2 contributions,1.0 of 5 bubbles,Bad Service,"june the 18 2012, room 412   I wanted to stay at this motel to get up and go to a job meeting at 6 am the next morning few blocks away, first , there were few burnts on the bed spread on this non smoking room, it was very noisy due to the traffic on State Collage Blvd..I was very tired for my job meeting .  2 days latter I send an e mail to this motel asking for a copy of my invoice to get a refund from my company, they didnot anwser untilmy second e mail just to tell me ""I am truly sorry, but I can not give out personal information without identification. Thanks""  I email again and asked them if they wanted a copy of my ID, they never answered",June 2012,none,none,none,none,none,none,none,none,none,31,119
14 helpful votes,10 contributions,1.0 of 5 bubbles,DO NOT STAY HERE!,"We had a reservation for a first floor, non-smoking late check-in.  We got there at 10:00 p.m. only to be told they had given the room to someone else and would have to take an upper floor.  The problem with that is I am disabled and UNABLE to climb stairs.  The only other room left was a smoking room that stunk like crazy!  It was disgusting.  The carpet was filthy, there were spiders in the bathroom and the whole place was just really dirty! We will NEVER stay at this Motel 6 EVER again.  I recommend to all who read this go someplace else!!!",June 2012,none,none,none,none,none,none,none,none,none,32,119
2 helpful votes,1 contribution,1.0 of 5 bubbles,Disney Land for Christmas,"On 12/27/11 my family and I stayed at Motel 6 on Fullerton Avenue in Anaheim. During our stay a cockroach crawled out from under my pillow and they were crawling on the walls. The shower was not cleaned and the sheets were wrinkled and there was a large blood stain on the floor and underneeth the matresses.   The next day 12/28/11 we were going to Hollywood, we had reservations to stay at the Hollywood Tarzana, but since we had a terrible experience at the Motel 6 in Anaheim we decided to drive the 6 hours home.     Once at home I called Motel 6 in Hollywood Tarzana to cancel our reservations. We called after 4 PM and there policy states there is no refund if canceling after 4pm.  The next couple of days we talked to the corporate office and the owner of Motel 6 at Hollywood",December 2011,none,none,none,none,none,none,none,none,none,33,119
10 helpful votes,12 contributions,3.0 of 5 bubbles,False Statment,"My husband and I booked a room for two nights because we were out there first for a school meeting and then for his tattoo appointment. When we booked the room it stated that the room have a microwave and a mini fridge. False statement because the room did not have neither but there was lots of space. Also, we asked for a non smoking room due to my allergies and asthma, but the sheets and bedding has holes, burn marks, and rips on it. It was disgusting that we slept on the bed without any blankets. The bed was clear of bed bugs but i spray bug spray in case. The positive thing about it was that the bathroom was clean and the drains was not clog. So if you're plaining to stay for the night, BRING YOUR OWN SHEETS AND BLANKETS.",March 2011,none,none,none,none,none,none,none,none,none,34,119
30 helpful votes,119 contributions,3.0 of 5 bubbles,Okay motel - bit noisy,"Got late into LA, had no where booked, stopped off at the first motel we got to that was fairly close to Knotts Berry Farm.  Place was a bit noisy being next to a busy freeway.  But other than an okay place to stay for the night.",October 2009,none,none,none,none,none,none,none,none,none,35,119
104 helpful votes,165 contributions,3.0 of 5 bubbles,A little more up-to-date,"2004? That was the last review? Anyway, this Motel 6 (one of many I've stayed in) is a mixed bag. Basically okay. Small room (expected). Noisy (lots of thumping, bumping, doors opening and closing, parking lot outside). Bad smells from the heat/fan system. Needed to borrow a plunger for the balky toilet. TV reception poor (may have been weather related). Okay, now the good things. Freindly, helpful staff (the second day the toilet was fixed), Good location, next to freeway without freeway noise. Relatively inexpensive (Orange County - enough said) Good beds (although we had to settle for 2 doubles to get a downstairs room - it was raining heavily). Denny's next door.Wireless high speed internet available for $3 a day. We were in town for an anniversary party, and were in the",February 2009,none,none,none,none,none,none,none,none,none,36,119
61 helpful votes,3 contributions,1.0 of 5 bubbles,Bed Bugs at Motel 6 in Anaheim off State College,"I had to write this review to protect anyone else from staying at this hotel. My husband and I were getting our house tented for termites and needed a place that would take a pet.  So, we thought no big deal just one night we will stay at the motel6 in town. NOT A GOOD IDEA. My husband and I went to bed around 9pm and he woke up at 11pm and had to go to the bathroom. I thought I saw something run past my eye on my pillow. I jumped out of bed and yelled, ""EWE! there is something in the bed."" My husband came and killed the bug. Then he pulled back the covers and the bed was FILLED WITH BED BUGS. I didn't even know they really existed.  I called down to the front desk and they said, ""Oh yes we have had this problem before."" I said, ""We want our money back and we are out of here!""",none,none,none,none,none,none,none,none,none,none,37,119
