Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
91 helpful votes,145 contributions,5.0 of 5 bubbles,Fantastic hotel,"This hotel is absolutely gorgeous, inside and out, and the staff without exception is extremely professional and service focused.  The food is fantastic.  The valet is fast and efficient.  The rooms and bathrooms are first rate.  The tram ride and the Beach Club are amazing.   We did find that being Hilton Diamond doesn’t really garner much attention.  No mention of it at check in, no discussion of the benefits, no giving us that special feeling of being a valued frequent guest.  The $25/pp breakfast credit doesn’t cover most items on the menu.",March 2023,none,Traveled as a couple,none,none,none,none,none,none,none,1,31
8 helpful votes,65 contributions,5.0 of 5 bubbles,VERY comfortable and elegant stay at the Monarch Beach Resort,"From the moment I was helped from my car by a couple of bellmen, I felt well taken care of. I was there for a conference and we had most of the hotel booked so the common areas felt like our own little neighborhood. Very classy decor (my room had been remodeled just 3 weeks ago - Rm 484) The bedding is cool and comfortable and changed daily if desired. Our housekeepers Alejandra and Ilina were a delight and always available for an extra towel or water. The catering was excellent - especially the sushi/ceviche bar one night. We had dinner at both Bourbon Steakhouse and Aveo (Private room which was lovely) Great service by Bruce and everything was amazing. Highly recommend the Churros for dessert! Also the Black Bean ""burger"" was delicious...sat at the bar and service was good and",July 2022,Rooms on first floor facing pool have firepits on their patios,Traveled on business,"Dear Wendy B,   Thank you for the positive review about your recent stay. I am pleased to know you enjoyed our newly renovated guest rooms, exquisite dining experiences, including Bourbon Steak and AVEO, and especially our True Waldorf Service. We appreciate you taking the time to leave us a detailed review and  we look forward to the opportunity to welcome you back for another luxurious stay in the future!  - Elham Iskandar, Director of Rooms",none,none,none,none,none,none,2,31
151 helpful votes,85 contributions,4.0 of 5 bubbles,"Wonderful Location, Rooms, Gym, and Staff. But Check Your Bill","Location: terrific.  Easy to get around Laguna and parking valet service was quick, never had to wait for our car [you text them and they have it waiting].  Nearby restaurants: Coastal Kitchen was a standout, but so were Luciana’s, and for a quick lunch burrito you should check out Carmelita’s.  Wind & Sea in the harbor was nice for lunch-  with heated outdoor seating and a terrific staff. We also took the fast ferry to Catalina for an awesome meal at Brew House, bucket list hike up Hermit Gulch and the Botanical Gardens- nice day trip.   Rooms look like they were recently renovated.  Spacious, well lighted, with plenty of outlets for your electronics, very large bathroom with everything you’d need.  Staff: couldn’t have been nicer or more helpful. Everyone from the car valets,",February 2023,none,Traveled on business,"Dear BostonExplorer32,  Thank you very much for the detailed review regarding your recent stay at Waldorf Astoria Monarch Beach Resort. I am pleased to know that you enjoyed the coastal location, recently renovated guest rooms, team member service, dining outlets, and fitness center. We appreciate all the feedback you have shared and please know that it has been relayed to our resort leaders as we continue to enhance our guest experience. We hope you plan to make another visit to our Southern California resort in the near future!  - M. Suer, Hotel Manager",none,none,none,none,none,none,3,31
none,8 contributions,5.0 of 5 bubbles,"Beautiful hotel, impeccable service, perfect stay","Gorgeous space. Beautiful room, was upgraded to a room with a view of the pool and ocean. Hotel was super busy during the holidays but service was flawless. Housekeeping was immaculate and room service fantastic. The grounds are gorgeous. A wonderful place to relax and unwind. My family plans to make it a tradition to visit every December.",December 2022,Parking is insanely priced. It's 70 a night,Traveled with family,"Dear lemonyegg,  Thank you for taking the time to leave us a positive review regarding your recent stay. I am so glad you enjoyed our newly renovated guest rooms, unparalleled service from our team members, and the resort grounds. We appreciate your kind review and are pleased to know that you and your family plan to make it a tradition to visit us every year! We look forward to welcoming you back to our Southern California resort.  - M. Suer, Hotel Manager",none,none,none,none,none,none,4,31
25 helpful votes,57 contributions,5.0 of 5 bubbles,Amazing property (although they lost my car),"Awesome in every way except... they lost my car    First off this is a beautiful property. The rooms are large & luxurious. Everything is really nice.  Big negative – they lost my car! I ended up taking Lyft that evening and when I got back they had it sorted, but 20 minutes of standing as they first tried to get me the car and failed. (I almost gave them 4 stars for this but everything else was so perfect.)  And a pet peeve. To get ice, there’s no ice machine available so you have to call room service and then wait 10 – 30 minutes for them to bring it. And in the morning when my wife is still asleep, I have to go to the lobby and wait there 10 – 30 minutes for them to get it for me. Why do these expensive hotels not put an ice machine in the hallway so I can walk down and get",February 2023,none,none,"Dear DavidThi2,  Thank you for taking the time to leave us a review regarding your recent stay. I am glad to hear that you enjoyed our renovated guest rooms and resort grounds. I apologize for the negative experience with your car and we appreciate your candid feedback as we continue to enhance our guest experiences. Please know that we have shared your thoughts with our resort leaders and we hope to welcome you back a much improved visit in the near future.  - M. Suer, Hotel Manager",5.0 of 5 bubbles,none,none,none,none,none,5,31
1 helpful vote,2 contributions,3.0 of 5 bubbles,Disappointing experience for Diamond members.,I’m writing this as I stay here. Took a one night getaway with the kids. HHonors Diamond membership is useless. I didn’t want to come by the front desk and preferred to use the online checkin- so I texted them via the app to request an upgrade- NO! They forced me to come by the desk. $25 food and beverage credit instead of a breakfast.  Dinner at AVEO was great. Room is clean. Shower is hot!  I called to ask for a late checkout given that Diamond gets up to 4pm.  I was told by the front desk agent NO! He was kind enough to give me 12 noon checkout. Too busy. How can they be too busy when all room types are available to book tomorrow? I told the front desk that it’s our anniversary tomorrow- didn’t send us a chocolate.  Going back to Marriott.,February 2023,none,none,"Dear GillnLA,  Thank you for your honest review and thank you for being a Hilton Honors Diamond member. I am disappointed to hear that your experience fell short of the high expectations we set for our resort and I apologize that you felt mistreated. I am glad that you enjoyed dining at AVEO and were able to experience our recently renovated guest rooms. Please know that your detailed feedback has been shared with our resort leaders as we continually improve our guest experience. If you have any additional comments to share, please contact the Front Desk and ask for Mustafa Suer so that we can gather more insight from you.  Thank you,  M. Suer, Hotel Manager",5.0 of 5 bubbles,none,none,none,none,none,6,31
70 helpful votes,101 contributions,5.0 of 5 bubbles,Great place to stay in the OC.,"The staff at the hotel was fantastic. I checked in early and they found me a great room with a veranda and a fire pit on short notice. Axelle, the concierge was super helpful with dinner suggestions and the bellmen/valets were courteous and prompt. The hotel is the old St. Regis and has a beach club and private beach that you reach through a tram. I will definitely come back to stay here again.",February 2023,"It’s about 30 minutes from the hotel to Newport Beach and John 
Wayne Airport.  Take the 73...",Traveled on business,"Dear Bobby M,  Thank you for taking the time to leave us a positive review regarding your recent stay at Waldorf Astoria Monarch Beach Resort. I am pleased to know that you had a wonderful stay and enjoyed the amazing service of our team members, as well as our recently renovated fireside terrace guest rooms. I am also glad to hear that you enjoyed the private beach club and that you already thinking about making a return trip to our Southern California resort. We look forward to welcoming you back again soon!  - M. Suer, Hotel Manager",none,none,none,none,none,none,7,31
1 helpful vote,1 contribution,5.0 of 5 bubbles,Unforgettable Experience,"All I can say is WOW! My wife and I recently stayed at the Waldorf Astoria Monarch Beach with our two children and had an incredible experience! From dining at the Beach Club, to hanging out in the pool and infinity jacuzzi this resort is top of the line! While checking in with Will at the front desk we explained to him that we were there to have a weekend as a family! He  was quick to tell us all about the resort and surrounding area! What came next was something we have never experienced! Our son who is 6 has autism and is non verbal! Upon speaking with Will about this he immediately took our two kids over to a treasure check where he allowed both of them to pick out a toy! After our son chose the toy he wanted Will immediately sat down with him and started playing with the",January 2023,none,none,"Dear ryansl9264SX,  Thank you for taking the time to leave us a positive review regarding your recent stay at Waldorf Astoria Monarch Beach Resort. I am pleased to know that you enjoyed everything about your stay, from the wonderful service of our team members to our resort pools, and dining at our private beach club. I am also glad to hear that Will was able to connect so well with you and your family and that it made such a positive, lasting impression on you all. We are honored that you will share your experience with others and we are looking forward to your next visit so that we can provide you with another unforgettable stay!  - M. Suer, Hotel Manager",5.0 of 5 bubbles,none,none,none,none,none,8,31
none,none,5.0 of 5 bubbles,Amazing experience,Excellent place We held our son’s wedding and had an amazing time. Would recommend it to all nears and dears. They provided what they promised. All events were held in a timely manner. All guests were impressed and enjoyed themselves.,May 2022,none,none,"Dear gurvindera2023,  Thank you for the positive review regarding your recent stay at Waldorf Astoria Monarch Beach Resort, and thank you for selecting our property to celebrate such a special occasion. I am delighted to know that you enjoyed your stay and that everyone had a wonderful time at your son's wedding. Congratulations and we appreciate you recommending our resort to your friends and family. We hope you plan to make a return visit for another amazing stay in the near future!  - M. Suer, Hotel Manager",none,none,none,none,none,none,9,31
1 helpful vote,6 contributions,1.0 of 5 bubbles,Extremely unprofessional and uncaring staff.,"In summary, my wife and I stayed at The Waldorf Monarch Beach for our anniversary a few weeks ago. I purchased flowers which caused a hold to be placed on our room until we arrived. After checking in, I came back to the front desk to ask for a room change, requesting ground floor access (which I had on a previous stay) so that we could enter and exit during Sabbath since we could not use the electronic keys. The representative named Daniel oddly asked me for my ID (instead of name or room number) and ultimately said to my face “we’re having an attitude problem here”. Presumably he lacked the intellect to understand my request coupled with a horrible attitude. Another rep effortlessly accommodated my request.  I returned in the morning to inform the supervisor of my interaction.",November 2022,none,none,"Dear HGalleryLA,  Thank you for your review. We are discouraged to hear that your experience fell short of the high expectations we set for our resort and we apologize that you felt mistreated. Your comments have been shared with our resort leadership team and we appreciate you taking the time to write us a review as we continue to enhance our guest experience. If you would like to share more details regarding your experience, please reach out to us at https://help.hilton.com/s/contactsupport. Thank you.",none,none,none,none,none,none,10,31
