Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
5 helpful votes,26 contributions,5.0 of 5 bubbles,Home away from home,"We stayed for almost 2 weeks and in all honesty, we had a great time. We felt mostly at home and the complimentary breakfast and free parking made a difference in comfort and convenience.  The location is just perfect.  Brie at the front desk was the sweetest and most accommodating staff member who did all she could to make our stay pleasent.  Got a chance to meet the owner and he dog and it was really pleasent as well.  Looking forward to coming back.",February 2023,"Manage your expectations, look at the pictures to see clearly what it is and you'll be fine.",Traveled with family,none,none,none,none,none,none,none,1,204
29 helpful votes,26 contributions,2.0 of 5 bubbles,"4 star hotel prices, motel accommodations",Wasn't impressed at all. Stayed here for Ohana Fest and paid way too much for this motel. Walls are super thin and we heard a baby crying most of the time. Won't stay here again. The only plus was that it's close to the ocean. I wouldn't stay here for a family vacation though.,October 2022,Find somewhere else to stay unless you HAVE to be in Laguna Beach,Traveled as a couple,none,none,none,none,none,none,none,2,204
75 helpful votes,119 contributions,1.0 of 5 bubbles,Terrible- we won’t be back,"A honeymoon trip, we stayed for 5 nights. It’s a motel, with our standard queen room situated on the ground floor. A passageway and plant pots separated our room from the car park.   Room - Our room was disappointingly small and the shower room was tiny. Storage space is minimal, a small cupboard with 5 clothes hangers, a shelf and one drawer in a bedside table was insufficient for garments. Our belongings remained in our cases which we had to walk around on the floor. With no storage in the bathroom our toiletries were placed on a stool in front of the loud air conditioning unit.   The drapes are thin and we kept them closed to maintain some privacy, our room could be viewed by motel passers-by. The room was therefore rather dark and we needed a lamp on during the day.",September 2022,Avoid this establishment altogether,Traveled as a couple,none,none,none,none,none,none,none,3,204
115 helpful votes,419 contributions,2.0 of 5 bubbles,Overpriced,"I can’t say this is the worst hotel I’ve ever stayed in! But for the prices they are charging, it’s way overpriced.  This is (or was) a motel that’s been upgraded but not completely, the shower in our room was tiny and original. It’s not bad but it’s not what we were expecting. The view was odd but that’s not their fault but still it’s not what one expects for this price range.",August 2022,Look elsewhere.,Traveled as a couple,none,none,none,none,none,none,none,4,204
4 helpful votes,2 contributions,5.0 of 5 bubbles,Another wonderful experience!,"This was our 4th year staying at Seaside, and as always, it was a wonderful stay! The staff is so friendly, and accommodating. Bre (manager) always goes above and beyond. Such a great boutique hotel. We already cant wait to come back!  C. Greene",August 2022,none,none,none,none,none,none,none,none,none,5,204
1 helpful vote,2 contributions,1.0 of 5 bubbles,Very Overpriced,"We booked a king room with an ocean view with this hotel mainly because they are pet friendly.  Our stay was for three nights, there is an additional charge of 65.00 per night for deep cleaning because of the dog, total charges for the stay was almost 2000.00 dollars.  This place is old, smelly, the supposed ocean view is non existant, there are no outlets to plug anything into, the faucet in the bathroom could be turned 80 degrees, the faucet in the shower was in need of some plumbers grease (very difficult to turn on and off).  We had been out for the day and returned around 4:00 p.m. to find the housekeeper cleaning, she did not even sweep the floor let alone mop it, why am I being charged additionally for pet cleaning???  These hotels are their pet cleaning fees are a total",July 2022,Look elsewhere!!,none,none,none,none,none,none,none,none,6,204
7 helpful votes,26 contributions,3.0 of 5 bubbles,This is a you get what you pay for hotel but not in a bad way.,"The look of the hotel is very original.  My daughter and I loved how the hotel was covered in vines and flowers.  We loved the pergola, statues and water fountain.  It is obvious that this is an older hotel.  It is very basic in its amenities.  The layout of the room, kitchen and bathroom is a little awkward but functional.  The hotel was clean.  No one is available after a certain time of the night so after 11, you are on your own.  The complementary breakfast is a joke so plan on getting breakfast somewhere else.  Parking is available on site which is a plus.  The bathroom was small but the shower was nice and spacious, no tub in our room.  This hotel is not directly on the beach, you will have to walk pass other homes/vacation rentals to get to a public access to the beach.",March 2022,none,Traveled with family,none,none,none,none,none,none,none,7,204
2 helpful votes,17 contributions,2.0 of 5 bubbles,Disappointing customer service,"We unfortunately had a terrible one night experience where we couldn’t initially get the heater turned on, called front desk and never heard back - eventually turned on - with light on all night and between that, dust flowing and noise from outside didn’t sleep at all.  Told mgr in the am who didn’t seem terribly concerned, said she would discuss with co mgr and get back to me, never called back even after I phoned them again.",February 2022,none,Traveled as a couple,none,none,none,none,none,none,none,8,204
1 helpful vote,1 contribution,5.0 of 5 bubbles,So sweet and hospitable,My husband and I stayed here for a quick anniversary weekend.  Our first we had a second story room with a nice view and balcony.  Our second night we had a room on the first floor - not as nice view but still a nice room.  Both rooms were clean and well cared for. Everyone who who works here that we dealt with were very nice and accommodating.    Would absolutely come back!,January 2022,none,Traveled as a couple,none,none,none,none,none,none,none,9,204
14 helpful votes,15 contributions,5.0 of 5 bubbles,Bestie Trip!,"When we arrived our room was ready to go! I always love when we can check in right away. The staff was friendly, which sets the tone of your stay. I can’t tell you how important it is to have a staff that’s professional and welcoming. We were surprisingly upgraded to a room with a balcony and an ocean view. That really made our trip! The grounds have a French/beach feel. It’s so cozy and quaint.   We were in walking distance from a lot of the shops and restaurants. However, it’s about a good mile or two from the center of downtown Laguna but that wasn’t bad. The hotel is steps away from a beautiful beach which was pretty quiet. The water and scenery was gorgeous!   Two restaurants I would highly recommend for a nice yet casual dinner: The Drake (jazz music) and Mozambique (roof",June 2021,"Free parking, breakfast, and flavored coffee. Beach chairs, towels, and umbrellas are available...",Traveled with friends,none,none,none,none,none,none,none,10,204
31 helpful votes,9 contributions,2.0 of 5 bubbles,Wouldn’t Recy,"Ridiculous. Arrived at 1:30PM and our room was ready. They wouldn’t let us check in until 2:00 PM unless we paid a $35 early check-in fee. The room was like a small box...very claustrophobic and the duvet cover was stained and filthy. There was no fan in the shower so the mirrors fog up after showering and there is no shelf in the shower to put your soap or shampoo.  Aside from all of that, the staff was very friendly.",March 2021,none,none,none,none,none,none,none,none,none,11,204
55 helpful votes,31 contributions,4.0 of 5 bubbles,Clean and friendly hotel right on the beach,"Can't beat this location--less than a block to the beach/ocean--don't even have to cross the street.  Stayed in double room, which was not particularly large or fancy but very clean and with a view of the ocean thru the back windows.  Front desk staff was very friendly--provided tasty breakfast bags.  Free parking also a big plus.  Will stay there again when visiting Laguna Beach.",February 2021,none,none,none,none,none,none,none,none,none,12,204
73 helpful votes,28 contributions,3.0 of 5 bubbles,I should have known there might be a problem when I saw the earplugs at the bedside!,"I should have known there might be a problem when I saw that the hotel provided earplugs at the bedside!  This property is hard on the Pacific Coast Highway and surprisingly, that is not the source of much noise.  The paper thin walls allow one to hear virtually everything in adjacent rooms.  In my particular case, I could hear my neighbors watching ""Two and a Half Men"" at 3 AM.  I finally figured out that you could set the air conditioner to fan only (Laguna Beach cools off nicely at night), and the white noise will pretty much drown out all else. I booked this property primarily based on the high ratings I found on this site and others.  While it was not bad, its ratings far exceeded my experience.  Like anything else, there is good and bad.  Let's start with the good:",September 2020,none,none,none,none,none,none,none,none,none,13,204
