Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
100 helpful votes,35 contributions,1.0 of 5 bubbles,"From ""did this just really happen?"" file...","This is truly a first for us. We're usually quick to praise & hesitant to criticize especially when it pertains to the costumer/ hospitality industry. We also believe that the pen can be mightier than the sword so here it goes: We were on a shoot in the Santa Ana, CA area - ironically about ""The Best of the OC"" -  and our client put us up at the La Quinta Inn & Suites, John Wayne Airport. From the very start we got the impression that the staff here is bothered by their guests. Figuring our interactions would be limited we set our initial impressions aside. Due to the major storms Southern California experienced the last two weeks we were forced to extend our stay beyond our original production timeline. During that time our prominent client who directly booked  our stay from",January 2023,none,Traveled on business,none,none,none,none,none,none,none,1,48
29 helpful votes,86 contributions,2.0 of 5 bubbles,Stay away,"Room is just OK, front desk personnel are the worst. The few times I had to interact with them they made me feel as if I was bothering them. The breakfast was just okay, scrambled eggs and sausage, the next day scrambled eggs and sausage patties.",January 2023,none,none,none,3.0 of 5 bubbles,none,none,none,none,none,2,48
5 helpful votes,7 contributions,4.0 of 5 bubbles,"Clean, close to airport, good breakfast.","Clean rooms, hotel is close to airport, good breakfast. The pool and courtyard area looked wonderful but it was pouring rain and we were on a tight schedule. The staff was friendly. A free shuttle and parking were available.",January 2023,none,none,none,4.0 of 5 bubbles,none,none,none,none,none,3,48
25 helpful votes,57 contributions,2.0 of 5 bubbles,A cheap 2 star dump,"Our flight was canceled and we needed unexpected accommodations. This was rated as a 3 star hotel, but I would rate it as no more than 2 stars. If all you want is cheap, then this is your place. I’m not sure they know what customer service is as the front desk treated me as if I was bothering them. Once you get past the nicer lobby area, the rest of the hotel is worn out, dirty and in need of repair. Our room had an awful smell. The couch was worn, sagging and there was a huge stain on the floor. We were too tired to move, so we stayed one night. I do not recommend not would I ever stay there or at another LaQuinta. I am shocked Wyndham is associating their brand with this dump.",December 2022,Find another place than this.,Traveled as a couple,none,none,none,none,none,none,none,4,48
none,1 contribution,2.0 of 5 bubbles,Incompetent manager,"Patricia, the manager at that hotel, does not understand the policies she forces on guests.  Very inconsistent and mistreat her employees and guest like no body.  She ought to be replaced immediately. TY",October 2022,none,Traveled on business,none,3.0 of 5 bubbles,none,none,none,none,none,5,48
none,2 contributions,2.0 of 5 bubbles,Not a great start to a family trip to CA,checking in at 1am with my family to rooms that were not cleaned or the right room type. My Fathers room literally had a used bathroom and desk area. My room smelled like smoke and was two doubles instead of a king. We were told they had no other rooms to switch us to while in the morning the next day we were told it was not sold out. WE HAD TO SAY IN USED DIRTY ROOMS. Horrible experience traveling with family on a fun trip that started out horrible because of this property.,October 2022,none,none,none,3.0 of 5 bubbles,none,none,none,none,none,6,48
none,2 contributions,4.0 of 5 bubbles,Comfortable,"To be fair, my family stayed one night.  The room was larger than a standard room, hence 3 stars. Secured a good rate (for a 3 star hotel) and brought copy of reservation, just in case.  Front desk was courteous and helpful ( believe her name was destiny).  When I asked for an extra pillow, she added a blanket-thoughtful, thank you.  Breakfast was satisfying and overall the place looked clean, at least during our stay. My only regret was that I didn't book this place last year and opted to stay at a 2 star or less hotel.",August 2022,none,none,none,none,none,none,none,none,none,7,48
none,1 contribution,4.0 of 5 bubbles,cyn,"Washer broke the whole time there,5 days. Smelled like marijuana all in the room and bathroom when light and fan were turned on. We found dried skinless chicken in the closet were the Iron was hanging on it's holder. Carpet was coming unraveled, and we did not get the rolled-in shower as requested told it was at front desk.",October 2022,none,Traveled on business,none,5.0 of 5 bubbles,none,none,none,none,none,8,48
none,2 contributions,1.0 of 5 bubbles,Poop found on sheets under the covers!,"I stayed  at La Quinta Inn and Suites for two days for business with a group.  I found ""Feces-poop"" on the sheets in bottom of my bed under the bedspread.  This means that the staff did not change the bed sheets since a previous guest.  How disgusting I was to discover this after I had slept in the bed for two nights!  Also- another business associate was followed into the stairwell, another had to move his room 3 times.  The manager will not answer my calls.  You are taking your chances staying at this hotel!",September 2022,Choose another hotel.  Check the room and sheets before you stay.,Traveled on business,none,1.0 of 5 bubbles,none,none,none,none,none,9,48
none,1 contribution,1.0 of 5 bubbles,Would not recommend,"Rooms smell, bathroom smell. Need to dump your own trash and ask for fresh towels. Room doors are hard to open. Between dumping used bath towels and trash outside your room, not very sanitary. Would not recommend",October 2022,none,none,none,2.0 of 5 bubbles,none,none,none,none,none,10,48
