Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
5 helpful votes,26 contributions,2.0 of 5 bubbles,Avoid this hotel,"This hotel is under renovation.  The lobby was modern.  The elevators were covered in brown butcher paper.  Upon arriving on the 2nd floor, we could tell the hotel had not aged well.  Big scrapes on wall, doors, and wallpaper going down the hall.  The wallpaper in the room was bubbled and torn.  Had to really look for outlets to plug in electronic devices.  Looking behind the nightstand and beds we found the baseboards covered in dust.  Pillows were lumpy.  Parking was inadequate.  We had to park in a nearby parking garage our last night.  We told the front desk and they said they would subtract the parking cost from our bill but did not.  Tried to call to have it removed and was sent through a never-ending loop of phone tag.  Do not recommend this hotel.",February 2023,none,none,none,3.0 of 5 bubbles,none,none,none,none,none,1,198
61 helpful votes,74 contributions,4.0 of 5 bubbles,Bit dated but not too bad,"Very convenient to Orange County Airport. Rooms are nice but getting dated and will need a refresh soon. Car park was full when we arrived but staff were he,Paul in letting us park in the drop off area. Bit expensive for what it was but not too bad for a short visit.",August 2022,none,Traveled as a couple,none,none,none,none,none,none,none,2,198
none,none,1.0 of 5 bubbles,Worst Hilton experience of my life,"Worst experience ever. The hotel is very dated. The first night we took our 2 year old to the pool. There was human poop by the pool and we were not sure if our son stepped on it since he was excited to the get in the water. When I noticed it, I was so disgusted. I immediately grabbed my son and left. I also noticed empty beer cans by the pool. I informed the front desk but I never went to back to the pool. Never staying here again.",July 2022,none,none,none,none,none,none,none,none,none,3,198
none,2 contributions,1.0 of 5 bubbles,Christmas Eve Horrible experience- 2022,"I was a guest at the Double Tree Orange County airport location from Dec 24-25, 2022. ﻿In preparation for my arrival, couple days prior, I reached out to the hotel to inquire about quiet rooms in the property as we would be travelling with health sensitive guest and the quietest location was being requested. Your front desk staff informed I could only make these requests a day prior or the day of my arrival. Upon calling the hotel a day before my arrival, I tried reaching out to the front desk multiple times at the end of my workday, around 5PM and not once I was able to be connected to a staff. It was over a period of 45 min trying to call the front desk. I finally called Hilton Diamond Member line for assistance as I wasn't able to connect directly with the hotel. The Customer",December 2022,none,none,none,2.0 of 5 bubbles,none,none,none,none,none,4,198
40 helpful votes,102 contributions,2.0 of 5 bubbles,Disappointing,This location is not up to speed. Front desk does not follow reservation notes and Hilton Honors status. Still acting like Covid is still on. No room service a problem .Room amenities sub par and restaurant menu needs a complete overhaul.  Only redeeming factor is access to John Wayne Airport otherwise skip this property,November 2022,Higher floors away from adjacent room top equipment,none,none,none,none,none,none,none,none,5,198
150 helpful votes,180 contributions,1.0 of 5 bubbles,Do NOT stay here!,"First of all, the photo of the property on the Hilton App is deceiving to say the least.  Upon entry to the front desk, the Doubletree floor mat was dirty and fraying at the edges.  This should have been my first signal not to stay here.  Once I got to my room, it smelled musty as the AC was not on.  I tried to adjust the dilapidated unit and it took some manipulation of the controls to actually get it to turn on.  The cover for the controls was broken off and missing.  The fan was on but the air was not very cold.  I was shocked as to how worn the furniture was in the room; desk, drawers, table, refrigerator unit, etc.   The bathroom had tile and shower fixtures from the 1990's that were gross.  I was also surprised that there were no electronic chargers at the desk nor the",November 2022,none,Traveled on business,none,3.0 of 5 bubbles,none,none,none,none,none,6,198
none,1 contribution,1.0 of 5 bubbles,The worst stay I ever had. I am a gold homer member and 30 plus years Hilton customer.,"This is the seventies hotel with 21st century rates.  Horrible heater noise. The worst shower. Old old old bathroom, sink, hair dryer, tv etc.  I trusted Hilton name and very  very exteremly disappointed.",November 2022,none,Traveled on business,none,none,none,none,none,none,none,7,198
16 helpful votes,14 contributions,1.0 of 5 bubbles,Pick another place,"So, the online description is incorrect - there is no room service. I planned a fun night away for my daughter and I, and she specifically wanted room service for the first time. I am so disappointed.   The hotel itself and the room is also really outdated. I guess I just expected a similar hotel/room compared to other DoubleTree’s. It seems like they may be working on updating the parking lot…. So the construction equipment out front was “nice” to have to drive thru just to park.",November 2022,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,8,198
none,none,1.0 of 5 bubbles,Terrible experience with break-in to our room and lot of stuff stolen,"Our family had a worst experience at this hotel. We had stayed there as part of youth boys basketball group about 5-6 families from our league for the weekend tournament games. We checked in Fri at about 4 pm (mid-March). My husband and our 10 yr old son went to the pool sometime after and they came back around 5:45 pm and we all got ready to go for dinner with the group. We would have left around 6:05 or 6:10 pm for a nearby restaurant and was back around 7:15 pm or so.   Within that one hour we had gone, someone had break in to our room and took our laptop, air pods, son’s iPad, chargers, my husband’s and my hand luggages and my son’s medicine bag!!! Our room was closed and  locked and it was on the 5th floor and was not close to the elevator or anything. We were shocked and",March 2022,none,Traveled on business,none,none,none,none,none,none,none,9,198
none,1 contribution,3.0 of 5 bubbles,Check your room before settling in,The room had clothes from pervious  attendants before me  very grossed out after but it was a comfortable hotel .. just need better cleans that check floors and room better … the heater was not ideal it smelled Burnt . The staff was really nice and Hoyle was nice just needs better maintenance,October 2022,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,10,198
