Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,2 contributions,5.0 of 5 bubbles,Home away from home,"I had a family emergency and needed to find a place quickly, with my dog- and also didn’t know how long I would need accommodations. I’m a diamond member with Hilton, tried them first and had a poor experience with one of the staff at a Hampton Inn. So I decided to try this Marriott because it was getting late. I came in late my first night, Justin was very kind and got me in my room right away. I ended extending my stay a few times because the accommodations and service were just what I needed. Guia and Elizabeth were so cheerful, kind and helpful- very accommodating each time I extended my stay.  Even the employees that were working on the grounds or providing the housekeeping services were nice. Everyone here made it feel like a home away from home.",February 2023,"Good at accommodating pets
Kitchen had everything I needed including a regular sized...",Traveled with family,none,none,none,none,none,none,none,1,261
none,1 contribution,3.0 of 5 bubbles,Ants and not the cleanest,"I enjoyed the free parking and breakfast, and the pool and gym are decent. Unfortunately, I found what I assume are ants on the kitchen counter on the first day and every day thereafter. And, they somehow got in my laptop as well. There aren’t enough towels or extra sheets either and you have to schedule room service or wash the dirty ones (which you pay for) to replace them. Not sure if I would stay here again.",June 2022,none,Traveled with family,"Providing the highest level of hospitality is our number one priority and we sincerely apologize for falling short of meeting your expectations. As a teachable moment, we have shared your feedback with the appropriate hotel team to ensure the necessary guidelines are in place.  Once again, thank you for taking the time to share your feedback. We appreciate you choosing to stay with us during these unusual times.",none,none,none,none,none,none,2,261
82 helpful votes,142 contributions,5.0 of 5 bubbles,"Convenient location, clean room, friendly staff",We stayed here for a wedding close by.  Check-in process was quick and staff was very friendly.  Facility is clean and relatively new.  Room was spacious and clean.  The breakfast was good with super friendly staff member checking on food and patrons.,June 2022,none,none,"On behalf of the entire hotel team, we want to thank you for sharing your most memorable experiences with us during your recent stay at the Residence Inn Anaheim Hills Yorba Linda.  It is always encouraging to hear positive feedback, particularly when it comes from those who matter the most – you! By taking pride in putting people first, we are not only executing the mission of our founders, but exceeding the expectations of our valued guests.  Please note your feedback has been shared with the hotel team as a critical way of understanding how we can continue to deliver great experiences. Once again, we appreciate you taking the time to share your feedback. We also recognize these are unusual times and we thank you for choosing to stay with us.",none,none,none,none,none,none,3,261
25 helpful votes,25 contributions,3.0 of 5 bubbles,OK place to stay,"I am writing this review as I sit down in one of their rooms.  I chose this hotel while visiting relatives over the Holidays.  The hotel definitely older but located in a prime location, next to lots of restaurants, shops, movie theater and grocery store.    One of the big draw to this property was Free Parking as many hotels in this area charges a lot for parking; however prepare yourself to fight for the spot in the back of the building (especially at night as they only offer limited spaces.  There are plenty parking spots in the front.)  I opted out Housekeeping service during my stay due to COVID concern.  Upon arrival, I noticed the housekeeping was just OK. There was residue left inside of the microwave tray, stains on the kitchen floor, bathroom had a strong smell of",December 2021,none,none,"Providing the highest level of hospitality is our number one priority and we sincerely apologize for falling short of meeting your expectations. As a teachable moment, we have shared your feedback with the appropriate hotel team to ensure the necessary guidelines are in place.  Once again, thank you for taking the time to share your feedback. We appreciate you choosing to stay with us during these unusual times.",5.0 of 5 bubbles,none,none,none,none,none,4,261
112 helpful votes,402 contributions,4.0 of 5 bubbles,Nice and Clean,Nice Hotel conveniently located next to lots of Restaurants and easy access to the freeway. Rooms are nice and clean. Beds are very comfortable. Internet works very fast. Bathrooms could use a remodel. Everything else in the hotel is very nice and updated. Staff are very nice and take care of the customer very well.,September 2021,none,Traveled with family,"On behalf of the entire hotel team, we want to thank you for sharing your most memorable experiences with us during your recent stay at the Residence Inn Anaheim Hills Yorba Linda.  It is always encouraging to hear positive feedback, particularly when it comes from those who matter the most – you! By taking pride in putting people first, we are not only executing the mission of our founders, but exceeding the expectations of our valued guests.  Please note your feedback has been shared with the hotel team as a critical way of understanding how we can continue to deliver great experiences. Once again, we appreciate you taking the time to share your feedback. We also recognize these are unusual times and we thank you for choosing to stay with us.",none,none,none,none,none,none,5,261
none,1 contribution,5.0 of 5 bubbles,Excellent service,The hotel staff went above and beyond in making my stay one for the record. Issac made sure I had everything I need and made me feel presidential. I would recommend this hotel and look forward to seeing you soon.,August 2021,Rooms come with up to date kitchen. Single suite close to elevator,none,"On behalf of the entire hotel team, we want to thank you for sharing your most memorable experiences with us during your recent stay at the Residence Inn Anaheim Hills Yorba Linda.  It is always encouraging to hear positive feedback, particularly when it comes from those who matter the most – you! By taking pride in putting people first, we are not only executing the mission of our founders, but exceeding the expectations of our valued guests.  Please note your feedback has been shared with the hotel team as a critical way of understanding how we can continue to deliver great experiences. Once again, we appreciate you taking the time to share your feedback. We also recognize these are unusual times and we thank you for choosing to stay with us.",none,none,none,none,none,none,6,261
17 helpful votes,16 contributions,5.0 of 5 bubbles,My Favorite Hotel in OC,"I stay at this hotel several times a year.  It offers great value for my money.   It is very comfy, has great outdoor features such as a nice pool, fire pit and sport court. The suites are like a small apartment.  I always book the one bedroom configuration.  I love having a full size kitchen and a separate bedroom.  Having two TVs is nice when the person you travel with wants to watch something different.  The property is always clean and well maintained.  There is ample free parking.  There are stores, a gym, movie theaters and restaurants within walking distance. The staff is always warm and welcoming.  Sending a special thank you for this latest visit to Michele, who went above and beyond to find us the perfect suite.  You made this trip extra special!  I'll be back later",July 2021,none,none,"On behalf of the entire hotel team, we want to thank you for sharing your most memorable experiences with us during your recent stay at the Residence Inn Anaheim Hills Yorba Linda.  It is always encouraging to hear positive feedback, particularly when it comes from those who matter the most – you! By taking pride in putting people first, we are not only executing the mission of our founders, but exceeding the expectations of our valued guests.  Please note your feedback has been shared with the hotel team as a critical way of understanding how we can continue to deliver great experiences. Once again, we appreciate you taking the time to share your feedback. We also recognize these are unusual times and we thank you for choosing to stay with us.",none,none,none,none,none,none,7,261
150 helpful votes,188 contributions,5.0 of 5 bubbles,Good Stay in Anaheim!,Our room was very clean and spacious.  The staff was extremely pleasant and helpful.  This is a good place to stay when you are in the Anaheim Hills area.  Several restaurants and supermarket nearby within walking distance.,May 2021,none,none,Thank you for your kind review! We truly appreciate your kind words about our staff. It's definitely a boost for us every time we hear positive reviews such as this. We will be sure to let the team know that they made an impact during your stay. We hope to welcome you back to the hotel soon!,5.0 of 5 bubbles,none,none,none,none,none,8,261
35 helpful votes,31 contributions,3.0 of 5 bubbles,Slipping..a shame,"I visit this area two to three times a year for stays ranging from 5 to 8 days. Lodging options are limited and divided in the main between Residence Inn and Ayres Suites across the highway in Yorba Linda. Ayres Suites has less availability—there’s a reason: they offer a better complimentary breakfast and offer a high standard of cleanliness. I always liked Residence Inn for its location, but this year there is a trend of slacking standards in the food and attention to details in the rooms. This last stay, there was no shampoo for three days, missing packets of regular coffee, no vacuuming for the entire week, no trash removal one day, and accumulating hair on the bathroom floor as well. The fire pit is a smoking maven’s stronghold and the rocks are peppered with cigarette buds.",December 2019,none,none,"Flandersa  As we pride ourselves on delivering a memorable hotel experience during your travels, we have unfortunately fallen short of our goal during your recent stay. Please accept our sincere apology. We have shared your feedback with the appropriate hotel team to ensure that this was an isolated issue that is corrected moving forward. We do offer housekeeping service twice per week based upon request, additionally, we have staff on site 24/7 to deliver whatever you would like.  Upholding our commitment to provide a memorable experience with exceptional service, we hope to have an opportunity to better your experience with us whenever your travels bring you back to the area.",none,none,none,none,none,none,9,261
4 helpful votes,4 contributions,1.0 of 5 bubbles,Service Animal Charge,"Very disappointed to be charged $100 for my Service Animal. Not Therapy, SERVICE ANIMAL. I was asked general what skills are performed along with PTSD. I was told PTSD was not covered. I agree PTSD is not covered, yet the other skills are. I was then asked the specifics of the physical skills the animal performs. I again mentioned stability, balance and stairs. I was then told they were not covered because of PTSD. I again told the person at the front desk I understand the differences and she went on to tell me I was incorrect. Terrible customer service, despite claiming to be a pet friendly/ SERVICE ANIMAL friendly facility. THEY ARE NOT!  Shame on Marriot/ Residents Inn.",October 2020,none,Traveled on business,"As we pride ourselves on delivering a memorable hotel experience during your travels, we have unfortunately fallen short of our goal during your recent stay. Please accept our sincere apology.  We have shared your feedback with the appropriate hotel team to ensure that this was an isolated issue that is corrected moving forward. Upholding our commitment to provide a memorable experience with exceptional service, we hope to have an opportunity to better your experience with us whenever your travels bring you back to the area.",none,none,none,none,none,none,10,261
