Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,1 contribution,5.0 of 5 bubbles,Amazing Stay for all!!,"HoJo Anaheim is my go-to place to stay on any of my trips to Disneyland! The location is wonderful just a quick 10 min walk to the gates, the rooms are always super clean, the beds are SO comfy, and ALL of the staff is the best!   Shoutout to reservation supervisor Kriss who always goes out of the way to book my room and reply to any questions that I might have!",March 2023,none,none,none,none,none,none,none,none,none,1,3
54 helpful votes,123 contributions,5.0 of 5 bubbles,Offering a Safe and amazing vacation spot!,"Traveling during these times is a bit stressful, but it is an important part of our family adventure. We have stayed in more than a dozen locations in the last 2 years and NO ONE did as GREAT a job as HOJO Anaheim!!!! The cleaning between rooms, wipes in the room, pool and waterpark reservation system, mask policy and front desk policy  are all great ways to keep clean, distanced and safe!   The in room ALEXA where we can request service is the best.  It also plays music which my teens loved playing with!    The walk to the park is easy!!!  We come back and forth as needed in the day.  We love watching the fireworks from the grounds here or from our balcony.  We are a bit hesitant to eat indoors, but the number of choices for carry out from the nearby Gardenwalk or Downtown",August 2021,Remember to make your pool or waterpark reservation...1 per day each.  Prior to your arrival if...,Traveled with family,"Thank you so much for this glowing review! We are delighted to hear that your family enjoyed our room amenities, proximity to Disneyland, and proximity to local restaurants. We are dedicated to keeping our staff and guests safe during these uncertain times, and it is great to know that you appreciated our safety policies so much. Our staff always strives to provide a 5-star experience for all of our guests, and it is wonderful to see we were successful! Thank you again for your kind feedback, and we hope you will stay with us again during your next trip to the Anaheim Resort area.",none,none,none,none,none,none,2,3
none,1 contribution,5.0 of 5 bubbles,Awesome I'd come back,They upgraded us to a garden spot on then lowest floor which was super convenient and quiet. Clean and accommodating. Nice short walk to Disneyland. Waterpark was great too.can watch fireworks from the parking lot or garden area,February 2023,none,Traveled with family,"Thank you very much! We are thrilled to know that our team made your visit special with an upgrade upon arrival. We are so happy you found our location convenient, and that you loved the Cast Away Cove water playground. We hope to welcome you and your family back again soon!",none,none,none,none,none,none,3,3
none,3 contributions,5.0 of 5 bubbles,Detailed Review,"I can't say enough good things about this hotel!!! We're So Cal residents so this was our second time staying for Disney. You simply can't beat the price for what you get. Disney theme rooms that are fresh and new, customer service is always steller and personable on the phone and in person, the water park is so fun for the kids (with jacuzzi for parents) and can even be used the day you checkout or entire day waiting for checkin, free glitter tattoos and face painting on Saturday mornings, you can drive in and park your car there before check-in while at the park and the lobby even smells good:) Less than half the price of cheapest Disney Hotel PLUS you get a fridge, microwave and coffee. Its just enough for continental breakfast in the room and brining snacks/ lunch into the",March 2023,none,Traveled with family,"Wow, thank you for taking the time to leave such a fabuous 5 star review! We are so happy we could welcome you back to Hojo. Thank you for sharing your favorite highlights of our hotel. We love hearing you look forward to the stellar customer service, Cast Away Cove water playground, fun face painting Saturdays, amenities and location to Disney! We hope to welcome you and your family back again soon!",none,none,none,none,none,none,4,3
none,2 contributions,5.0 of 5 bubbles,Weekend trip,Lovely hotel with great amenities.  Very close to the parks( you can hear the fireworks at night from here but it wasnt a bother to us) Comfortable beds with clean restrooms and plenty of storage space. Will def stay again.,March 2023,none,Traveled as a couple,Thank you for this awesome review! We're so glad you enjoyed your stay and that you found our beds to be comfortable and the room clean. We're also glad that you were able to enjoy the fireworks from your room without it being a bother. We look forward to having you stay with us again soon!,none,none,none,none,none,none,5,3
none,3 contributions,4.0 of 5 bubbles,Beds could be better,"Very friendly staff and good location, but beds are not very comfortable. The rooms were clean and overall it was a nice place but the beds were very hard and not comfortable at all. Also no breakfast.",February 2023,none,Traveled with family,"Thank you for taking the time to write a review of your recent stay with us. We are so glad to hear that you found our staff friendly and that you liked our location close to Disneyland. We apologize that you found the beds to be uncomfortable. Your feedback is greatly appreciated and will help us continue to improve. While we do not have breakfast at our hotel, we hope that you were able to take advantage of our in-room microwave, refrigerator, and coffee maker. We also have our partner restaurant Mimi's Cafe, right across the street from our hotel. We hope you keep us in mind when planning your next Disneyland vacation!",none,none,none,none,none,none,6,3
none,1 contribution,5.0 of 5 bubbles,Worth it!,"This is an excellent hotel to stay at if you’re going to the parks. It’s a super close to Disney, extremely clean and the staff are friendly! Shout out to Cathy who checked us in and Jennifer who helped with an email question.   Just be aware if you’re on the top floor in some buildings - there are skylights that don’t have curtains letting in light 24/7. However, if it is a problem they will do their best to move you to another room if it’s available.   This hotel is a great value, and I will recommend it to anyone who is going to Disney. I will be staying here again!",February 2023,none,Traveled as a couple,Thank you so much for your kind words! We are so glad to hear that you had a great experience with us and that our staff was able to help you out. We will make sure to pass along your kind words to Cathy and Jennifer. We appreciate your feedback about the skylight. We are happy that we were able to find a room that was perfect for you! We are always happy to accommodate our guests and move them to another room if it is available. We look forward to welcoming you back again soon.,none,none,none,none,none,none,7,3
none,1 contribution,1.0 of 5 bubbles,Great location not a great hotel,Customer service was poor. The tap on the shower fell off. My room was nothing like the pictures. I had to go get extra blankets. The store attached to the hotel did not open on time and the lady that worked there was super rude.,February 2023,none,Traveled with family,We apologize for the poor customer service you experienced. We understand how frustrating it can be when the room does not match the pictures. We are sorry the tap on the shower fell off and that you had to go get extra blankets. We will make sure to look into why MidMod Market did not open on time and address the rudeness of the lady that worked there. We hope that you will give us another chance in the future to provide you with a better experience.,none,none,none,none,none,none,8,3
none,1 contribution,5.0 of 5 bubbles,Amazing in house reservation Team,"We planned a family trip to Disneyland and had it all setup for 5 rooms. I booked through my travel club (third party) and all the rooms were booked correctly, except for the two adjoining rooms. Somehow it was booked as only one room with a queen bed and kids size bunkbeds. I reached out to the hotel to see if they could help, but they were unable to because I had booked it through a third-party. After going back-and-forth with my travel club and Howard Johnson, I was unable to get anything resolved. I had booked two rooms as a back up if I wasn’t able to get this issue resolved. I was working with Jennifer Rubalcava at the hotel, and she was amazing! Two days prior to our arrival date she was able to secure a phenomenal rate for the two rooms that were booked last minute. She",February 2023,none,none,Thank you so much for your kind words and for taking the time to share your experience with us. We are so pleased to hear that Jennifer Rubalcava was able to help you and secure a great rate for your last-minute booking. It is our mission to ensure our guests have the best possible experience and we are glad that we could help make your family trip to Disneyland a success. We hope to have the chance to welcome you back to Howard Johnson Anaheim in the future.,none,none,none,none,none,none,9,3
none,1 contribution,5.0 of 5 bubbles,"Great Location, Top-notch staff","I need to start by saying, the customer service at this location has stayed consistent for 5+ years. Every time we stay we have had a great experience with the staff.   For this stay we were in building 4, which is an older building with a room facing the water park. Although this building is older it was super clean. The room came with the standard mini-mini fridge. Microwave and kurieg. There was also a twin size fold away bed in a closet and a safe. I kind of wish there was a light in the closet but I always keep a flashlight in the car.   The my son LOVED  the water park. Even though it was freezing cold we still were at the park. They also have a hot tub and a heat kiddie pool.  I also noticed the staff cleaning the slides every morning. I don’t know if that’s a regular",March 2023,none,Traveled with family,"Thank you so much for your review! We're so glad to hear that you had such a wonderful experience with our staff and that your son loved the water park. We strive to provide the best customer service possible and are so happy to hear that we've been able to do that for you for the past 5+ years. We're also glad to hear that you were able to store your breastmilk in our freezer at the front desk. We understand that our mini-fridges are on the smaller side, so we are happy that we were able to help. We will be sure to review your notes about the dated rooms and consider making some upgrades in the future. Thank you again for taking the time to provide us with your feedback. We hope to have you back soon!",none,none,none,none,none,none,10,3
