Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
89 helpful votes,110 contributions,5.0 of 5 bubbles,Good value,"Within walking distance of Disneyland parks.  Room was super clean.  Lighting in room is adequate.  Good counter space.  The sink is outside of the toilet/shower room, which I like.   Bed was not the most comfortable, but was ok, and I loved the pillows.  The people at the front desk were super nice, and helpful.  They stored our luggage both on check-in day, when we arrived early and our room was not ready but we wanted to go to the parks, and on check-out day, when it was time to check out but we  still had time to visit the parks before we needed to go to the airport.  This hotel is old but well maintained, and a good value for the price paid.  Two miner complaints; The toiletries were pretty low quality, and there is a bit of noise that comes from outside, d/t the door being",February 2023,none,Traveled with friends,none,5.0 of 5 bubbles,none,none,none,none,none,1,35
2 helpful votes,3 contributions,5.0 of 5 bubbles,Happiest Hotel Workers I've ever encountered,They had extra vacancy over the weekend and so they let us keep parking in their lot even after check out so we could go and walk to Downtown Disney. Excellent and genuinely happy/helpful staff. All for a reasonable price for Disneyland too!,August 2022,none,none,"Spiffybumble, thank you for taking the time to write a review about your experience at the Castle Inn & Suites.  We are so happy to see you enjoyed your stay with us and we appreciate the compliments to our friendly staff.  The location of the hotel is one of the best in the city!  Right across the street from the Disneyland theme parks, within about a 5 to 7 minute walk to the entrance of both parks.  Also within walking distance to the Downtown Disney Shopping center, the Gardenwalk shopping center, and all of the great restaurants the resort area has to offer.  We are not always able to offer parking after check out, technically the parking expires at 11:00AM on the day of departure.  When our staff notices the lot is not going to be full however, we are happy to let our guest keep the car here longer.  If we can help our guests save the $35 to park at Disney, that means they can buy an extra churro!  We hope we will become your new favorite place to stay and we will have the pleasure of seeing you time and time again.  Until next time we will be here ready to serve.",none,none,none,none,none,none,2,35
none,1 contribution,2.0 of 5 bubbles,Loud,"I’ve stayed in nearly every hotel within walking distance to Disney and this was by far the least comfortable. The bed was extremely uncomfortable, very hard, and it was topped with a sheet and paper thin blanket. It was so loud constantly had people running by and yelling or having loud conversations from 5am-11pm. We didn’t get any sleep during our stay. The room was comparable to Motel 6 and i wasn’t expecting it to be super nice but the pictures made it look much newer and nicer than it was. My only positive is that the hotel staff was great, super friendly and helpful when we needed additional things. The location was good but there are plenty of better choices around. Would recommend Hyatt House or Candy Cane Inn across the street.",February 2023,none,Traveled with family,none,none,none,none,none,none,none,3,35
3 helpful votes,2 contributions,5.0 of 5 bubbles,Very happy,We were very happy with our stay at Castle inn and suites last week. The room was clean and the beds were comfortable. It was quiet there as well. I thought how they folded the towels was cute and unique. We had a refrigerator and a microwave that made things more convenient. A 7 minute walk to Disneyland. Staff was nice. Free parking was the best. We would definitely stay here again.,February 2023,none,none,none,none,none,none,none,none,none,4,35
none,6 contributions,4.0 of 5 bubbles,"Excellent location, clean and comfortable rooms, great staff.","Excellent location just across from the park with clean, comfortable rooms.   The staff is super nice and very helpful. For whatever reason, they actually care and want you to have nice stay.   Rooms are dated, but everything looks new and clean. It’s kind of like stepping out of a time machine into the 90’s.   Bed and pillows were fine. We slept well. It was pretty quiet.  We were in a family suite with 4 adults and 2 kids and had enough room for 2 strollers and all our luggage. Not spacious, but by no means cramped.   Room layout is a little weird with one bed and the bathroom in the front and 2 more beds in a back room. But it’s fine, it works.   What you’re getting here is a clean, well maintained room about a 15 min walk to the park. We will definitely consider staying here",February 2023,Only 1 parking spot per room.,Traveled with family,none,none,none,none,none,none,none,5,35
none,3 contributions,5.0 of 5 bubbles,Hotel Review,Booked this hotel with my Disneyland tickets through Get Away Today. The hotel is 2 blocks away from the entrance of the park. No parking fee!! Rooms are nice. Would definitely stay here again.  They ask you wear a mask while coming inside to check in. Safety first!,February 2023,none,Traveled with family,none,none,none,none,none,none,none,6,35
67 helpful votes,183 contributions,5.0 of 5 bubbles,Perfect for our family,"An excellent value priced motel within walking distance to Disneyland. This is an old school motel. Drive right up to your room and park in front or below it. We stayed in a family suite and it was perfect for us. Two queen beds in one room and a king in the other. Everything was clean and in good working order. Nothing fancy, but that’s not what this place is about. This place is clean, a good value, and family friendly. Room had a fridge and microwave. So a quick stop to Ralph’s grocery allowed us to have cereal and other snacks in the room. Front desk was helpful with everything including change for the laundry room. Kids used the pool which I saw serviced by an outside company multiple times during our visit (it’s nice to know ph and chlorine levels are keeping it clean). I",February 2023,Request top floor to minimize noise.,Traveled with family,"Thank you for writing about your experience at the Castle Inn & Suites.  We have always prided ourselves on taking care of our guests and our hotel to the best of our ability.  We are very happy to hear that you noticed the efforts of our staff when caring for the hotel.  The Family Suite is designed for our guests who need a little more space or are traveling with up to 6 people.  With a king bed and two queen beds, there is plenty of room for everyone.  The door between the rooms is nice to provide a little privacy if part of the group would like to sleep and the other part of the group would like to stay up and watch tv.  We are definitely one of the last hotels across from the Disneyland Resort to provide free parking for one vehicle per room.  We also offer free Wi Fi in the room.  Lastly, we are one of the only hotels that does not have ""resort fees"".  We try to pass all of these savings on to our guests, so they have more money to spend at Disneyland!  We hope you have found your new favorite place to stay and we look forward to your next visit!",none,none,none,none,none,none,7,35
none,1 contribution,5.0 of 5 bubbles,Perfect Disneyland Place to Stay,"This is our go to hotel every time we go to Disneyland. We always rent the family suite as the main room has a king bed with the bathroom and a door that closes to the other large room that has two queens and a sink. It is perfect for my family who bring their friends (teens). The accommodations are clean, staff is great and you cant beat the location and price point. They also provide discounts for repeat guests. I highly recommend the Castle Inn.",December 2022,none,none,"Thank you for taking the time to write a review about your stay at the Castle Inn & Suites.  We love to hear that we are your go-to hotel, and you home away from home when you visit the Disneyland Resort area.  We have always made a special effort to provide our guests with excellent customer service along with a pleasant and memorable experience.  The Family Suite is a great option for families or groups of up to 6 people.  The extra space gives everyone a little more room to spread out, 2 televisions make watching different shows a breeze, and with a refrigerator, microwave, and coffee maker, it has all the comforts of home.  As one of the only hotels to offer free parking for one vehicle per room, free Wi Fi, and No Resort Fees, there is no better value to be found in the area.  We are grateful for your recommendation, and we hope to see you and your family again soon!",none,none,none,none,none,none,8,35
none,none,5.0 of 5 bubbles,"Great staff, love the double room for our family of 6","The staff was always very prompt and caring, incredibly professional. The double room was perfect for our family.  Some light water pressure in the morning with our shower, everything else was great.",February 2023,none,none,"Thank you for staying with us at the Castle Inn & Suites.  Our staff is so thankful for your compliments, we have always made our guests our priority, and we will continue to provide the level of service you have come to expect.  If there is any concern for our maintenance staff, please let us know during your visit and we will have the matter addressed as quickly as possible.  We are very happy to hear the room was a perfect fit for you and your family.  We offer several different types of rooms, including suites that sleep up to 6 people in case you have a larger group next time.  As always, the hotel provides free parking for one vehicle per registered room, free Wi Fi in the room, and we do not charge a Resort Fee.  With all of these savings, the Castle Inn & Suites is the best choice of hotels within walking distance of the entrance of Disneyland.  We hope the next time you are in town, you come back and stay with us again!",none,none,none,none,none,none,9,35
none,1 contribution,5.0 of 5 bubbles,"Easy, close, and quiet","We stayed at the Castle inn and suites on our week visit to Disneyland. We booked a family suite, and it was bigger than expected. Two queen beds, and 1 king bed in a separate room. 6 of us fit great!",February 2023,none,Traveled with family,"Thanks for the great review!  We are glad to hear you had a great time at the hotel and your room was a perfect fit.  The two bedroom Family Suite is the best way to accommodate 6 people.  1 King size bed, 2 Queen size beds, and a door between the two spaces for a little privacy.  With a separate sink in the back area with the two queen beds, it allows some of the party to continue to get ready to go to the parks if someone is still in the shower.  When you consider that the Castle Inn  & Suites still provides free parking for one vehicle on the nights of the reservation, free Wi Fi in the room, and No Resort Fees, there is not a better choice within walking distance of the entrance of the parks.  We hope the next time you are in town, you will come back and stay with us again!",none,none,none,none,none,none,10,35
5 helpful votes,4 contributions,5.0 of 5 bubbles,Castle Inn is a Good Value,"An affordable and clean hotel within very easy walking distance to Disneyland’s entrance. This was the 4th time we’ve stayed at Castle Inn within the past 12 months.  We’ve rented multiple rooms for our adult family group and no one has had any complaints.  Yes it is an older hotel, but it’s clean, parking is included, and staff is friendly and helpful. As long time Disney park visitors, we’ve stayed at many of the local  hotels; this is now our first choice.",February 2023,none,none,"Thank you for the fantastic review!  4 visits in the last 12 months!  We are so happy to hear you and the rest of your party have all had such a great time staying with us.  We also appreciate that we have become your new first choice hotel when you visit the Disneyland Resort area.  Our staff genuinely appreciates your compliments, we have always strived to provide our guests with the best service possible.  We work hard to make sure all of our guests have a clean, safe, and comfortable experience when staying with us.  We are one of the only hotels to still offer free parking, free Wi Fi and No Resort Fees, and we will continue to provide our guests with the level of service you have come to expect.  We hope you are already looking forward to your next stay with us, we are definitely looking forward to seeing you again soon!",none,none,none,none,none,none,11,35
57 helpful votes,52 contributions,4.0 of 5 bubbles,Great location - family suite offer extra room and a little privacy.,The location is great. It’s a short walk to the parks. The family suite was perfect for us - gave some extra room and a little privacy. Parking is free - and they do not offer room cleaning while you stay. This didn’t bother us - we just used the space for sleeping. This was our second visit to this hotel - we would return.,December 2022,none,none,"Thanks for writing about your stay at the Castle Inn & Suites!  We are happy to hear you already came back for a second visit to the hotel and we hope to see you again soon!  The location of the hotel is one of the best options if you are visiting the Disneyland Resort.  Within a 5 to 7 minute walk to the main entrance of both parks, all of the restaurants the area has to offer, and the entertainment in the area as well!  The Family Suite is definitely the best option if you need a little privacy or have a larger family.  The room can sleep up to 6 people comfortably, with 1 King bed in the front, 2 Queen beds in the back, and a door between the two spaces.  As one of the only hotels to continue to offer free parking for one vehicle per room, free Wi Fi in the room, and No Resort Fees, there is not a better value to be found in the area!  We hope your third visit is right around the corner!",none,none,none,none,none,none,12,35
none,1 contribution,5.0 of 5 bubbles,Great Place to Stay!,A short walk to Disneyland. Castle Inn is very Family friendly. We booked three rooms for three different sized families. The Executive Suite was perfect for the family of six. We needed 2 cribs for babies and they were very helpful in accommodating our needs. They gave us connecting rooms and that was nice too. A nice place to stay! Staff was helpful and friendly. We hope to be back soon!,January 2023,none,none,"Thank you for staying with us at the Castle Inn & Suites.  As a family owned and operated hotel across the street from the Disneyland Resort, we know how important it is to our guests to have rooms close together.  We also offer several different room configurations for families of all sizes.  The Executive Suites are great for those families that just need a little more space.  With 2 Queen beds and a Sofa Bed all in one large room, they are just large enough to provide a larger family with a little more breathing room.  Every room has a refrigerator, microwave, coffee maker, and a hair dryer. which makes the room feel a little more like home.  With free Parking free Wi Fi, and No Resort Fees, the hotel is a great value to all families who are planning to visit the Disneyland Resort.  We hope to see you again soon too!",none,none,none,none,none,none,13,35
none,none,5.0 of 5 bubbles,Excellent room!,"Nice room and decent rates! We got the king size bed room and to our surprise there was two queen size beds in the room. They have a big bathroom, two sinks, fridge, and microwave! Definitely booking again.",January 2023,none,none,"Thank you for taking the time to write a review about your stay at the Castle Inn & Suites.  It sounds like you had one of our Family Suites.  With one King bed and two Queen beds, there is plenty of room for the whole family to spread out and sleep comfortably.  With a door to divide the two spaces, there is enough separation to provide privacy when the kids need to sleep or someone wants to stay up late and watch TV.  The room also features a refrigerator, microwave, coffee maker and a hair dryer.  When you consider the free parking for one vehicle, free Wi Fi in the room, and No Resort Fees, the savings by staying the Castle Inn & Suites are incredible.  We are happy to hear you are planning to come back, we hope it is very soon!",none,none,none,none,none,none,14,35
none,none,5.0 of 5 bubbles,An Unexpected Perfect Stay,"The stay was very excellent with an exceptionally friendly staff. Upon arrival we parked in the 15-Minute zone and our rent a car's battery had a faulty issue. The staff accommodated our issue and checked our luggage. The room was clean and even being a Smoking Room had no  odors to me and my mom enjoyed the ability to smoke comfortably before out Disney days. My only complaint would be that our room mini fridge was not very cold but, did hold temp fine and worked for our soda and snacks perfectly but some people may want a colder fridge. I do plan to stay at this hotel many more times in the future and look forward to those later stays.",January 2023,none,none,none,none,none,none,none,none,none,15,35
54 helpful votes,99 contributions,4.0 of 5 bubbles,Family Disneyland Mission,"Arrived at the hotel early around 9:00am due to our long haul flight from Australia and asked if we could leave our luggage (8 cases for 8 people) with reception until check in at 3pm. They did one better and allowed us to check into one of our rooms, the family 2 bedroom suite, which allowed us all to freshen up before going into Disneyland. Great service! We resumed check in later that evening and entered our queen room which is an older style of room with a toilet and shower, but then washbasins outside the bathroom in the main room. Different.  Our stay of 4 nights was comfortable but I think the beds should all be upgraded to King size now and the rooms upgraded.  The staff were still under strict Covid 19 rules but all appeared friendly and competent. This place is a",January 2023,none,none,"Thank you for the 4 star review of your stay at the Castle Inn & Suites!  We really appreciate the feedback and are staff is very grateful for your compliments.  The health and safety of our guests and our staff is our top priority at this time.  The Family Suite is one of the best options for larger groups, or those families that would like a little more room to spread out.  With 1 King bed in the front area, and 2 Queen beds in the back, up to 6 people can share the room comfortably.  Regarding the layout of the restroom area in the Standard rooms, we know it can be hectic for everyone to get ready in the morning to go to Disneyland.  By placing the mirror and sink outside of the restroom area where the shower and toilet are located, it allows some guests to shower while the others are brushing their teeth, putting on makeup, styling their hair and so on.  Our staff is constantly working to maintain the property and keep our rooms up to the standards our guests have come to expect from the hotel.  We hope you come back and stay with us again the next time you and your family visit Disneyland for an even better experience!  looking forward to your next stay, thank you again for the kind review.",none,none,none,none,none,none,16,35
none,1 contribution,4.0 of 5 bubbles,"CLOSE TO DISNEY, COMFORTABLE, AFFORDABLE","First off, the staff was very kind, courteous and helpful.  We arrived a few hours before check in time,they stored our backpacks for us so we could go to Disneyland before checking in to the hotel.  For a standard box postage fee, they mailed our souvenirs back home for us (if you have small items that fit in the USPS boxes they have, I highly recommend it).  Castle is a few blocks from Disney, CVS, restaurants outside Disney.    It was clean, everything was in working order.  Pool and hot tube were nice (especially in the rain).  It's not the most modern hotel, but had everything we needed for a 4 day trip to Disneyland.",January 2023,none,none,"Thank you for sharing your experience at the Castle Inn & Suites.  We are very happy to hear you had a great stay with us.  The hotel offers free luggage storage for our guests who arrive prior to check in, or if they need to store the luggage after checking out.  We keep the pool and hot tub open every day, rain or shine (unless there is lightning) from 8:00AM until 10:00PM.  A dip in the heated pool or a nice soak in the hot tub is the best way to unwind after a long day at Disneyland.  When you include the free parking, free Wi Fi, and No Resort Fees, there is no better place to stay across the street from the Disneyland Resort.  We are sincerely grateful to you for the compliments to our staff, we work hard to provide our guests the best service we can.  We hope the next time you are in town; you will come back and stay with us again.",none,none,none,none,none,none,17,35
43 helpful votes,63 contributions,4.0 of 5 bubbles,"Good, comfortable room","Great location across the street from Disney (about 1.5 blocks to the park entrance). The room had 2 queen beds with great pillows, lobby was cute with the dragon window and suits of armor. Fast, friendly service at check in and when I went to buy soap for the laundry. Laundry room was clean with 3 washers and 3 dryers, coin operated (no chairs in there due to size, but table for folding). Had a positive stay and would stay again.",January 2023,none,none,"Thank you for taking the time to write about your stay at the Castle Inn & Suites.  We are very thankful for your compliments about the location, the amenities, and the Castle Theme of the hotel.  The stained glass window is one of the features that sets our hotel apart and makes for a memorable place to stay.  When it lights up at night, it is a warm welcome for our guests returning after a long day at Disneyland.  Our staff is always eager to please, and we work hard to provide our guests with the best level of customer service.  The coin operated laundry is available for use from 8:00am to 10:00pm every day.  Located right next to the pool area, it is very convenient for guests to relax while waiting for the cycle to finish.  While the location is one of the best reasons to stay with us, there are many other added values as well.  Free parking for one vehicle per room, free Wi Fi in the room, and No Resort Fees make the Castle Inn & Suites the perfect choice for families visiting the Disneyland Resort.  We hope the next time you are in town; you will come back and stay with us again!",none,none,none,none,none,none,18,35
