Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
1 helpful vote,11 contributions,5.0 of 5 bubbles,Best beach front camping,"We have been camping here for a couple of years every august after being done with River camping. It is closer to our home and we do not have to drive for hours like we would when camping in Kern River. Has hot showers, close places to shop for anything you forget and once we didn't take any food and just got everything at the supermarket there. Some sites are small and hard to find. When I have been lucky I found two sites together for bigger space and not too close to others.",August 2021,Its a campsite,none,none,none,none,none,none,none,none,1,436
2 helpful votes,17 contributions,1.0 of 5 bubbles,Quiet hours?,I have NEVER been to an rv park where the quiet hours are from 8pm to 10am. 14 HOURS? Snobby people! LOVE Dana Point but I will not be staying at this park! I was here several years ago and I'm sure those rules still apply.,August 2021,none,none,none,none,none,none,none,none,none,2,436
71 helpful votes,33 contributions,4.0 of 5 bubbles,"Amazing and beautiful campground, but....","Doheny has so much going for it, gorgeous views, beachfront camping(if you are lucky to get a site), lots to do at Dana Point Harbor, with many great restaurants with amazing food. There is a downside to this place, though. It ‘s VERY crowded and noisy with kids screaming and some late night parties. There has been a lot of theft of bikes and generators even chained up, so beware. Also a large homeless population nearby as well. Extremely hard to get reservations here but worth it.",October 2020,none,none,none,none,none,none,none,none,none,3,436
4 helpful votes,2 contributions,2.0 of 5 bubbles,Too many dogs unleashed  on the beach,We camp beachfront  several times throughout the year.  We have noticed more dogs unleashed on the beach now and dog owners are not picking up after their pets letting them do their business on the sand.  No dogs allowed on the beach is clearly posted but not enforced.   We are looking for a cleaner beach for kids and camping,September 2020,none,none,none,none,none,none,none,none,none,4,436
4 helpful votes,1 contribution,1.0 of 5 bubbles,"Power-tripping, Negligent, Racist Experience.","My daughter and I are still shaken by our experience.  I followed all guidelines (unlike anyone else in the park who don't wear masks OR social distance).  Brought my proof of reservation (from Reserve California) asked questions, even stopped by a week ahead to make sure everything would go smoothly.  That didn't stop the park ranger and camp host from calling State Police to harass me, as I returned from lunch, as if they were about to ambush me in front of the entire campground. This was the THIRD CONFRONTATION--what more did they want from me??  I was outraged and let them know it.  Why is a STATE POLICE getting involved in a civil matter over a single night campspot??  Why other than RACE (Im Mexican American) did they perceive a short middle age woman and her daughter of a",June 2020,none,none,none,none,none,none,none,none,none,5,436
176 helpful votes,225 contributions,3.0 of 5 bubbles,On the water but not a shining example.,"Not a good beach for the rocks and sharp bottom associated with it. The campground is fair but old and the campsites are expensive, crowded and hard to get a reservation to in the season. Try Carlsbad or any of the beach parks north for better quality.",September 2019,none,none,none,none,none,none,none,none,none,6,436
34 helpful votes,17 contributions,4.0 of 5 bubbles,Beach camping,Old campground. Beachside camping is on the sand. The rest of the sights are right on top of each other. We had beachside and enjoyed our stay. The restrooms and showers need updating. Some people run their generators outside of the allowed hours.,November 2019,none,none,none,none,none,none,none,none,none,7,436
123 helpful votes,182 contributions,4.0 of 5 bubbles,Fall camping at Doheny,"This place get busy during the summer months and we finally got reservations in the fall. Doheny is a ‘Dry’ campground. They have a few water spigots, two restrooms with token operated showers, each site had picnic tables and fire pits. The attraction is camping next to the beach for surfing, swimming, fishing, sand play for kids and allowed to have your dog while on a leash. We did not plan on cooking, so having restaurants and fast foods nearby was great. Only thing I didn’t like was the sites were not angled and the road was narrow. The waste dump is outside of the campground.",November 2019,none,none,none,4.0 of 5 bubbles,none,none,none,none,none,8,436
60 helpful votes,56 contributions,5.0 of 5 bubbles,Love to walk this State Park,"Lots of parking, lots of beach and great family fun!  I walk the park abt 3 times a week & am always impressed with the beauty!  You can see the point of Dana Point, from the beach.  They have overnight camping & day camping.  Great family fun!",April 2018,none,Traveled solo,none,none,none,none,none,none,none,9,436
39 helpful votes,118 contributions,5.0 of 5 bubbles,Nice Hotel,"Very nice hotel and well maintained.  Rooms were very clean, and the staff was very courteous and helpful.  Our room was on the 16th floor with an exceptional view of the mountains.  The rooms were very quite.  This hotel also has numerous restaurants, and a large Casino.  The parking lot was outdoors so one can park a high profile van or motor home without any difficulties.  Great access to Hwy 580 and 80.",March 2018,none,none,none,none,none,none,none,none,none,10,436
50 helpful votes,55 contributions,4.0 of 5 bubbles,Beautiful beach,We enjoyed camping here. We had an RV but there are no hookups at this beach. The showers are clean. Besides are well-maintained and separated by some bushes. There are quite a few right on the oceanfront. There is a nice bike trail going both directions up and down the coast,March 2018,none,none,none,none,none,none,none,none,none,11,436
254 helpful votes,557 contributions,4.0 of 5 bubbles,Beachfront living for $60 a nite,My wife and I really enjoyed our time in spot 49.   Mid week only 1/3 full. A bit chilly but we really appreciated the view bike rides and close proximity to restaurants within walk or bike distance. This is dry camping and they are strict in generator time.  Out at 8pm. We camped in a motorhome.   Site has picnic table and fire pit on beach.   You face south so sunset is to left and sunrise from the right.    So hard to get these sites during summer months,February 2018,none,none,none,none,none,none,none,none,none,12,436
none,1 contribution,5.0 of 5 bubbles,30 year Doheny camper with a Beef,On our latest visit in August 2017 we were overrun with squirrels on campsite 54. Theywere everywhere. They climbed into the undercarriage of vehicles and even tried to get into our trailer.They were completely unafraid of anything. It did not appear that the staff has a plan to control them. I do not have a solution but maybe a call to OC vector  control is in order. We will be back to Doheny in Sept. and Nov 2017 and hope there is an effort to control the rodents because I fear that one of the kids will be bitten or become ill if they come into contact with the rodent droppings. Other than the above our entire family loves everything about DohenySB The trains The bike rides the sunsets the walks on the beach.The grandkids love the junior Ranger program.,August 2017,none,none,none,none,none,none,none,none,none,13,436
3 helpful votes,14 contributions,5.0 of 5 bubbles,Beachfront camping.,"Even though there are no hookups and the spots are pretty close together, you just can't beat the view of the ocean.    There are also rentals available, food and ice cream.  Great place for kids to enjoy the beach.   Fire pits are right on the sand.",July 2017,none,none,none,none,none,none,none,none,none,14,436
12 helpful votes,25 contributions,3.0 of 5 bubbles,TENTERS: Noise and baths offset family-friendliness,"Let's start with the good: we arrived to a clean, small campsite with a clean fire pit and picnic table perched on the edge of the sand.  I did note that the campsites were smooshed together, but the location is wonderful.  You climb a tiny sand dune and are looking down at a lovely, pebble-strewn beach that has low, gentle waves that is perfect for families.  This was our 3 1/2 year old son's first night tent camping and we roasted hot dogs and s'mores over our fire with a picturesque sunset.  Can't get any better than that...  Except for the noise after the supposed 10pm shut-down: we had the privilege of listening into not one...but two families, on each side of us, shriek, laugh and shout into the wee hours of the morning.  Yes, we heard their personal conversations, and",June 2017,none,none,none,none,none,none,none,none,none,15,436
