Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,none,1.0 of 5 bubbles,Avoid at all cost,"What an absolute dump. Don’t come anywhere near here. Newish floors don’t make up for everything else that’s broken, dingy and filthy! A Motel 6 in the middle of nowhere would be better than this place",December 2022,none,none,none,1.0 of 5 bubbles,none,none,none,none,none,1,323
1 helpful vote,12 contributions,5.0 of 5 bubbles,Nice Surprise!,"I found this little nest egg on priceline.com. It was stated as a 2-star hotel and I was doing my best to avoid it. Lol. I looked through some of the photos finally and thought to myself maybe it won't be that bad and booked it for the night. When I entered into the room, to my surprise, it was really nice! Everything was clean and had a classy feel to it! The night was peaceful and I needed it! Will definitely be booking again!!!!",October 2022,none,Traveled solo,none,none,none,none,none,none,none,2,323
none,1 contribution,2.0 of 5 bubbles,Not what I expected,"At first I thought we weren't allowed in the lobby due to the time we checked in (1:30am) but the next day the lobby was still closed.. and with all the tweakers hanging around I now see why it's always closed. The staff was nice, bed in the room was comfy. We had to have the air on the whole time due to so much humidity. The shower head had absolutely  no pressure.  The toilet wouldn't flush properly and wasn't even level to the ground. The TV had a huge black line through it like someone tried to catch it on fire... maybe 4in wide. The remote was missing buttons and look like it had also been melted. Exchanged clean towels with the maid since we didn't want our room open while away due to the unregistered guests in the front grass area",August 2022,none,none,none,1.0 of 5 bubbles,none,none,none,none,none,3,323
none,1 contribution,1.0 of 5 bubbles,Gross,"Don’t go here at all costs. Homeless in the area, room was dirty, needed repairs, explicit comments from previous guests written on the wall, drawers. People roaming through the parking lot. All around bad.",August 2022,none,none,none,1.0 of 5 bubbles,none,none,none,none,none,4,323
none,1 contribution,1.0 of 5 bubbles,Can not believe this place is even open,The rooms are not clean with bugs everywhere.  Water pipe from the toilet broke and flooded my room.  Could not even get the manager to return my phone calls.  The pool is filthy.  No bargin at any price.,July 2022,There is no elevator so stay on the ground floor.,none,none,2.0 of 5 bubbles,none,none,none,none,none,5,323
1 helpful vote,1 contribution,1.0 of 5 bubbles,DO NOT STAY HERE YOU'LL REGRET IT,"This was the worst motel I have ever stayed at in my entire life. I say motel because you couldnt even give this place the courtesy of calling it a hotel. Unless you like drug deal and shady people lingering around all hours or the day and night do not stay here. I wont even go into the fact that their so called housekeeping went in to clean my room while I was gone, moved everything around and then decided to eat their lunch in my room and leave all the wrappers and garbage for me to clean up. Went to the front desk about the issue and took the garbage and they didnt argue because obviously it was stuff from their employee kitchen. This place is the hotspot for drug dealers, addicts, homeless and all sorts of shady people. I had booked 7 days at this hotel because of the price",July 2022,none,none,none,1.0 of 5 bubbles,none,none,none,none,none,6,323
none,1 contribution,1.0 of 5 bubbles,Can’t be trusted,Forgot iPad in room & hotel staff kept it. When called they told me there is nothing they can do.  They can’t be trusted even though I gave them the address where the iPad was taken I’m quite sure they know which employee took iPad by address,July 2022,none,none,none,1.0 of 5 bubbles,none,none,none,none,none,7,323
none,4 contributions,1.0 of 5 bubbles,STAY AWAY!,"For your own safety and sanity stay away!   We booked for 9 nights (big mistake) and checked out after 1. The person next to our room (who I can only assume either stays there often or lives there) was up all night blaring his music and smoking cigarettes right at his door as well as had sex workers coming in and out of his room. one of them literally came out of his room holding her bra and underwear to enter another car with another man.   There were drug transactions occurring in the parking lot.  There was a gentlemen a few meters away who was swaying in place, bending over and looked like he was vomiting.   The room stunk like moth balls, there were stains on the couch as well as cigarette burns. My friends room had bugs in the tub. And the list goes on.   When we vocalised",June 2022,none,Traveled with friends,none,none,none,none,none,none,none,8,323
none,1 contribution,1.0 of 5 bubbles,Not hot water,First night in the room zero hot water. Let the manager know. Still no hot water by the afternoon the next day. Had to go shower at a friend house that stayed 40mins from the area just to be clean before heading out.,June 2022,none,none,none,5.0 of 5 bubbles,none,none,none,none,none,9,323
4 helpful votes,7 contributions,2.0 of 5 bubbles,Very Run Down and Not Clean,"This room was spacious and had two tables to sit at, but we were put next door to an adjoining room and everything could be heard through the adjoining door.  Was not quiet.  The room was dirty, both floor and countertops.  I had to clean them myself and even scrape what seemed like dried on jelly off the tops.  Very surprised with the name of Wyndham on it!!  Won't stay here again in the future.  Don't recommend to others.",June 2022,none,none,none,2.0 of 5 bubbles,none,none,none,none,none,10,323
7 helpful votes,6 contributions,5.0 of 5 bubbles,Alternative accommodations were quickly needed and ended up here,"We needed alternative lodging accommodations quickly after another Wyndham property apparently gave our room away even though we had reservations and did a mobile check-in before we left home.  We had no room upon our arrival.  We quickly used our Wyndham mobile app to find that Travelodge was nearby and also nearby to our venue the next morning.  The staff at check-in were very helpful and got us a room that was better than what we were anticipating.  The room was clean and the bed was very comfortable which enabled us to get a good night sleep.    When we needed an extra pillow and a TV remote, they were brough to our room in less than 5 minutes!    We have no complaints!",May 2022,none,none,none,none,none,none,none,none,none,11,323
none,1 contribution,1.0 of 5 bubbles,Should be condemned,"Worst hotel I have ever stayed in my life. I have travelled to over 50 countries , absolutely the worst of the worst.  Traveloge Brand should be removed The new name should be Slumlord Pig Stye , and that is not fair to the Pigs.",April 2022,none,none,none,none,none,none,none,none,none,12,323
none,1 contribution,3.0 of 5 bubbles,Less Homeless Hanging out - More Trash/Foil All Over the Property,"Not so many homeless hanging out this time and no police presence this time. Trash was dug out of all the thrash cans and tossed ou and littered all over property, whoever did it was looking for drugs or foil to use for there drugs.",March 2022,none,none,none,none,none,none,none,none,none,13,323
none,1 contribution,1.0 of 5 bubbles,Staff was unreasonable,Staff refused to extens my stay because thr gurst below me complqined that u ran the water to shower at 3am.  When. I explained that I shouks be able?to showet when i want the staff was unreasonable ans walked away from me,December 2021,none,none,none,none,none,none,none,none,none,14,323
none,1 contribution,1.0 of 5 bubbles,"Dirty, old, unsanitary, dishonest management , STAY SOMEWHERE ELSE","Horrible experience, DO NOT STAY HERE. Really old and decrepit, Totally unsanitary room: dirty, broken parts in the shower, mold, towels stained with blood, room heat did not work, etc, etc.  Also, the took an additional $100 deposit in addition to the room charge and did not cancel it upon my checkout. This $100 charge hit my credit card bill and I'm now fighting them to have the charge reversed. TOTALLY DISHONEST business. Avoid at all costs",December 2021,none,none,none,none,none,none,none,none,none,15,323
none,1 contribution,5.0 of 5 bubbles,Newport stay,Stay  was good service friendly and quick the room was very roomie beautiful bathroom and very sleepable bed I really enjoyed my stay was treated like a family member I would recommend staying at this motel anytime,November 2021,none,none,none,none,none,none,none,none,none,16,323
none,1 contribution,1.0 of 5 bubbles,Yuck - do not stay here,"This place doesn't even get the basic maintenance done. You can tell from the moment you get on the property that you'll wish you had booked somewhere else. The walls are filthy - they haven't been painted (or cleaned) in years. The fixtures, draperies, and furniture inspire concern.",September 2021,none,none,none,none,none,none,none,none,none,17,323
none,2 contributions,1.0 of 5 bubbles,They should knock it down and start over,"Room furniture, electronics, microwave, beds, racks, bathroom tile, a/c unit, everything was in bad shape and taken out of service and replaced, falling apart and looks like then attitude of this hotel is as long as it is functional it’s good enough. They don’t care about guests feeling comfortable, if they did they would have kept rust off the fixtures, completed flooring  to where it at least touched the wall, replaced beds that were hard and springs were popping out. Had an actual working wifi signal. The drawers did open and shut and some water barely came out of the shower that had hair left in the tub so it wasn’t all bad!!!",August 2021,none,none,none,none,none,none,none,none,none,18,323
1 helpful vote,1 contribution,1.0 of 5 bubbles,Worst stay ever!!!,Initial bed sheets were stained. Changed with blood stained sheets. Riff raft in parking lot and thought the walk way to rooms. Obvious prostitution and dugs. Gnat filled room. Surrounding noise night,July 2021,none,none,none,none,none,none,none,none,none,19,323
1 helpful vote,1 contribution,2.0 of 5 bubbles,outdated and worn,"Stayed here overnight with the family, the room was clean but everything was outdated and worn out.  We were disappointed that the pool was closed, there was no info on the website that is would be, no entry to the lobby or breakfast",July 2021,none,none,none,none,none,none,none,none,none,20,323
1 helpful vote,1 contribution,3.0 of 5 bubbles,Quick weekend trip,"great location to NP and HB, but clearly some shady business going on here, odd people knocking on doors and windows at all hours of the night, someone doing their vehicle breaks in the parking lot, people talking loudly at all hours of the night in the hallways.",May 2021,none,none,none,none,none,none,none,none,none,21,323
1 helpful vote,1 contribution,1.0 of 5 bubbles,Go anywhere else,Horrible motel. 1st room had pubs on towels/ bed second room smelled like dope smoke 3rd room tv remote was filthy disgusting and found a scale with white residue on it blah blah blah 200 characters minimum,March 2021,none,none,none,none,none,none,none,none,none,22,323
