Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,2 contributions,1.0 of 5 bubbles,WORST MANAGER EVER,"Dear 23150 lake forest center drive, kendall your manager is awfully terrible at her job leaving my wife and i with dirty looks. David over at spring hill treated us better as we moved to find better.",February 2023,none,Traveled with family,none,none,none,none,none,none,none,1,395
3 helpful votes,4 contributions,5.0 of 5 bubbles,Thee counselor Journey and His  mental Maintenance recharge!!!!!!!!,"First of all whenever i m away from Home and traveling,front desk and appearance of Marriott properties are what stands out , and especially when greeted with  Genuine Smiling Faces like Malika, Kendai and Stephanie ,Genuinely displayed,with professional and following  Privacy rights , I believe Sara (Marriott Marketing Employee )assures its employees understand customers privacy regulations and policy,thanks to you fantastic Team players! I am genuinely elated,that when i entered my Studio Suite, very impressed with interior and said to myself very comfortable and with outstanding Views. Also Huge thanks to Housekeeping Team Players Rita ,Leticia and especially Vanessa these are top of the Line workers,Covid -19 protocols' are working and in with pleasant smell. also the",January 2023,"Always request 5th Floor overlooking freeway,never the Mini Mall side ( unless you are a People...",Traveled on business,none,none,none,none,none,none,none,2,395
none,1 contribution,5.0 of 5 bubbles,Great experience! Quiet and clean.,"We had a corner suite with two queen beds on the top floor. It was perfect!  Very spacious, very clean, quiet, complimentary breakfast was great with lots of choices. I would definitely stay here again.",December 2022,none,none,none,none,none,none,none,none,none,3,395
1 helpful vote,3 contributions,1.0 of 5 bubbles,Did not receive Instacart promotion   Tv programming  and money tied up,"I stayed there for 19 days and was told one thing and the general manager can’t seem to get his story straight nor give correct answers.   He asked for me to call him directly but he did not return phone calls.   When a business is charging a Cc under another companies name is a little concerning.  After reading other reviews I saw that there was another instance of being charged after the fact.  Who pre authorizes $8,000 for a $1,000 week stay?  Why was there no pre authorization for the first two weeks and why were there ore-authorizations after the fact we checked in or left. Over $10,000 is wrong.  Why were we told it was a glitch?  Where is the Instacart gift cards?  Why does my Cc say Hilton hotels and gives the hotel across the street to call for charges?  Why did it take",June 2022,none,Traveled with family,A7896Orobertj  Thank you for taking the time to let us know about your stay and apologize for any authorization that were added. If they still exist I would be happy to discuss over the phone as I don't have the authority to discuss anything with your financial institution without you being present. Please call the hotel directly as I would be more than happy to assist in anyway possible with this matter.  Sincerly  Mark Kirsch General Manager,none,none,none,none,none,none,4,395
2 helpful votes,3 contributions,1.0 of 5 bubbles,Beware,"I stayed there for three weeks.  First of all TV guide does not have shows as stated, front desk said they are working on it.   When I booked I was suppose to get a $25 per week voucher to Instacart, front desk working on it.   The week I am leaving they did preauthorization on my Cc over $ 10,000 after they were already were paid.  I have tried to reach out to general manager won’t return phone calls.  My Cc company said it will stay on my account for 10 days and can not charge anymore.  I tried reaching Marriott and franchisee and no replies.  I have been a loyal Marriott member for 20 years. Oh by the way they are charging card with Hilton’s garden inn phone number and website.",June 2022,none,Traveled with family,"Teppa25  As we discussed yesterday on the phone I would be happy to work with your financial institution to eliminate any authorizations and explained over the past two weeks that if you make new reservations over the three week period that new authorization would occur, before the previous authorizations would credit back to your account.   As a loyal Marriott member we do appreciate your loyalty & wanted to ensure your satisfaction before you left. I n speaking with your spouse several times were were unable to have you come to the desk to speak with me. In regards to your CC statement having our property affiliated with another I have never seen this & asked for you to come down to show us this which never happened.  I assure you were only charged for the nights spent at our property and any authorizations that are currently on your card should fall off in the near future. If you would like my assistance with this I would be happy to help and you can contact me directly at the hotel.  I do apologize for the misunderstanding of the authorizations on you card.  Sincerely,   Mark Kirsch General Manager",none,none,none,none,none,none,5,395
18 helpful votes,30 contributions,5.0 of 5 bubbles,Only Good Things to Say!,"We stayed at TownPlace for 7 weeks. We had a king bed suite. Having a separate bedroom area from the living area gave us the space we needed. Our room was clean. The kitchen was efficiently laid out and supplied. Breakfasts were offered daily and were more than adequate - eggs and oatmeal everyday. Even offered bacon a few times a week. The breakfast staff was very friendly, helpful and accommodating. The location of the hotel was convenient to walking to some delicious restaurants. Thanh Binh I I on Rockfield is an exceptional Vietnamese restaurant. The location of the hotel offers easy access to both ‘the’ 405 and ‘ the’ 5 highways.   The two people who made our stay exceptional with their wonderful service were David and Wyatt at the front desk. They went above and beyond to",April 2022,Rooms closer to the boilers get hot water quickly.,none,Short Traveler2010  Thank you so much for taking the time to review your recent stay at our property as your comments and your business are truly appreciated.  I will be sure to share your kind words with David & Wyatt.  Warm Regards  Mark Kirsch General Manager,none,none,none,none,none,none,6,395
67 helpful votes,37 contributions,5.0 of 5 bubbles,Great,"I am a titanium Bonvoy member and am pretty particular. This hotel is great. I’ve read some of the bad reviews and they are just plain ridiculous. Everything was new, nice free breakfast, roomy suites and great staff. Shout out to Wyatt and David at front desk. Please ignore anything that says someone lost a toothbrush or they didn’t like the French toast. Petty sillly people. Stay here!! Also they love dogs",June 2022,none,none,"ltravel  Thank you so much for your kind words as they are truly appreciated as we hope you will choose us again if future travels bring you to Lake Forest.  Safe travels,  Mark Kirsch General Manager",5.0 of 5 bubbles,none,none,none,none,none,7,395
13 helpful votes,10 contributions,5.0 of 5 bubbles,David at the front desk is the best!,"My wife (Shelly) and I stayed here last month.  We had a fantastic stay thanks mainly to David at the front desk!  David was super accommodating and made us feel special.  He was so quick to react on all our needs, and questions.  He has great customer service skills and is a wonderful conversationalist.  This hotel must be proud to have David as their front desk associate.     Frankie Tedesco",May 2022,none,none,"shellbell1960  Thank you for taking the time to review your recent stay at our property as your comments and your business are truly appreciated. David is a valued asset at our property & I will be sure to share your kind remarks.  Safe travels,  Mark Kirsch General Manager",none,none,none,none,none,none,8,395
7 helpful votes,58 contributions,1.0 of 5 bubbles,"Dusty, dirty, chronic itch-causing rooms","Checked in early this past Tuesday and upon entering room noticed that there were only 2 beds & the kitchen was smaller than the one shown on the official Bonvoy booking portal. We'll ask for the rollaway then, we thought, since this was one of the very few Marriott properties near Irvine that allows rollaways with 2 queen beds. Well, we soon discover that this hotel doesn't actually have any rollaway beds. So we ask if we can be changed to a different room, with separate living room and bedroom as we had been anticipating. The front desk tells us that they don't have any such rooms at the moment but one will open on Thursday. We were scheduled to check out on Saturday so we figured we may as well opt for that. We called Wednesday evening to confirm that the room will be",April 2022,none,none,"Dear Blackwell family,   Thank you for taking the time to  provide feedback about your recent stay.  I do apologize that the room was not what you expected based upon what you viewed online and that your initial reservation was in a two queen suite. After your initial request we had no one-bedrooms available and the one that did become available was an accessible room.  After speaking with Mr Blackwell I do have your reservation on 6/16/22 set up in a one-bedroom suite. I will let you know that all of our one-bedrooms are set up with a working desk & not a kitchen table. I did say that when you arrive on the 16th we can look at all of the floor models to ensure you get the most comfortable room possible for your extended stay.  I don't recall discussing any cleanliness issues with you, but ensure you we want your room and your stay to be a clean and comfortable one. We do provide housekeeping upon request five days a week including Monday-Thursday & Saturday's.  My team & I strive to ensure every guest has a great stay & look forward to the opportunity in June to do so for you & your family.  If you need anything between then & now please don't hesitate to reach out to me directly at the hotel",3.0 of 5 bubbles,none,none,none,none,none,9,395
2 helpful votes,5 contributions,5.0 of 5 bubbles,Great service by Nancyann!,The hotel itself was nice and a good value.  Location was great with freeway access around the corner to anywhere in Orange County including beach cities.  Lots of restaurants about 5 minutes drive away.  Customer service by Nancyann was outstanding!,February 2022,none,Traveled on business,We are pleased to hear you enjoyed your stay and how Nancyann took great care of you. We are excited to share your comments with her! Thank you for your great review. We look forward to seeing you again soon.   Have a Great Day!  Amy Trostle,none,none,none,none,none,none,10,395
