Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
4 helpful votes,33 contributions,4.0 of 5 bubbles,Good Location For Disney Parks,"Small Motel type accommodation. We were made very welcome upon arrival and was not charged any early check in fee. The room was clean, tidy and very comfortable. A great location for the Disney Parks, about 15-20 mins walk away. Facilities in the room included a hairdryer, iron and board microwave and a mini fridge which was great for our drinks purchased from the supermarket across the road, which is open till 4.00 am so you can get your drinks on the way back from the parks for the next day.  There is free Wi-Fi but the reception in our downstairs room was not great. One negative is there was no safe in the room so had to carry passports and all cash to the Parks each day. However, overall we would certainly stay here again.",August 2022,none,none,none,none,none,none,none,none,none,1,327
none,1 contribution,1.0 of 5 bubbles,Disneyland trip,"We checked in on august 22/2022 for 2 nights through Amex platinum. We checked about 3:30 pm we talked to a clerk named Armand . He showed  us the first room which was completely filthy. We opened the refrigerator and Inside was a box of kfc chicken , a pack of moldy hot dogs and a spoil liter of MILK . To the addition the refrigerator was not on . Also on the bed was some hair . Disgusting . My friend had bug bites . Then he offered us another room which had no pillows  so he pulled it from another room which was probably not sanitized . The refrigerator was also not working . At this point we had enough . This place was unsanitary but we used for 30min . No towels provided, no cups provided , and lied about amenities like ice . I contacted Amex platinum , demanded a partial",August 2022,none,Traveled with friends,none,none,none,none,none,none,none,2,327
4 helpful votes,1 contribution,1.0 of 5 bubbles,"I expected run down, but not gypsies committing felonies.","I made a non-refundable prepaid reservation just before coronavirus hit for March back in January, intending to go to Disneyland, not expecting to do anything except sleep, shower and park. Oops. They were gracious about moving my stay dates several times as I guessed at when Disneyland would re-open but were not willing to give a refund nor move the dates into 2021. We went to California with closed parks figuring use it or lose it.  I was prepared for run down and likely smelly. I was not prepared for an overflowing parking lot full of gypsies being loud and dramatic. My 15yo daughter and I witnessed at least one act of domestic violence while waiting to check in. I'm fairly certain other felonies were happening under our noses. She asked if there was somewhere safe we could",November 2020,none,Traveled with family,none,none,none,none,none,none,none,3,327
5 helpful votes,1 contribution,1.0 of 5 bubbles,friday the 13th disaster,"do not stay at this hotel, male clerk out of his mind, he was upset with me because i reported him not being office for 25 minutes, i left and found another hotel close by, this clerk would not refund my money, even though he was not in office, thus i could not check in.  booking.com no help.  this guy was so out of touch, he even called my cell phone to verbally harass me for reporting him.",September 2019,none,Traveled as a couple,none,none,none,none,none,none,none,4,327
9 helpful votes,4 contributions,1.0 of 5 bubbles,"Location great!That's about it","Very close to convention centre which was great for D23 and close to disneyland as well. Night Clerk was very helpful and polite.  Lady, who I guess is a manager or owner, who checked out was horrible.Extremely rude to me and another lady. I couldn't believe how she spoke to this woman and basically was accusing her of being on drugs as she checked her in. Spoke to me very rudely and all I wanted to do was get our cases that we left in the office.  She was also horrible to a cleaning lady which was unnecessary.   We had 2 tiny towels between us and room was old and dirty.   Breakfast was terrible.   Cheap option but I've stayed in places cheaper and far nicer.",August 2019,none,Traveled as a couple,none,none,none,none,none,none,none,5,327
60 helpful votes,49 contributions,1.0 of 5 bubbles,Too far away and our room was too gross... nice people though!,"My husband chose this place, and although he's trying to tell everyone I did, he's going to have to make up for it someday!  I will not let him live it down...  First of all, the people that run it are very nice, and super helpful which was good considering we had to keep requesting things.  1. We had to ask for towels every day.  Then on the second night we came back from Disneyland and I was about to take the first shower, when I realized there was no longer a shower curtain!    2. There was a brown smear on one of the headboards.  Yeah, that's pretty disgusting.  Enough said.  3. The window in our room didn't lock.  At least the refrigerator and the AC did get cold.  And there was an ironing board in our room, but no iron. Also, some hooks in the bathroom would be extremely",August 2019,none,none,none,none,none,none,none,none,none,6,327
5 helpful votes,3 contributions,1.0 of 5 bubbles,Worst place ever,"The only redeeming factor is its proximity to the parks. Everything in the room was dated and dirty. Ironing board, but no iron. One hanger.2 towels and a bath mat, no washcloths or hand towels. One small trash bin in the bathroom. No handle on the shower and no hot water. Desk and a table but no chair. I'm not even going to go into the number of times I was woken up at night by the neighbors yelling or babys crying.",January 2019,none,Traveled solo,none,none,none,none,none,none,none,7,327
2 helpful votes,3 contributions,4.0 of 5 bubbles,Good price. Great location.,"We picked this hotel because of its location. It was only about a 20 minute walk to Disneyland. The room was bigger than most hotels of this price. It was clean and comfortable enough. They are really picky about exactly how many people are in the room. So, don't think you can just add someone else to the room after booking because they WILL charge you per person per day. The breakfast wasn't anything remarkable. It was coffee, Danishes, cinnamon rolls, and a couple cereal options.  It took a couple of interactions with the staff for me to realize they weren't trying to be rude. Overall they were accommodating. I've been to a couple comparably priced hotels that I would pick above this one, but I wouldn't blacklist it.",January 2019,none,Traveled with family,none,none,none,none,none,none,none,8,327
none,1 contribution,5.0 of 5 bubbles,Disney trip,"Was a very nice room close to Disney staff was really nice. This will be our Disney trip motel from now on.There is plenty restaurants to choose from, theres little markets close. I was really impressed with this little place, and you can't beat the price at all.",December 2018,none,Traveled as a couple,none,none,none,none,none,none,none,9,327
none,2 contributions,5.0 of 5 bubbles,Great little place!,"I read the lower-rated reviews and had a VERY different experience.  I had nothing but a positive experience.   FREE PARKING - I called the day before my reservation to ask if I could park in their lot the morning of check in (check in is in the early afternoon and we were going to Disneyland in the morning.  The man on the phone was very nice and said sure, to just come to the desk and give my info, and I could officially check in when I got back that evening.  All this was true when I arrived.   ROOM - I had a room on the ground floor, and it was clean with the basics: towels, soaps, microwave, mini fridge, TV.  Was is a 5 star room?  No, but I also didn't pay for a 5 star room!  I was going to be at Disney all day and into the late evening, so I didn't need a room with",October 2018,none,Traveled as a couple,none,none,none,none,none,none,none,10,327
1 helpful vote,1 contribution,1.0 of 5 bubbles,HORRIBLE!!! DO NOT COME HERE!!!,"I came here with 4 people, the clerk claimed our reservation was only for 2 people. WRONG! He was INCREDIBLY rude, definitely the WORST service person I have ever encountered in my LIFE! Our room only had 2 threadbare, smelly towels, so I went back to the front desk to ask for a couple more towels (as we all needed to shower) and he is very hesitant to give me 2 more, takes out 2 towels from under the desk, and UNFOLDS them over the dirty countertop. One of them had a long hair in it! I politely ask for a different one, because of the hair, and he asks where the hair is! I literally pull the hair off of the towel, he scowls at me, and shuts the cabinet full of towels, then LOOKS me in the eyes and tells me they are OUT of towels! I cannot stress how rude and unhelpful this man",October 2018,none,none,none,none,none,none,none,none,none,11,327
1 helpful vote,1 contribution,1.0 of 5 bubbles,Disgusted.,"Went to check our hotel reservation that I made back in July for Abby’s Anaheimer Inn near Disneyland California.  I made the reservation back in July for the end of Sept and have a confirmation email for $433 for four days.  I went to check on the reservation and found that the hotel cancelled it.  I was told it wasn’t a problem as they still had rooms left and when I went to re-book, was told that they new price was $1540.  I re-iterated that I was active duty military taking my family on vacation in the middle of a transfer and that I had never received a cancellation email.  The front desk clerk told me, “I don’t care about you being military, I’m not an American so I could care less about you being in the military.  I only give military discounts to military from my",September 2018,none,none,none,none,none,none,none,none,none,12,327
1 helpful vote,3 contributions,1.0 of 5 bubbles,Plumbing Issues Caused Toilet Water To FLOOD Our Room,"There are many little negative things I could say about our stay, like how noisy it is at all hours of the night if your room in by the road, but nothing compared to the plumbing issues that caused a flood in our room. Yes, its cheep, the rooms are large and the location is very close to Disneyland, but trust me, find somewhere else.   From the moment we got to the room our toilet had issues. It would slowly drain and flush, and very slowly fill back up.  So on day one of staying here, my boyfriend and I got back to our rooms at 11pm after a 14 hour day in Disney, exhausted, and noticed the toilet was fully not working. I called the front desk for assistance, and they came right away with a plunger. He plunged for a few minutes and came out and said ""this won't work"" (not",February 2018,none,none,none,none,none,none,none,none,none,13,327
1 helpful vote,1 contribution,1.0 of 5 bubbles,THEY STOLE MY DIAMOND RING!,We left the room for a bit and I had left my gold diamond ring in my purse on the night stand. Came back and it was missing! AFTER the maid cleaned! Manager said the maid has been working there for 10 years and never got a complaint. And they trust her. WELL DOESN’T MATTER CAUSE YOU GOT A COMPLAINT NOW!,July 2018,none,none,none,none,none,none,none,none,none,14,327
6 helpful votes,9 contributions,2.0 of 5 bubbles,If you are in a pinch,"If you are used to staying at Marriott, Four Seasons, don't stay here. If you are used to Motel 6, then stay here. Mattresses need replaced, I could feel the springs on my back. TV is a tube tv, and the room is very, very dated. The internet, good luck. I got better signal from my Verizon myfi than the hotel internet.  The gentleman at the front desk was wonderful, super nice, professional and helpful. The lady, not so much.  Next time, I will definitely pay the extra money and stay elsewhere.",July 2018,none,none,none,none,none,none,none,none,none,15,327
48 helpful votes,241 contributions,4.0 of 5 bubbles,Perfect walk to Disney,I purchased this room because it was fairly cheap. I didn't realize how close it was to Disneyland. The workers at the front desk were really nice and friendly. One of the guys asked if it was my hotel since I have the same name haha. The room was fine and basic. The tv worked which was nice since the night before we didn't have a working tv at a previous hotel. We had two cars so the only thing I didn't like was that it was $15/day for that second car since they only allow one car with one room. The parking lot is very small so I get it but I still didn't like it. Disneyland was literally diagnol from the inn. It did take about 20 minutes to walk even though it's that close because you walk through a huge parking lot for the Disneyland employees but overall it wasn't even a bad,June 2018,none,none,none,none,none,none,none,none,none,16,327
none,2 contributions,1.0 of 5 bubbles,"DO NOT STAY AT THIS PLACE, VERY FILTHY!!!","I stood at this Motel for a wondercon event with my fiance and cuzin. We stood for 2 nights, the room feels dirty, The bathroom did not have any towels and toilet paper.the cushion stool near the door has bad stains, the refrigerator is not cold at all, our drinks and food were warm. The neighbors were very loud and disruptive. Looking outside there are foul looking people hanging outside the motel. All at the end my fiance and cuzin had bad eye infections. I would stay clear from this place.",March 2018,none,none,none,none,none,none,none,none,none,17,327
none,9 contributions,3.0 of 5 bubbles,We knew that we weren’t gonna get a five star hotel.,"If it weren’t for the location the hotel would be a lot less expensive then it is. However we were happy with what we had, the room was a little dated and needs some TLC, but considering we were just sleeping here and spending our days in the park this was perfect it saved us lots of money and allowed for us to do more then if we had stayed somewhere more expensive.  The walk to downtown Disney isn’t to bad like 10-15mins, I can see it being hard if you have young kids though. Also don’t depend on the breakfast they include (very very limited). The staff is fantastic, they are always happy to help and are very accommodating. They unlocked the pool for us one night even after it was closed, and after we had checked out allowed us to stay in the parking lot while we went and got",April 2018,none,none,none,none,none,none,none,none,none,18,327
25 helpful votes,19 contributions,4.0 of 5 bubbles,"A Nice Motel with a Friendly, Helpful Staff","This property is not a boutique hotel or a quiet spa, it is a motel.  That being said, it is a fine little motel, and provides comfortable, clean rooms within walking distance (for most) of some of California's biggest attractions. The staff was friendly and always helpful, and the price was great.  The reviews I saw online scared the heck out of me.  Several times I almost cancelled my reservation because of them.  I am so happy that I didn't!  Seriously, if you don't need or expect anything more than a clean, comfortable room with a refrigerator and microwave and an older TV with a ton of cable channels, you are not going to be disappointed.    Yes, you can hear the street traffic, and we also heard the children in the room next to us, but the property is in the middle of a",March 2018,none,none,none,none,none,none,none,none,none,19,327
1 helpful vote,1 contribution,5.0 of 5 bubbles,Good hotel for Disneyland!! Great location,"This place was less than ten minutes by foot to the Disneyland hotel, as well as a Dennys next door if you don't want the free breakfast. Free parking with such a great location! I've paid much more for a nicer looking hotel that ends up being dirty and paid parking. If you're going to Disneyland, you'll be at the park all day anyways so this was a great budget stay without all the extra nonsense the chain hotels charge for. This will be our new regular choice!",February 2018,none,none,none,none,none,none,none,none,none,20,327
none,5 contributions,3.0 of 5 bubbles,Okay,"Hotel was okay, good for a short stay. Close walk to everywhere we needed to go. Hotel staff was nice, got there early so they held our stuff while we visited LA before check in. Hotel room was alright, comfortable beds, bathroom was great, pool was fun, and the staff even let us stay in it past closing because we were few of the only guests in the place at that point. Continental breakfast was small, but the coffee and donuts were great! However, the TV didn't work, our window screen was broken and the window didn't lock, we arrived and there were no towels or hand soap in the room, had to call down to ask for some, and there was no service to the room unless we called to ask. There were also a few stains on the floor that were concerning, and a few clearly patched holes in the",June 2017,none,none,none,none,none,none,none,none,none,21,327
none,1 contribution,5.0 of 5 bubbles,Vacation,"This hotel is very nice, second time I stayed here and every time in my future I come to visit Cali I’ll be staying here, nice people, clean and very convient to walking to Disneyland can’t wait to be back",November 2017,none,none,none,none,none,none,none,none,none,22,327
3 helpful votes,16 contributions,1.0 of 5 bubbles,Hotel from Hell,It should not even be on your site. Everything was filthy. Holes in bed cover. Stained toilet and tub. The floor was so dirty my granddaughters bottom of feet were black. They would not refund the room. There was one towel one washcloth. The towel had a hole in it. The people were very rude and no help. Would never ever recommend the hotel to anyone.,November 2017,none,none,none,none,none,none,none,none,none,23,327
145 helpful votes,1638 contributions,3.0 of 5 bubbles,Average only because of the age of the motel,"The motel is ideal for visiting Disneyland. Only 15 minutes walk to Disneyland. You get what you pay for. Not fancy, but if you are there only there for sleeping, than it is more than ok. Pool and Whirlpool.",October 2017,none,none,none,none,none,none,none,none,none,24,327
1 helpful vote,14 contributions,3.0 of 5 bubbles,1 nights accommodation to allow us to visit Disney World,"We booked this hotel due to its location to the Disney Park, we arrived much earlier than the allocated check in time and was permitted to leave our car in the hotel car park and pick the room key up later in the evening, this was excellent as we intended to spend the whole day in Disney.  The hotel is a short 20 minutes walk to Disneyland Drive which was perfect from Disney entrance and hotels.  The hotel room was very basic, featured air conditioning, free Wi-Fi and free parking, the décor was dated and shabby, this however was not an issue for us due to the short amount of time we spent in the room, the bed was huge and comfortable.  The only issue that we found was that there was only 1 towel provided.  Value for money, ideal for a 1 night stay.",September 2017,none,none,none,none,none,none,none,none,none,25,327
2 helpful votes,1 contribution,1.0 of 5 bubbles,Definitely not worth it,"First off, this is not a hotel or even an inn- it's just a motel. Don't let the name mislead you. I don't mind staying in a cheap place, and I didn't expect any amenities other than just a bed and shower from Abby's. However, this place was simply not clean and it felt unsafe the entire time. Best part of all of this is that I came home with bed bug bites on the right side of my body. Just spend whatever extra money you have elsewhere and avoid this place.",September 2017,none,none,none,none,none,none,none,none,none,26,327
28 helpful votes,46 contributions,1.0 of 5 bubbles,Never Again,"The room was very unpleasant. There were holes in the wall, lamps did not work, and the only one that did had a weird red lightbulb. The air conditioning did not work well. Also the free WiFi did not work for us either, the password they gave us just kept saying that it was incorrect. The carpeting was very dirty and when we were taking our shoes off, our feet or socks would just be black from how dirty it was. There were no towels, soap, or hangers in our room. The man who ran the desk was very rude and would act like we were being suspicious and would ignore us if we tried to ask for anything that was needed. It is not also very convenient walking distance to the entrance for the park. Spend $20 dollars more and stay elsewhere, because this was no where near worth the cost",July 2017,none,none,none,none,none,none,none,none,none,27,327
16 helpful votes,14 contributions,1.0 of 5 bubbles,Not for families,"Truly not for fussy people or those traveling with family. The a/c is nothing to brag about. It was cooler outside. One towel. No phone. The front desk people are friendly but they're talkers more than doers. There are insects in the room. Fits the old adage ""you get what you pay for.""",June 2017,none,none,none,none,none,none,none,none,none,28,327
5 helpful votes,24 contributions,3.0 of 5 bubbles,Friendly staff,Not for the fussy people. It is a low budget hotel so if you going on a budget and are looking for a place to sleep with nice staff then it's great. They are working on updates. Any issues were address quickly.  It's walking distant to Disneyland,May 2017,none,none,none,none,none,none,none,none,none,29,327
none,5 contributions,1.0 of 5 bubbles,Get your reservation in writing,"We have stayed at Abby's off and on for decades.  We know going in that it is definitely ""get what you pay for"" but usually it is dirt cheap.  We reserved the hotel late last year for a great price.  We reserved it through the hotel itself (even though it would have been a couple of $ cheaper if we reserved through the internet) because we were worried if we had to cancel.  My husband, being paranoid, confirmed it in Feb. (which was confirmed) then again the day we were leaving for the trip.  On the day we were leaving, they said the rate that we were quoted was incorrect and that we would need to pay about 30% more!  At that time, where else are we going to find a decent priced room??  When we asked our credit card company about our rights, the lady said ""did you get it in",May 2017,none,none,none,none,none,none,none,none,none,30,327
3 helpful votes,2 contributions,1.0 of 5 bubbles,***failed health department bed bug inspection***,"Hotel bed bug is a dump, in every way - outdated, dirty carpets, weird stains on walls, bathroom tiles missing.  I asked to be close to, if possible, adjoining to family members room, was told no problem, I was upstairs about 5 rooms over. When I checked in, after check in time, I went to my room to see it not close to ready, the maid in there, but not working, no, sitting on the bed relaxing while heating up her smelly lunch in the microwave. I woke in the morning to some acne looking bumps, I mentioned to the front desk an allergy to bed bug bites, asked if they have bed bugs or has been sprayed recently, they assured me they inspect all the time and they'll spray & check again. the next morning I was covered in hives, the front desk this time the front desk greeted me with",December 2016,none,none,none,none,none,none,none,none,none,31,327
7 helpful votes,11 contributions,2.0 of 5 bubbles,Disneyland Trip,"You get what you pay for. The people who work there are extremely nice, but the rooms were not. Everything was very old and the nightstand had a strange stain on it. The beds were hard and uncomfortable and a moth flew out of the sheets when I pulled the comforter back.  I had a run in Disneyland the next day so I called an audible and booked a room at the Best Western and went over there.",January 2017,none,none,none,none,none,none,none,none,none,32,327
25 helpful votes,24 contributions,3.0 of 5 bubbles,Get what you paid,"I didn't expect much as I got this room for a budget price.  Went with husband and two kids to enjoy Disneyland. Employees were very polite and helpful. Location was Ok, since there are markets and restaurants nearly. Although it it next to Simba Parking, it's not that easy to get to the parks entrance. We parked at the Mickey and friends, and had to take the tram, I don't know if there is a better way to get to the park. The breakfast is coffee, milk, hot water, croissants and danishes, and you have to eat in your room. The room had a good size, good bathroom and shower. The bed were very comfortable with new sheets and blankets. It definitely needs the carpet replaced to make it look cleaner, but if they do so, the price will increase.  If my budget for the next vacation stays",February 2017,none,none,none,none,none,none,none,none,none,33,327
7 helpful votes,1 contribution,1.0 of 5 bubbles,Don't stay here!! Ridiculously Horrible Customer Service!!!,"I've never rated anything ever but had to for this hotel. I booked a room and within 12 hours of that called the property to cancel it due to a change in plans. This was SEVEN months in advance of the actual reservation. They refused to cancel because it was ""policy"" and charged me the full amount of the room THE SAME day I completed the booking (again 7 months before my planned stay). So I paid $400, seven months in advance for a room I will not use. I reserved through Booking.com which was completely incompetent in assisting me with this situation.",February 2017,none,none,none,none,none,none,none,none,none,34,327
12 helpful votes,5 contributions,1.0 of 5 bubbles,Stay away,"Horrible customer service.  My booking was cancelled and when tried to rebook was told no, but we will keep your money.   Very rude people was given the run around for over a week.  Not worth your money.   There are a lot of better small businesses along the Disneyland route that can provide better services.",February 2017,none,none,none,none,none,none,none,none,none,35,327
none,4 contributions,4.0 of 5 bubbles,A nice little Inn near Disney,The rooms were good value for money and the location to Disneyland was fantastic. One thing that stood out above the rest was the customer service. On more than one occasion the staff here went above and beyond.,February 2017,none,none,none,none,none,none,none,none,none,36,327
